E_lab	E*/MeV	190Bi	191Bi	192Bi	193Bi	194Bi	195Bi	196Bi
248.632	60.0	0.949E-03	0.265E-01	0.239E-02	0.263E-01	0.275E-01	0.188E-02	0.151E-05
249.979	61.0	0.135E-02	0.228E-01	0.168E-02	0.301E-01	0.236E-01	0.132E-02	0.911E-06
251.326	62.0	0.183E-02	0.191E-01	0.121E-02	0.336E-01	0.199E-01	0.925E-03	0.544E-06
252.673	63.0	0.236E-02	0.156E-01	0.950E-03	0.364E-01	0.164E-01	0.641E-03	0.323E-06
254.020	64.0	0.291E-02	0.126E-01	0.866E-03	0.385E-01	0.134E-01	0.441E-03	0.189E-06
255.367	65.0	0.344E-02	0.992E-02	0.955E-03	0.397E-01	0.107E-01	0.301E-03	0.109E-06
256.714	66.0	0.393E-02	0.770E-02	0.121E-02	0.400E-01	0.843E-02	0.204E-03	0.598E-07
258.061	67.0	0.433E-02	0.589E-02	0.165E-02	0.394E-01	0.656E-02	0.138E-03	0.312E-07
259.408	68.0	0.462E-02	0.445E-02	0.225E-02	0.379E-01	0.504E-02	0.923E-04	0.131E-07
260.754	69.0	0.477E-02	0.332E-02	0.301E-02	0.358E-01	0.377E-02	0.615E-04	0.000E+00
262.101	70.0	0.477E-02	0.245E-02	0.390E-02	0.331E-01	0.224E-02	0.407E-04	0.000E+00
263.448	71.0	0.465E-02	0.180E-02	0.491E-02	0.300E-01	0.135E-02	0.268E-04	0.000E+00
264.795	72.0	0.440E-02	0.132E-02	0.598E-02	0.267E-01	0.835E-03	0.176E-04	0.000E+00
266.142	73.0	0.407E-02	0.973E-03	0.706E-02	0.233E-01	0.534E-03	0.115E-04	0.000E+00
267.489	74.0	0.368E-02	0.745E-03	0.812E-02	0.200E-01	0.349E-03	0.743E-05	0.000E+00
268.836	75.0	0.326E-02	0.615E-03	0.908E-02	0.169E-01	0.232E-03	0.479E-05	0.000E+00
270.183	76.0	0.283E-02	0.576E-03	0.991E-02	0.139E-01	0.156E-03	0.307E-05	0.000E+00
271.530	77.0	0.241E-02	0.623E-03	0.106E-01	0.113E-01	0.109E-03	0.196E-05	0.000E+00
272.877	78.0	0.202E-02	0.755E-03	0.110E-01	0.899E-02	0.790E-04	0.124E-05	0.000E+00
274.224	79.0	0.167E-02	0.972E-03	0.112E-01	0.578E-02	0.585E-04	0.779E-06	0.000E+00
275.571	80.0	0.136E-02	0.127E-02	0.112E-01	0.344E-02	0.328E-04	0.482E-06	0.000E+00
276.918	81.0	0.110E-02	0.165E-02	0.110E-01	0.207E-02	0.173E-04	0.295E-06	0.000E+00
278.265	82.0	0.873E-03	0.209E-02	0.106E-01	0.126E-02	0.867E-05	0.175E-06	0.000E+00
279.612	83.0	0.687E-03	0.258E-02	0.998E-02	0.757E-03	0.000E+00	0.987E-07	0.000E+00
280.959	84.0	0.537E-03	0.310E-02	0.923E-02	0.445E-03	0.000E+00	0.463E-07	0.000E+00
282.305	85.0	0.416E-03	0.362E-02	0.832E-02	0.259E-03	0.000E+00	0.000E+00	0.000E+00
283.652	86.0	0.322E-03	0.413E-02	0.734E-02	0.154E-03	0.000E+00	0.000E+00	0.000E+00
284.999	87.0	0.250E-03	0.459E-02	0.634E-02	0.974E-04	0.000E+00	0.000E+00	0.000E+00
286.346	88.0	0.249E-03	0.472E-02	0.636E-02	0.937E-04	0.000E+00	0.000E+00	0.000E+00
287.693	89.0	0.198E-03	0.509E-02	0.536E-02	0.633E-04	0.000E+00	0.000E+00	0.000E+00
289.040	90.0	0.165E-03	0.538E-02	0.439E-02	0.454E-04	0.000E+00	0.000E+00	0.000E+00
