E_lab	E*/MeV	191Po	192Po	193Po	194Po	195Po	196Po	197Po
212.265	33.0	0.000E+00	0.000E+00	0.000E+00	0.398E-13	0.115E-08	0.879E-09	0.565E-12
213.612	34.0	0.000E+00	0.000E+00	0.000E+00	0.155E-11	0.533E-08	0.171E-08	0.904E-12
214.959	35.0	0.000E+00	0.000E+00	0.000E+00	0.308E-10	0.810E-06	0.758E-06	0.163E-08
216.305	36.0	0.000E+00	0.000E+00	0.000E+00	0.536E-09	0.838E-05	0.732E-05	0.272E-07
217.652	37.0	0.000E+00	0.000E+00	0.000E+00	0.702E-08	0.359E-04	0.181E-04	0.623E-07
218.999	38.0	0.000E+00	0.000E+00	0.000E+00	0.850E-07	0.140E-03	0.393E-04	0.115E-06
220.346	39.0	0.000E+00	0.000E+00	0.000E+00	0.895E-06	0.511E-03	0.825E-04	0.200E-06
221.693	40.0	0.000E+00	0.000E+00	0.000E+00	0.792E-05	0.173E-02	0.168E-03	0.344E-06
223.040	41.0	0.000E+00	0.000E+00	0.000E+00	0.570E-04	0.525E-02	0.326E-03	0.563E-06
224.387	42.0	0.000E+00	0.000E+00	0.000E+00	0.309E-03	0.132E-01	0.556E-03	0.832E-06
225.734	43.0	0.000E+00	0.000E+00	0.000E+00	0.113E-02	0.247E-01	0.753E-03	0.979E-06
227.081	44.0	0.000E+00	0.000E+00	0.000E+00	0.277E-02	0.331E-01	0.767E-03	0.880E-06
228.428	45.0	0.000E+00	0.000E+00	0.000E+00	0.504E-02	0.344E-01	0.617E-03	0.568E-06
229.775	46.0	0.000E+00	0.000E+00	0.259E-07	0.762E-02	0.305E-01	0.425E-03	0.178E-06
231.122	47.0	0.000E+00	0.000E+00	0.122E-06	0.102E-01	0.247E-01	0.267E-03	0.000E+00
232.469	48.0	0.000E+00	0.000E+00	0.409E-06	0.125E-01	0.189E-01	0.160E-03	0.000E+00
233.816	49.0	0.000E+00	0.000E+00	0.113E-05	0.142E-01	0.140E-01	0.939E-04	0.000E+00
235.163	50.0	0.000E+00	0.000E+00	0.288E-05	0.151E-01	0.101E-01	0.543E-04	0.000E+00
236.510	51.0	0.000E+00	0.000E+00	0.701E-05	0.152E-01	0.717E-02	0.310E-04	0.000E+00
237.857	52.0	0.000E+00	0.000E+00	0.161E-04	0.145E-01	0.500E-02	0.176E-04	0.000E+00
239.203	53.0	0.000E+00	0.000E+00	0.343E-04	0.133E-01	0.343E-02	0.990E-05	0.000E+00
240.550	54.0	0.000E+00	0.000E+00	0.674E-04	0.117E-01	0.233E-02	0.551E-05	0.000E+00
241.897	55.0	0.000E+00	0.000E+00	0.123E-03	0.993E-02	0.157E-02	0.299E-05	0.000E+00
243.244	56.0	0.000E+00	0.000E+00	0.207E-03	0.818E-02	0.104E-02	0.156E-05	0.000E+00
244.591	57.0	0.000E+00	0.765E-09	0.324E-03	0.657E-02	0.688E-03	0.749E-06	0.000E+00
245.938	58.0	0.000E+00	0.412E-08	0.474E-03	0.516E-02	0.451E-03	0.268E-06	0.000E+00
247.285	59.0	0.000E+00	0.183E-07	0.650E-03	0.396E-02	0.294E-03	0.000E+00	0.000E+00
248.632	60.0	0.000E+00	0.691E-07	0.838E-03	0.299E-02	0.190E-03	0.000E+00	0.000E+00
249.979	61.0	0.000E+00	0.224E-06	0.102E-02	0.222E-02	0.122E-03	0.000E+00	0.000E+00
251.326	62.0	0.000E+00	0.634E-06	0.118E-02	0.163E-02	0.783E-04	0.000E+00	0.000E+00
252.673	63.0	0.000E+00	0.159E-05	0.129E-02	0.118E-02	0.498E-04	0.000E+00	0.000E+00
254.020	64.0	0.000E+00	0.356E-05	0.136E-02	0.844E-03	0.316E-04	0.000E+00	0.000E+00
255.367	65.0	0.000E+00	0.721E-05	0.137E-02	0.598E-03	0.199E-04	0.000E+00	0.000E+00
256.714	66.0	0.000E+00	0.132E-04	0.133E-02	0.420E-03	0.125E-04	0.000E+00	0.000E+00
258.061	67.0	0.000E+00	0.223E-04	0.125E-02	0.293E-03	0.778E-05	0.000E+00	0.000E+00
