     E_lab  A*MeV   E*/MeV     SI_fus      SI_VR     SI_Spalt  L_krit     b_Spalt

   53.0  0.474E-07 0.567E-08 0.113E-06
   54.0  0.408E-07 0.470E-08 0.945E-07
   55.0  0.351E-07 0.388E-08 0.778E-07
   56.0  0.303E-07 0.319E-08 0.634E-07
   57.0  0.261E-07 0.261E-08 0.513E-07

 Z und A Mittelwerte    
   E*/MeV     MW.Z  St.Abw.Z      MW.A  St.Abw.A
    42.0    102.84      0.53    253.08      0.74
    43.0    102.83      0.54    253.01      0.76
    44.0    102.80      0.58    252.93      0.81
    45.0    102.76      0.64    252.81      0.91
    46.0    102.69      0.71    252.65      1.04
    47.0    102.61      0.77    252.44      1.14
    48.0    102.53      0.83    252.22      1.21
    49.0    102.47      0.86    252.02      1.22
    50.0    102.43      0.88    251.85      1.20
    51.0    102.41      0.89    251.72      1.17
    52.0    102.40      0.90    251.61      1.15
    53.0    102.40      0.90    251.53      1.15
    54.0    102.38      0.90    251.44      1.17
    55.0    102.37      0.91    251.35      1.20
    56.0    102.34      0.92    251.25      1.23
    57.0    102.32      0.93    251.15      1.26

 HIVAP  CASOUT

   48Ca + 209Bi ---> 257Lr IFUS10 barfac1.0 01/06/2022 17:14 (Sitarcik) 


     E_lab  A*MeV   E*/MeV     SI_fus      SI_VR     SI_Spalt  L_krit     b_Spalt

   260.492    5.43    58.0  0.2490E+03  0.6585E-07  0.2490E+03    56.0      100.00
   261.722    5.45    59.0  0.2479E+03  0.5396E-07  0.2479E+03    56.0      100.00
   262.951    5.48    60.0  0.2467E+03  0.4395E-07  0.2467E+03    56.0      100.00
   264.181    5.50    61.0  0.2455E+03  0.3562E-07  0.2455E+03    56.0      100.00
   265.411    5.53    62.0  0.2444E+03  0.2868E-07  0.2444E+03    56.0      100.00
   266.640    5.56    63.0  0.2433E+03  0.2290E-07  0.2433E+03    56.0      100.00
   267.870    5.58    64.0  0.2422E+03  0.1820E-07  0.2422E+03    56.0      100.00
   269.100    5.61    65.0  0.2411E+03  0.1429E-07  0.2411E+03    56.0      100.00
   270.329    5.63    66.0  0.2400E+03  0.1115E-07  0.2400E+03    56.0      100.00
   271.559    5.66    67.0  0.2389E+03  0.8643E-08  0.2389E+03    56.0      100.00
   272.789    5.68    68.0  0.2378E+03  0.6655E-08  0.2378E+03    56.0      100.00
   274.018    5.71    69.0  0.2367E+03  0.5096E-08  0.2367E+03    56.0      100.00
   275.248    5.73    70.0  0.2357E+03  0.3878E-08  0.2357E+03    56.0      100.00
   276.478    5.76    71.0  0.2346E+03  0.2939E-08  0.2346E+03    56.0      100.00
   277.707    5.79    72.0  0.2336E+03  0.2211E-08  0.2336E+03    56.0      100.00
   278.937    5.81    73.0  0.2326E+03  0.1660E-08  0.2326E+03    56.0      100.00

     Querschnitte / mbarn

  E*/MeV   251Lr     252Lr     253Lr     254Lr     255Lr     256Lr     257Lr  
    58.0 0.661E-08 0.331E-07 0.177E-08 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    59.0 0.743E-08 0.250E-07 0.103E-08 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    60.0 0.786E-08 0.185E-07 0.523E-09 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    61.0 0.790E-08 0.135E-07 0.233E-09 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    62.0 0.759E-08 0.971E-08 0.647E-10 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    63.0 0.701E-08 0.690E-08 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    64.0 0.627E-08 0.485E-08 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    65.0 0.544E-08 0.338E-08 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    66.0 0.460E-08 0.234E-08 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    67.0 0.380E-08 0.160E-08 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    68.0 0.307E-08 0.109E-08 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    69.0 0.245E-08 0.738E-09 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    70.0 0.191E-08 0.495E-09 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    71.0 0.148E-08 0.330E-09 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    72.0 0.113E-08 0.215E-09 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    73.0 0.848E-09 0.137E-09 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00

  E*/MeV   250No     251No     252No     253No     254No     255No     256No  
    58.0 0.148E-14 0.614E-10 0.148E-08 0.573E-09 0.000E+00 0.000E+00 0.000E+00
    59.0 0.663E-14 0.995E-10 0.124E-08 0.381E-09 0.000E+00 0.000E+00 0.000E+00
    60.0 0.250E-13 0.148E-09 0.100E-08 0.251E-09 0.000E+00 0.000E+00 0.000E+00
    61.0 0.835E-13 0.203E-09 0.796E-09 0.164E-09 0.000E+00 0.000E+00 0.000E+00
    62.0 0.234E-12 0.261E-09 0.616E-09 0.106E-09 0.000E+00 0.000E+00 0.000E+00
    63.0 0.574E-12 0.314E-09 0.469E-09 0.668E-10 0.000E+00 0.000E+00 0.000E+00
    64.0 0.126E-11 0.357E-09 0.350E-09 0.415E-10 0.000E+00 0.000E+00 0.000E+00
    65.0 0.249E-11 0.386E-09 0.258E-09 0.240E-10 0.000E+00 0.000E+00 0.000E+00
    66.0 0.448E-11 0.400E-09 0.188E-09 0.608E-11 0.000E+00 0.000E+00 0.000E+00
    67.0 0.737E-11 0.398E-09 0.135E-09 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    68.0 0.112E-10 0.382E-09 0.958E-10 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    69.0 0.159E-10 0.356E-09 0.674E-10 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    70.0 0.211E-10 0.322E-09 0.469E-10 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    71.0 0.266E-10 0.284E-09 0.324E-10 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    72.0 0.317E-10 0.245E-09 0.218E-10 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    73.0 0.361E-10 0.207E-09 0.139E-10 0.000E+00 0.000E+00 0.000E+00 0.000E+00

  E*/MeV   249Md     250Md     251Md     252Md     253Md     254Md     255Md  
    58.0 0.140E-07 0.826E-08 0.314E-10 0.178E-10 0.000E+00 0.114E-10 0.000E+00
    59.0 0.130E-07 0.575E-08 0.110E-10 0.281E-10 0.000E+00 0.738E-11 0.000E+00
    60.0 0.117E-07 0.395E-08 0.000E+00 0.484E-10 0.000E+00 0.472E-11 0.000E+00
    61.0 0.101E-07 0.268E-08 0.000E+00 0.660E-10 0.000E+00 0.297E-11 0.000E+00
    62.0 0.844E-08 0.181E-08 0.000E+00 0.818E-10 0.000E+00 0.183E-11 0.000E+00
    63.0 0.688E-08 0.120E-08 0.000E+00 0.499E-10 0.000E+00 0.107E-11 0.000E+00
    64.0 0.548E-08 0.796E-09 0.289E-11 0.500E-10 0.000E+00 0.615E-12 0.000E+00
    65.0 0.427E-08 0.523E-09 0.790E-11 0.000E+00 0.000E+00 0.117E-12 0.000E+00
    66.0 0.327E-08 0.341E-09 0.152E-10 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    67.0 0.246E-08 0.221E-09 0.240E-10 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    68.0 0.182E-08 0.142E-09 0.339E-10 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    69.0 0.134E-08 0.885E-10 0.492E-10 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    70.0 0.967E-09 0.553E-10 0.564E-10 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    71.0 0.693E-09 0.335E-10 0.620E-10 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    72.0 0.492E-09 0.147E-10 0.650E-10 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    73.0 0.346E-09 0.560E-11 0.664E-10 0.000E+00 0.000E+00 0.000E+00 0.000E+00

 Z-Verteilung  
 E*/MeV     Md         No         Lr  
   58.0  0.223E-07 0.212E-08 0.414E-07
   59.0  0.188E-07 0.172E-08 0.334E-07
   60.0  0.157E-07 0.140E-08 0.269E-07
   61.0  0.128E-07 0.116E-08 0.216E-07
   62.0  0.103E-07 0.984E-09 0.174E-07
   63.0  0.814E-08 0.850E-09 0.139E-07
   64.0  0.633E-08 0.750E-09 0.111E-07
   65.0  0.480E-08 0.671E-09 0.882E-08
   66.0  0.362E-08 0.598E-09 0.693E-08
   67.0  0.270E-08 0.540E-09 0.540E-08
   68.0  0.200E-08 0.489E-09 0.417E-08
   69.0  0.147E-08 0.439E-09 0.318E-08
   70.0  0.108E-08 0.390E-09 0.241E-08
   71.0  0.788E-09 0.343E-09 0.181E-08
   72.0  0.572E-09 0.299E-09 0.134E-08
   73.0  0.418E-09 0.257E-09 0.984E-09

 Z und A Mittelwerte    
   E*/MeV     MW.Z  St.Abw.Z      MW.A  St.Abw.A
    58.0    102.29      0.94    251.05      1.28
    59.0    102.27      0.95    250.95      1.29
    60.0    102.26      0.95    250.86      1.28
    61.0    102.25      0.95    250.78      1.27
    62.0    102.25      0.95    250.72      1.25
    63.0    102.25      0.95    250.68      1.22
    64.0    102.26      0.94    250.65      1.19
    65.0    102.28      0.93    250.62      1.16
    66.0    102.30      0.93    250.61      1.13
    67.0    102.31      0.92    250.61      1.10
    68.0    102.33      0.91    250.61      1.07
    69.0    102.34      0.90    250.61      1.04
    70.0    102.34      0.88    250.62      1.01
    71.0    102.35      0.87    250.63      0.98
    72.0    102.35      0.86    250.64      0.94
    73.0    102.34      0.85    250.65      0.91

 HIVAP  CASOUT

   48Ca + 209Bi ---> 257Lr IFUS10 barfac1.0 01/06/2022 17:14 (Sitarcik) 


     E_lab  A*MeV   E*/MeV     SI_fus      SI_VR     SI_Spalt  L_krit     b_Spalt

   280.167    5.84    74.0  0.2315E+03  0.1220E-08  0.2315E+03    56.0      100.00
   281.396    5.86    75.0  0.2305E+03  0.8887E-09  0.2305E+03    56.0      100.00
   282.626    5.89    76.0  0.2295E+03  0.6168E-09  0.2295E+03    56.0      100.00
   283.856    5.91    77.0  0.2285E+03  0.4649E-09  0.2285E+03    56.0      100.00
   285.085    5.94    78.0  0.2275E+03  0.3519E-09  0.2275E+03    56.0      100.00
   286.315    5.96    79.0  0.2266E+03  0.2681E-09  0.2266E+03    56.0      100.00
   287.545    5.99    80.0  0.2256E+03  0.2055E-09  0.2256E+03    56.0      100.00

     Querschnitte / mbarn

  E*/MeV   251Lr     252Lr     253Lr     254Lr     255Lr     256Lr     257Lr  
    74.0 0.632E-09 0.702E-10 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    75.0 0.467E-09 0.313E-10 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    76.0 0.342E-09 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    77.0 0.249E-09 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    78.0 0.179E-09 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    79.0 0.128E-09 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    80.0 0.909E-10 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00

  E*/MeV   250No     251No     252No     253No     254No     255No     256No  
    74.0 0.395E-10 0.172E-09 0.875E-11 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    75.0 0.415E-10 0.140E-09 0.435E-11 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    76.0 0.423E-10 0.113E-09 0.918E-12 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    77.0 0.417E-10 0.894E-10 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    78.0 0.401E-10 0.701E-10 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    79.0 0.376E-10 0.543E-10 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    80.0 0.345E-10 0.416E-10 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00

  E*/MeV   249Md     250Md     251Md     252Md     253Md     254Md     255Md  
    74.0 0.242E-09 0.257E-11 0.527E-10 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    75.0 0.168E-09 0.200E-11 0.342E-10 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    76.0 0.116E-09 0.325E-11 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    77.0 0.792E-10 0.597E-11 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    78.0 0.533E-10 0.893E-11 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    79.0 0.357E-10 0.123E-10 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
    80.0 0.222E-10 0.164E-10 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00

 Z-Verteilung  
 E*/MeV     Md         No         Lr  
   74.0  0.297E-09 0.220E-09 0.702E-09
   75.0  0.204E-09 0.186E-09 0.498E-09
   76.0  0.119E-09 0.156E-09 0.342E-09
   77.0  0.852E-10 0.131E-09 0.249E-09
   78.0  0.623E-10 0.110E-09 0.179E-09
   79.0  0.480E-10 0.919E-10 0.128E-09
   80.0  0.386E-10 0.761E-10 0.909E-10

 Z und A Mittelwerte    
   E*/MeV     MW.Z  St.Abw.Z      MW.A  St.Abw.A
    74.0    102.33      0.84    250.63      0.87
    75.0    102.33      0.83    250.61      0.83
    76.0    102.36      0.79    250.55      0.79
    77.0    102.35      0.77    250.56      0.77
    78.0    102.33      0.76    250.56      0.74
    79.0    102.30      0.75    250.55      0.72
    80.0    102.25      0.75    250.54      0.68
                                                                        
           



 Ende HIVAP 
