E_lab	E*/MeV	187At	188At	189At	190At	191At	192At	193At
349.96	10.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.82E-07
351.84	11.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.00E-10	4.41E-07
353.71	12.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.27E-07	4.83E-07
355.58	13.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	7.81E-06	4.59E-07
357.46	14.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.26E-05	4.40E-07
359.33	15.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.51E-04	3.51E-07
361.21	16.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.66E-04	3.36E-07
363.08	17.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.18E-04	2.29E-07
364.95	18.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.29E-04	1.41E-07
366.83	19.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.61E-04	5.97E-08
368.70	20.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.55E-04	0.00E+00
370.58	21.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.65E-09	2.54E-04	0.00E+00
372.45	22.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.17E-07	1.76E-04	0.00E+00
374.32	23.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.02E-06	1.18E-04	0.00E+00
376.20	24.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.52E-06	7.68E-05	0.00E+00
378.07	25.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.24E-05	4.81E-05	0.00E+00
379.94	26.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.27E-05	3.01E-05	0.00E+00
381.82	27.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.85E-05	1.81E-05	0.00E+00
383.69	28.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.85E-05	1.09E-05	0.00E+00
385.57	29.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.44E-05	6.09E-06	0.00E+00
387.44	30.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.88E-05	3.26E-06	0.00E+00
389.31	31.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.35E-05	1.68E-06	0.00E+00
391.19	32.00	0.00E+00	0.00E+00	0.00E+00	1.51E-11	9.14E-06	8.42E-07	0.00E+00
393.06	33.00	0.00E+00	0.00E+00	0.00E+00	4.32E-10	5.93E-06	3.85E-07	0.00E+00
394.93	34.00	0.00E+00	0.00E+00	0.00E+00	4.62E-09	3.73E-06	1.49E-07	0.00E+00
396.81	35.00	0.00E+00	0.00E+00	0.00E+00	2.68E-08	2.29E-06	5.78E-08	0.00E+00
398.68	36.00	0.00E+00	0.00E+00	0.00E+00	1.00E-07	1.37E-06	2.25E-08	0.00E+00
400.56	37.00	0.00E+00	0.00E+00	0.00E+00	2.68E-07	8.13E-07	8.91E-09	0.00E+00
402.43	38.00	0.00E+00	0.00E+00	0.00E+00	5.43E-07	4.74E-07	0.00E+00	0.00E+00
404.30	39.00	0.00E+00	0.00E+00	0.00E+00	8.60E-07	2.73E-07	0.00E+00	0.00E+00
406.18	40.00	0.00E+00	0.00E+00	0.00E+00	1.11E-06	1.56E-07	0.00E+00	0.00E+00
408.05	41.00	0.00E+00	0.00E+00	0.00E+00	1.24E-06	8.85E-08	0.00E+00	0.00E+00
409.92	42.00	0.00E+00	0.00E+00	0.00E+00	1.23E-06	4.96E-08	0.00E+00	0.00E+00
411.80	43.00	0.00E+00	0.00E+00	1.37E-12	1.11E-06	2.72E-08	0.00E+00	0.00E+00
413.67	44.00	0.00E+00	0.00E+00	1.66E-11	9.45E-07	1.44E-08	0.00E+00	0.00E+00
415.55	45.00	0.00E+00	0.00E+00	1.14E-10	7.59E-07	3.69E-09	0.00E+00	0.00E+00
417.42	46.00	0.00E+00	0.00E+00	5.05E-10	5.84E-07	0.00E+00	0.00E+00	0.00E+00
419.29	47.00	0.00E+00	0.00E+00	1.57E-09	4.35E-07	0.00E+00	0.00E+00	0.00E+00
421.17	48.00	0.00E+00	0.00E+00	3.66E-09	3.15E-07	0.00E+00	0.00E+00	0.00E+00
423.04	49.00	0.00E+00	0.00E+00	6.70E-09	2.23E-07	0.00E+00	0.00E+00	0.00E+00
424.91	50.00	0.00E+00	0.00E+00	1.01E-08	1.55E-07	0.00E+00	0.00E+00	0.00E+00
426.79	51.00	0.00E+00	0.00E+00	1.32E-08	1.06E-07	0.00E+00	0.00E+00	0.00E+00
428.66	52.00	0.00E+00	0.00E+00	1.54E-08	7.12E-08	0.00E+00	0.00E+00	0.00E+00
430.54	53.00	0.00E+00	0.00E+00	1.64E-08	4.74E-08	0.00E+00	0.00E+00	0.00E+00
432.41	54.00	0.00E+00	0.00E+00	1.62E-08	3.13E-08	0.00E+00	0.00E+00	0.00E+00
434.28	55.00	0.00E+00	9.68E-15	1.51E-08	2.05E-08	0.00E+00	0.00E+00	0.00E+00
436.16	56.00	0.00E+00	1.02E-13	1.35E-08	1.33E-08	0.00E+00	0.00E+00	0.00E+00
438.03	57.00	0.00E+00	7.14E-13	1.15E-08	8.63E-09	0.00E+00	0.00E+00	0.00E+00
439.91	58.00	0.00E+00	3.54E-12	9.49E-09	5.56E-09	0.00E+00	0.00E+00	0.00E+00
441.78	59.00	0.00E+00	1.32E-11	7.63E-09	3.55E-09	0.00E+00	0.00E+00	0.00E+00
443.65	60.00	0.00E+00	3.87E-11	5.98E-09	2.23E-09	0.00E+00	0.00E+00	0.00E+00
445.53	61.00	0.00E+00	9.21E-11	4.59E-09	1.39E-09	0.00E+00	0.00E+00	0.00E+00
447.40	62.00	0.00E+00	1.83E-10	3.47E-09	7.92E-10	0.00E+00	0.00E+00	0.00E+00
449.27	63.00	0.00E+00	3.15E-10	2.58E-09	3.49E-10	0.00E+00	0.00E+00	0.00E+00
451.15	64.00	0.00E+00	4.77E-10	1.89E-09	0.00E+00	0.00E+00	0.00E+00	0.00E+00
453.02	65.00	0.00E+00	6.51E-10	1.37E-09	0.00E+00	0.00E+00	0.00E+00	0.00E+00
454.90	66.00	0.00E+00	8.15E-10	9.84E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00
456.77	67.00	8.78E-16	9.50E-10	7.00E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00
458.64	68.00	5.86E-15	1.04E-09	4.94E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00
460.52	69.00	2.88E-14	1.08E-09	3.46E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00
462.39	70.00	1.08E-13	1.08E-09	2.40E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00
464.26	71.00	3.26E-13	1.04E-09	1.65E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00
466.14	72.00	8.07E-13	9.61E-10	1.11E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00
468.01	73.00	1.70E-12	8.67E-10	7.29E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00
469.89	74.00	3.10E-12	7.62E-10	4.44E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00
471.76	75.00	5.06E-12	6.56E-10	1.86E-11	0.00E+00	0.00E+00	0.00E+00	0.00E+00
473.63	76.00	7.47E-12	5.53E-10	4.39E-12	0.00E+00	0.00E+00	0.00E+00	0.00E+00
475.51	77.00	1.02E-11	4.58E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
477.38	78.00	1.29E-11	3.74E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
479.25	79.00	1.55E-11	3.01E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
481.13	80.00	1.76E-11	2.40E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00


E_lab	E*/MeV	187At	188At	189At	190At	191At	192At	193At
376.20	24	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.29E-12	2.11E-12	0.00E+00
378.07	25	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.86E-11	3.19E-12	0.00E+00
379.94	26	0.00E+00	0.00E+00	0.00E+00	0.00E+00	8.15E-09	1.34E-09	0.00E+00
381.82	27	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.99E-08	2.75E-09	0.00E+00
383.69	28	0.00E+00	0.00E+00	0.00E+00	0.00E+00	8.53E-08	4.74E-09	0.00E+00
385.57	29	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.11E-07	7.67E-09	0.00E+00
387.44	30	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.75E-07	1.18E-08	0.00E+00
389.31	31	0.00E+00	0.00E+00	0.00E+00	0.00E+00	9.69E-07	1.73E-08	0.00E+00
391.19	32	0.00E+00	0.00E+00	0.00E+00	6.06E-12	1.69E-06	1.82E-08	0.00E+00
393.06	33	0.00E+00	0.00E+00	0.00E+00	3.09E-10	2.27E-06	1.08E-09	0.00E+00
394.93	34	0.00E+00	0.00E+00	0.00E+00	4.31E-09	2.26E-06	0.00E+00	0.00E+00
396.81	35	0.00E+00	0.00E+00	0.00E+00	2.74E-08	1.78E-06	0.00E+00	0.00E+00
398.68	36	0.00E+00	0.00E+00	0.00E+00	1.05E-07	1.22E-06	0.00E+00	0.00E+00
400.56	37	0.00E+00	0.00E+00	0.00E+00	2.79E-07	7.67E-07	0.00E+00	0.00E+00
402.43	38	0.00E+00	0.00E+00	0.00E+00	5.61E-07	4.61E-07	0.00E+00	0.00E+00
404.30	39	0.00E+00	0.00E+00	0.00E+00	8.81E-07	2.70E-07	0.00E+00	0.00E+00


E_lab	E*/MeV	186Po	187Po	188Po	189Po	190Po	191Po	192Po
349.96	10.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.24E-06
351.84	11.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	7.44E-06
353.71	12.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.12E-05
355.58	13.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	8.28E-05
357.46	14.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.43E-04
359.33	15.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.11E-08	1.80E-04
361.21	16.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.72E-07	1.85E-04
363.08	17.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.44E-07	1.64E-04
364.95	18.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.64E-07	1.31E-04
366.83	19.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.95E-06	9.75E-05
368.70	20.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	6.34E-06	6.85E-05
370.58	21.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.77E-05	4.61E-05
372.45	22.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.21E-05	2.98E-05
374.32	23.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	8.54E-05	1.88E-05
376.20	24.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.45E-04	1.16E-05
378.07	25.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.10E-04	7.02E-06
379.94	26.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.67E-10	2.58E-04	4.18E-06
381.82	27.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.57E-09	2.76E-04	2.42E-06
383.69	28.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.00E-08	2.62E-04	1.35E-06
385.57	29.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.83E-08	2.26E-04	7.31E-07
387.44	30.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.81E-07	1.80E-04	3.78E-07
389.31	31.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.40E-07	1.34E-04	9.44E-08
391.19	32.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.30E-06	9.53E-05	3.85E-08
393.06	33.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.56E-06	6.49E-05	1.35E-08
394.93	34.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.23E-06	4.28E-05	0.00E+00
396.81	35.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.95E-06	2.74E-05	0.00E+00
398.68	36.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	7.29E-06	1.72E-05	0.00E+00
400.56	37.00	0.00E+00	0.00E+00	0.00E+00	2.66E-12	7.94E-06	1.06E-05	0.00E+00
402.43	38.00	0.00E+00	0.00E+00	0.00E+00	2.28E-11	7.84E-06	6.40E-06	0.00E+00
404.30	39.00	0.00E+00	0.00E+00	0.00E+00	1.30E-10	7.13E-06	3.82E-06	0.00E+00
406.18	40.00	0.00E+00	0.00E+00	0.00E+00	5.80E-10	6.07E-06	2.26E-06	0.00E+00
408.05	41.00	0.00E+00	0.00E+00	0.00E+00	2.16E-09	4.89E-06	1.32E-06	0.00E+00
409.92	42.00	0.00E+00	0.00E+00	0.00E+00	6.84E-09	3.77E-06	7.70E-07	0.00E+00
411.80	43.00	0.00E+00	0.00E+00	0.00E+00	1.86E-08	2.80E-06	4.44E-07	0.00E+00
413.67	44.00	0.00E+00	0.00E+00	0.00E+00	4.34E-08	2.02E-06	2.54E-07	0.00E+00
415.55	45.00	0.00E+00	0.00E+00	0.00E+00	8.85E-08	1.42E-06	1.44E-07	0.00E+00
417.42	46.00	0.00E+00	0.00E+00	0.00E+00	1.58E-07	9.75E-07	7.81E-08	0.00E+00
419.29	47.00	0.00E+00	0.00E+00	0.00E+00	2.51E-07	6.59E-07	3.52E-08	0.00E+00
421.17	48.00	0.00E+00	0.00E+00	0.00E+00	3.57E-07	4.39E-07	3.26E-09	0.00E+00
423.04	49.00	0.00E+00	0.00E+00	2.91E-13	4.60E-07	2.89E-07	0.00E+00	0.00E+00
424.91	50.00	0.00E+00	0.00E+00	1.79E-12	5.45E-07	1.89E-07	0.00E+00	0.00E+00
426.79	51.00	0.00E+00	0.00E+00	8.69E-12	5.99E-07	1.22E-07	0.00E+00	0.00E+00
428.66	52.00	0.00E+00	0.00E+00	3.41E-11	6.17E-07	7.82E-08	0.00E+00	0.00E+00
430.54	53.00	0.00E+00	0.00E+00	1.11E-10	6.02E-07	4.98E-08	0.00E+00	0.00E+00
432.41	54.00	0.00E+00	0.00E+00	3.03E-10	5.59E-07	3.13E-08	0.00E+00	0.00E+00
434.28	55.00	0.00E+00	0.00E+00	7.08E-10	4.99E-07	1.93E-08	0.00E+00	0.00E+00
436.16	56.00	0.00E+00	0.00E+00	1.44E-09	4.30E-07	1.20E-08	0.00E+00	0.00E+00
438.03	57.00	0.00E+00	0.00E+00	2.58E-09	3.59E-07	6.61E-09	0.00E+00	0.00E+00
439.91	58.00	0.00E+00	0.00E+00	4.13E-09	2.92E-07	2.36E-09	0.00E+00	0.00E+00
441.78	59.00	0.00E+00	0.00E+00	5.98E-09	2.32E-07	0.00E+00	0.00E+00	0.00E+00
443.65	60.00	0.00E+00	0.00E+00	7.95E-09	1.81E-07	0.00E+00	0.00E+00	0.00E+00
445.53	61.00	0.00E+00	3.22E-14	9.80E-09	1.38E-07	0.00E+00	0.00E+00	0.00E+00
447.40	62.00	0.00E+00	1.19E-13	1.13E-08	1.04E-07	0.00E+00	0.00E+00	0.00E+00
449.27	63.00	0.00E+00	3.80E-13	1.23E-08	7.75E-08	0.00E+00	0.00E+00	0.00E+00
451.15	64.00	0.00E+00	1.13E-12	1.28E-08	5.69E-08	0.00E+00	0.00E+00	0.00E+00
453.02	65.00	0.00E+00	3.22E-12	1.27E-08	4.14E-08	0.00E+00	0.00E+00	0.00E+00
454.90	66.00	0.00E+00	8.59E-12	1.21E-08	2.98E-08	0.00E+00	0.00E+00	0.00E+00
456.77	67.00	0.00E+00	2.12E-11	1.12E-08	2.13E-08	0.00E+00	0.00E+00	0.00E+00
458.64	68.00	0.00E+00	4.75E-11	1.01E-08	1.51E-08	0.00E+00	0.00E+00	0.00E+00
460.52	69.00	0.00E+00	9.68E-11	8.80E-09	1.06E-08	0.00E+00	0.00E+00	0.00E+00
462.39	70.00	0.00E+00	1.80E-10	7.52E-09	7.39E-09	0.00E+00	0.00E+00	0.00E+00
464.26	71.00	0.00E+00	3.05E-10	6.30E-09	5.12E-09	0.00E+00	0.00E+00	0.00E+00
466.14	72.00	0.00E+00	4.78E-10	5.18E-09	3.50E-09	0.00E+00	0.00E+00	0.00E+00
468.01	73.00	0.00E+00	6.96E-10	4.20E-09	2.37E-09	0.00E+00	0.00E+00	0.00E+00
469.89	74.00	1.74E-15	9.48E-10	3.35E-09	1.54E-09	0.00E+00	0.00E+00	0.00E+00
471.76	75.00	6.85E-15	1.22E-09	2.64E-09	1.01E-09	0.00E+00	0.00E+00	0.00E+00
473.63	76.00	2.32E-14	1.48E-09	2.06E-09	5.33E-10	0.00E+00	0.00E+00	0.00E+00
475.51	77.00	6.88E-14	1.71E-09	1.58E-09	2.24E-10	0.00E+00	0.00E+00	0.00E+00
477.38	78.00	1.80E-13	1.90E-09	1.21E-09	0.00E+00	0.00E+00	0.00E+00	0.00E+00
479.25	79.00	4.18E-13	2.04E-09	9.15E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00
481.13	80.00	8.76E-13	2.11E-09	6.86E-10	0.00E+00	0.00E+00	0.00E+00	0.00E+00


E_lab	E*/MeV	186Po	187Po	188Po	189Po	190Po	191Po	192Po
376.20	24	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.02E-11	1.24E-13
378.07	25	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.19E-17	1.74E-10	1.90E-13
379.94	26	0.00E+00	0.00E+00	0.00E+00	0.00E+00	9.09E-14	8.75E-08	3.09E-10
381.82	27	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.46E-12	2.91E-07	6.33E-10
383.69	28	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.67E-11	8.22E-07	1.02E-09
385.57	29	0.00E+00	0.00E+00	0.00E+00	0.00E+00	6.81E-10	2.12E-06	1.41E-09
387.44	30	0.00E+00	0.00E+00	0.00E+00	0.00E+00	7.73E-09	5.03E-06	1.01E-09
389.31	31	0.00E+00	0.00E+00	0.00E+00	0.00E+00	6.69E-08	1.09E-05	0.00E+00
391.19	32	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.09E-07	1.99E-05	0.00E+00
393.06	33	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.56E-06	2.77E-05	0.00E+00
394.93	34	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.66E-06	2.82E-05	0.00E+00
396.81	35	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.92E-06	2.27E-05	0.00E+00
398.68	36	0.00E+00	0.00E+00	0.00E+00	0.00E+00	7.56E-06	1.59E-05	0.00E+00
400.56	37	0.00E+00	0.00E+00	0.00E+00	2.76E-12	8.27E-06	1.03E-05	0.00E+00
402.43	38	0.00E+00	0.00E+00	0.00E+00	2.35E-11	8.11E-06	6.39E-06	0.00E+00
404.30	39	0.00E+00	0.00E+00	0.00E+00	1.33E-10	7.32E-06	3.85E-06	0.00E+00


E_lab	E*/MeV	185Bi	186Bi	187Bi	188Bi	189Bi	190Bi	191Bi
349.96	10.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.69E-08	0.00E+00	0.00E+00
351.84	11.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.43E-07	0.00E+00	1.32E-12
353.71	12.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	9.80E-07	0.00E+00	7.08E-11
355.58	13.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.52E-06	0.00E+00	1.19E-09
357.46	14.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.48E-05	0.00E+00	1.03E-08
359.33	15.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.71E-05	0.00E+00	5.92E-08
361.21	16.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	7.75E-05	0.00E+00	2.55E-07
363.08	17.00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.36E-04	0.00E+00	8.80E-07
364.95	18.00	0.00E+00	0.00E+00	0.00E+00	7.54E-10	2.07E-04	0.00E+00	2.59E-06
366.83	19.00	0.00E+00	0.00E+00	0.00E+00	1.01E-08	2.71E-04	0.00E+00	6.59E-06
368.70	20.00	0.00E+00	0.00E+00	0.00E+00	6.11E-08	3.07E-04	0.00E+00	1.50E-05
370.58	21.00	0.00E+00	0.00E+00	0.00E+00	2.57E-07	3.07E-04	0.00E+00	3.09E-05
372.45	22.00	0.00E+00	0.00E+00	0.00E+00	8.74E-07	2.75E-04	1.93E-11	5.76E-05
374.32	23.00	0.00E+00	0.00E+00	0.00E+00	2.55E-06	2.27E-04	3.02E-10	9.82E-05
376.20	24.00	0.00E+00	0.00E+00	0.00E+00	6.50E-06	1.75E-04	2.47E-09	1.51E-04
378.07	25.00	0.00E+00	0.00E+00	0.00E+00	1.47E-05	1.28E-04	1.42E-08	2.12E-04
379.94	26.00	0.00E+00	0.00E+00	0.00E+00	2.97E-05	8.91E-05	6.24E-08	2.72E-04
381.82	27.00	0.00E+00	0.00E+00	0.00E+00	5.38E-05	5.96E-05	2.24E-07	3.17E-04
383.69	28.00	0.00E+00	0.00E+00	8.12E-11	8.84E-05	3.85E-05	6.82E-07	3.41E-04
385.57	29.00	0.00E+00	0.00E+00	8.13E-10	1.31E-04	2.42E-05	1.79E-06	3.39E-04
387.44	30.00	0.00E+00	0.00E+00	4.88E-09	1.77E-04	1.48E-05	4.13E-06	3.15E-04
389.31	31.00	0.00E+00	0.00E+00	2.11E-08	2.15E-04	8.93E-06	8.59E-06	2.75E-04
391.19	32.00	0.00E+00	0.00E+00	7.35E-08	2.35E-04	5.32E-06	1.62E-05	2.27E-04
393.06	33.00	0.00E+00	0.00E+00	2.18E-07	2.33E-04	3.12E-06	2.81E-05	1.79E-04
394.93	34.00	0.00E+00	0.00E+00	5.64E-07	2.12E-04	1.80E-06	4.52E-05	1.35E-04
396.81	35.00	0.00E+00	0.00E+00	1.29E-06	1.79E-04	1.02E-06	6.78E-05	9.85E-05
398.68	36.00	0.00E+00	0.00E+00	2.62E-06	1.42E-04	5.57E-07	9.50E-05	6.96E-05
400.56	37.00	0.00E+00	0.00E+00	4.78E-06	1.07E-04	3.12E-07	1.24E-04	4.79E-05
402.43	38.00	0.00E+00	0.00E+00	7.86E-06	7.76E-05	2.14E-07	1.52E-04	3.22E-05
404.30	39.00	0.00E+00	0.00E+00	1.17E-05	5.42E-05	2.43E-07	1.75E-04	2.12E-05
406.18	40.00	0.00E+00	0.00E+00	1.57E-05	3.68E-05	4.72E-07	1.90E-04	1.37E-05
408.05	41.00	0.00E+00	0.00E+00	1.91E-05	2.44E-05	1.02E-06	1.94E-04	8.74E-06
409.92	42.00	0.00E+00	1.06E-10	2.12E-05	1.59E-05	2.02E-06	1.88E-04	5.50E-06
411.80	43.00	0.00E+00	4.54E-10	2.16E-05	1.02E-05	3.67E-06	1.73E-04	3.43E-06
413.67	44.00	0.00E+00	1.61E-09	2.05E-05	6.41E-06	6.11E-06	1.53E-04	2.12E-06
415.55	45.00	0.00E+00	4.92E-09	1.83E-05	3.99E-06	1.02E-05	1.30E-04	1.29E-06
417.42	46.00	0.00E+00	1.33E-08	1.54E-05	2.46E-06	1.52E-05	1.07E-04	7.86E-07
419.29	47.00	0.00E+00	3.21E-08	1.25E-05	1.50E-06	2.12E-05	8.53E-05	4.74E-07
421.17	48.00	0.00E+00	7.00E-08	9.71E-06	9.14E-07	2.75E-05	6.64E-05	2.84E-07
423.04	49.00	0.00E+00	1.38E-07	7.34E-06	5.52E-07	3.36E-05	5.05E-05	1.68E-07
424.91	50.00	0.00E+00	2.48E-07	5.41E-06	3.33E-07	3.86E-05	3.76E-05	9.78E-08
426.79	51.00	0.00E+00	4.10E-07	3.90E-06	2.03E-07	4.21E-05	2.75E-05	5.62E-08
428.66	52.00	0.00E+00	6.23E-07	2.76E-06	1.31E-07	4.36E-05	1.98E-05	3.10E-08
430.54	53.00	5.14E-12	8.74E-07	1.92E-06	1.01E-07	4.32E-05	1.41E-05	1.58E-08
432.41	54.00	2.07E-11	1.14E-06	1.32E-06	1.09E-07	4.11E-05	9.89E-06	6.98E-09
434.28	55.00	7.15E-11	1.38E-06	8.96E-07	1.60E-07	3.77E-05	6.87E-06	0.00E+00
