E_lab	E*/MeV	197Bi	198Bi	199Bi	200Bi	201Bi	202Bi	203Bi
181.795	59.0	0.247E+00	0.424E+00	0.463E-01	0.130E-01	0.241E-01	0.484E-03	0.617E-05
183.037	60.0	0.326E+00	0.406E+00	0.376E-01	0.175E-01	0.242E-01	0.387E-03	0.465E-05
184.280	61.0	0.408E+00	0.375E+00	0.301E-01	0.226E-01	0.235E-01	0.304E-03	0.344E-05
185.522	62.0	0.489E+00	0.337E+00	0.240E-01	0.279E-01	0.222E-01	0.235E-03	0.251E-05
186.765	63.0	0.565E+00	0.293E+00	0.196E-01	0.331E-01	0.205E-01	0.178E-03	0.179E-05
188.007	64.0	0.631E+00	0.249E+00	0.169E-01	0.378E-01	0.184E-01	0.133E-03	0.126E-05
189.249	65.0	0.683E+00	0.206E+00	0.159E-01	0.418E-01	0.162E-01	0.982E-04	0.876E-06
190.492	66.0	0.720E+00	0.167E+00	0.167E-01	0.447E-01	0.140E-01	0.713E-04	0.598E-06
191.734	67.0	0.739E+00	0.132E+00	0.192E-01	0.463E-01	0.119E-01	0.511E-04	0.401E-06
192.977	68.0	0.740E+00	0.103E+00	0.231E-01	0.468E-01	0.942E-02	0.361E-04	0.266E-06
194.219	69.0	0.724E+00	0.789E-01	0.282E-01	0.459E-01	0.705E-02	0.252E-04	0.173E-06
195.462	70.0	0.693E+00	0.596E-01	0.343E-01	0.441E-01	0.526E-02	0.174E-04	0.111E-06
196.704	71.0	0.649E+00	0.444E-01	0.409E-01	0.413E-01	0.381E-02	0.119E-04	0.703E-07
197.946	72.0	0.596E+00	0.329E-01	0.478E-01	0.378E-01	0.275E-02	0.806E-05	0.435E-07
199.189	73.0	0.537E+00	0.244E-01	0.546E-01	0.340E-01	0.194E-02	0.541E-05	0.261E-07
200.431	74.0	0.474E+00	0.184E-01	0.611E-01	0.297E-01	0.134E-02	0.359E-05	0.151E-07
201.674	75.0	0.412E+00	0.145E-01	0.669E-01	0.254E-01	0.941E-03	0.236E-05	0.773E-08
202.916	76.0	0.352E+00	0.124E-01	0.717E-01	0.213E-01	0.649E-03	0.154E-05	0.306E-08
204.159	77.0	0.296E+00	0.120E-01	0.755E-01	0.174E-01	0.454E-03	0.100E-05	0.000E+00
205.401	78.0	0.246E+00	0.131E-01	0.779E-01	0.132E-01	0.290E-03	0.642E-06	0.000E+00
206.643	79.0	0.201E+00	0.154E-01	0.790E-01	0.890E-02	0.192E-03	0.409E-06	0.000E+00
207.886	80.0	0.163E+00	0.190E-01	0.787E-01	0.601E-02	0.133E-03	0.256E-06	0.000E+00
