E_lab	E*/MeV	199At	200At	201At	202At	203At	204At	205At
145.765	30.0	0.000E+00	0.000E+00	0.000E+00	0.520E-07	0.104E-05	0.547E-08	0.405E-11
147.007	31.0	0.000E+00	0.000E+00	0.000E+00	0.836E-06	0.536E-05	0.164E-07	0.968E-11
148.249	32.0	0.000E+00	0.000E+00	0.000E+00	0.865E-05	0.250E-04	0.471E-07	0.198E-10
149.492	33.0	0.000E+00	0.000E+00	0.000E+00	0.686E-04	0.107E-03	0.130E-06	0.000E+00
150.734	34.0	0.000E+00	0.000E+00	0.000E+00	0.450E-03	0.418E-03	0.346E-06	0.000E+00
151.977	35.0	0.000E+00	0.000E+00	0.723E-08	0.243E-02	0.144E-02	0.873E-06	0.000E+00
153.219	36.0	0.000E+00	0.000E+00	0.721E-06	0.985E-02	0.404E-02	0.196E-05	0.000E+00
154.462	37.0	0.000E+00	0.000E+00	0.226E-04	0.287E-01	0.860E-02	0.376E-05	0.000E+00
155.704	38.0	0.000E+00	0.000E+00	0.312E-03	0.641E-01	0.144E-01	0.597E-05	0.000E+00
156.946	39.0	0.000E+00	0.000E+00	0.232E-02	0.120E+00	0.200E-01	0.789E-05	0.000E+00
158.189	40.0	0.000E+00	0.000E+00	0.109E-01	0.197E+00	0.244E-01	0.900E-05	0.000E+00
159.431	41.0	0.000E+00	0.000E+00	0.361E-01	0.294E+00	0.270E-01	0.901E-05	0.000E+00
160.674	42.0	0.000E+00	0.000E+00	0.926E-01	0.400E+00	0.276E-01	0.814E-05	0.000E+00
161.916	43.0	0.000E+00	0.000E+00	0.196E+00	0.501E+00	0.264E-01	0.679E-05	0.000E+00
163.159	44.0	0.000E+00	0.000E+00	0.360E+00	0.581E+00	0.239E-01	0.517E-05	0.000E+00
164.401	45.0	0.000E+00	0.000E+00	0.590E+00	0.630E+00	0.205E-01	0.370E-05	0.000E+00
165.643	46.0	0.000E+00	0.110E-05	0.891E+00	0.645E+00	0.169E-01	0.240E-05	0.000E+00
166.886	47.0	0.000E+00	0.259E-04	0.126E+01	0.628E+00	0.134E-01	0.126E-05	0.000E+00
