E_lab	E*/MeV	195At	196At	197At	198At	199At	200At	201At
171.399	30.0	0.000E+00	0.000E+00	0.000E+00	0.263E-09	0.400E-06	0.911E-08	0.974E-12
172.687	31.0	0.000E+00	0.000E+00	0.000E+00	0.857E-08	0.177E-05	0.262E-07	0.000E+00
173.976	32.0	0.000E+00	0.000E+00	0.000E+00	0.148E-06	0.716E-05	0.723E-07	0.000E+00
175.264	33.0	0.000E+00	0.000E+00	0.000E+00	0.162E-05	0.265E-04	0.191E-06	0.000E+00
176.553	34.0	0.000E+00	0.000E+00	0.000E+00	0.129E-04	0.887E-04	0.479E-06	0.000E+00
177.841	35.0	0.000E+00	0.000E+00	0.000E+00	0.747E-04	0.251E-03	0.107E-05	0.000E+00
179.130	36.0	0.000E+00	0.000E+00	0.000E+00	0.299E-03	0.541E-03	0.196E-05	0.000E+00
180.418	37.0	0.000E+00	0.000E+00	0.134E-09	0.851E-03	0.869E-03	0.277E-05	0.000E+00
181.707	38.0	0.000E+00	0.000E+00	0.152E-07	0.193E-02	0.112E-02	0.313E-05	0.000E+00
182.995	39.0	0.000E+00	0.000E+00	0.421E-06	0.378E-02	0.125E-02	0.304E-05	0.000E+00
184.284	40.0	0.000E+00	0.000E+00	0.538E-05	0.662E-02	0.128E-02	0.267E-05	0.000E+00
185.572	41.0	0.000E+00	0.000E+00	0.387E-04	0.105E-01	0.123E-02	0.219E-05	0.000E+00
186.860	42.0	0.000E+00	0.000E+00	0.178E-03	0.149E-01	0.111E-02	0.170E-05	0.000E+00
188.149	43.0	0.000E+00	0.000E+00	0.579E-03	0.192E-01	0.953E-03	0.125E-05	0.000E+00
189.437	44.0	0.000E+00	0.000E+00	0.149E-02	0.227E-01	0.781E-03	0.834E-06	0.000E+00
190.726	45.0	0.000E+00	0.000E+00	0.324E-02	0.250E-01	0.616E-03	0.465E-06	0.000E+00
192.014	46.0	0.000E+00	0.000E+00	0.621E-02	0.258E-01	0.472E-03	0.394E-07	0.000E+00
193.303	47.0	0.000E+00	0.000E+00	0.107E-01	0.253E-01	0.351E-03	0.000E+00	0.000E+00
194.591	48.0	0.000E+00	0.000E+00	0.168E-01	0.236E-01	0.255E-03	0.000E+00	0.000E+00
195.880	49.0	0.000E+00	0.126E-07	0.241E-01	0.212E-01	0.182E-03	0.000E+00	0.000E+00
197.168	50.0	0.000E+00	0.183E-06	0.317E-01	0.183E-01	0.127E-03	0.000E+00	0.000E+00
198.457	51.0	0.000E+00	0.156E-05	0.386E-01	0.152E-01	0.871E-04	0.000E+00	0.000E+00
199.745	52.0	0.000E+00	0.872E-05	0.437E-01	0.123E-01	0.587E-04	0.000E+00	0.000E+00
201.034	53.0	0.000E+00	0.351E-04	0.464E-01	0.969E-02	0.389E-04	0.000E+00	0.000E+00
202.322	54.0	0.000E+00	0.108E-03	0.465E-01	0.742E-02	0.252E-04	0.000E+00	0.000E+00
203.610	55.0	0.000E+00	0.271E-03	0.443E-01	0.556E-02	0.160E-04	0.000E+00	0.000E+00
