E_lab E*/MeV 189At 190At 191At 192At 193At 194At 195At
236.199 32.0 0.000E+00 0.000E+00 0.000E+00 0.607E-14 0.141E-10 0.296E-13 0.000E+00
237.582 33.0 0.000E+00 0.000E+00 0.000E+00 0.158E-12 0.261E-10 0.454E-13 0.000E+00
238.965 34.0 0.000E+00 0.000E+00 0.000E+00 0.372E-10 0.217E-08 0.101E-10 0.000E+00
240.348 35.0 0.000E+00 0.000E+00 0.000E+00 0.913E-09 0.107E-07 0.714E-10 0.000E+00
241.731 36.0 0.000E+00 0.000E+00 0.000E+00 0.834E-08 0.219E-07 0.000E+00 0.000E+00
243.114 37.0 0.000E+00 0.000E+00 0.000E+00 0.587E-07 0.411E-07 0.000E+00 0.000E+00
244.497 38.0 0.000E+00 0.000E+00 0.000E+00 0.333E-06 0.752E-07 0.000E+00 0.000E+00
245.880 39.0 0.000E+00 0.000E+00 0.000E+00 0.153E-05 0.135E-06 0.000E+00 0.000E+00
247.263 40.0 0.000E+00 0.000E+00 0.000E+00 0.560E-05 0.232E-06 0.000E+00 0.000E+00
248.646 41.0 0.000E+00 0.000E+00 0.208E-11 0.159E-04 0.358E-06 0.000E+00 0.000E+00
250.029 42.0 0.000E+00 0.000E+00 0.104E-09 0.322E-04 0.450E-06 0.000E+00 0.000E+00
251.412 43.0 0.000E+00 0.000E+00 0.166E-08 0.453E-04 0.434E-06 0.000E+00 0.000E+00
252.795 44.0 0.000E+00 0.000E+00 0.124E-07 0.478E-04 0.334E-06 0.000E+00 0.000E+00
254.178 45.0 0.000E+00 0.000E+00 0.562E-07 0.422E-04 0.219E-06 0.000E+00 0.000E+00
255.561 46.0 0.000E+00 0.000E+00 0.180E-06 0.336E-04 0.121E-06 0.000E+00 0.000E+00
256.944 47.0 0.000E+00 0.000E+00 0.443E-06 0.251E-04 0.365E-07 0.000E+00 0.000E+00
258.327 48.0 0.000E+00 0.000E+00 0.868E-06 0.180E-04 0.000E+00 0.000E+00 0.000E+00
259.710 49.0 0.000E+00 0.000E+00 0.139E-05 0.126E-04 0.000E+00 0.000E+00 0.000E+00
