E_lab E*/MeV 186At 187At 188At 189At 190At 191At 192At
390.678 24.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.489E-11 0.975E-13 0.000E+00
392.617 25.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.338E-10 0.143E-12 0.000E+00
394.557 26.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.174E-07 0.244E-09 0.000E+00
396.496 27.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.936E-07 0.507E-09 0.000E+00
398.435 28.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.344E-06 0.805E-09 0.000E+00
400.375 29.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.101E-05 0.692E-09 0.000E+00
402.314 30.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.258E-05 0.000E+00 0.000E+00
404.253 31.0 0.000E+00 0.000E+00 0.000E+00 0.456E-11 0.577E-05 0.000E+00 0.000E+00
406.193 32.0 0.000E+00 0.000E+00 0.000E+00 0.312E-09 0.108E-04 0.000E+00 0.000E+00
408.132 33.0 0.000E+00 0.000E+00 0.000E+00 0.609E-08 0.154E-04 0.000E+00 0.000E+00
410.072 34.0 0.000E+00 0.000E+00 0.000E+00 0.480E-07 0.161E-04 0.000E+00 0.000E+00
412.011 35.0 0.000E+00 0.000E+00 0.000E+00 0.199E-06 0.132E-04 0.000E+00 0.000E+00
413.950 36.0 0.000E+00 0.000E+00 0.000E+00 0.527E-06 0.934E-05 0.000E+00 0.000E+00
415.890 37.0 0.000E+00 0.000E+00 0.000E+00 0.987E-06 0.608E-05 0.000E+00 0.000E+00
417.829 38.0 0.000E+00 0.000E+00 0.000E+00 0.140E-05 0.377E-05 0.000E+00 0.000E+00
419.769 39.0 0.000E+00 0.000E+00 0.000E+00 0.163E-05 0.226E-05 0.000E+00 0.000E+00
421.708 40.0 0.000E+00 0.000E+00 0.000E+00 0.165E-05 0.133E-05 0.000E+00 0.000E+00
423.647 41.0 0.000E+00 0.000E+00 0.000E+00 0.151E-05 0.778E-06 0.000E+00 0.000E+00
425.587 42.0 0.000E+00 0.000E+00 0.000E+00 0.127E-05 0.453E-06 0.000E+00 0.000E+00
427.526 43.0 0.000E+00 0.000E+00 0.150E-12 0.101E-05 0.264E-06 0.000E+00 0.000E+00
429.466 44.0 0.000E+00 0.000E+00 0.429E-11 0.770E-06 0.154E-06 0.000E+00 0.000E+00
431.405 45.0 0.000E+00 0.000E+00 0.505E-10 0.565E-06 0.895E-07 0.000E+00 0.000E+00
433.344 46.0 0.000E+00 0.000E+00 0.331E-09 0.402E-06 0.512E-07 0.000E+00 0.000E+00
435.284 47.0 0.000E+00 0.000E+00 0.142E-08 0.280E-06 0.277E-07 0.000E+00 0.000E+00
437.223 48.0 0.000E+00 0.000E+00 0.445E-08 0.191E-06 0.751E-08 0.000E+00 0.000E+00
439.163 49.0 0.000E+00 0.000E+00 0.110E-07 0.128E-06 0.151E-08 0.000E+00 0.000E+00
441.102 50.0 0.000E+00 0.000E+00 0.218E-07 0.849E-07 0.893E-09 0.000E+00 0.000E+00
443.041 51.0 0.000E+00 0.000E+00 0.361E-07 0.556E-07 0.000E+00 0.000E+00 0.000E+00
444.981 52.0 0.000E+00 0.000E+00 0.512E-07 0.361E-07 0.000E+00 0.000E+00 0.000E+00
446.920 53.0 0.000E+00 0.000E+00 0.639E-07 0.233E-07 0.000E+00 0.000E+00 0.000E+00
448.860 54.0 0.000E+00 0.000E+00 0.723E-07 0.149E-07 0.000E+00 0.000E+00 0.000E+00
450.799 55.0 0.000E+00 0.609E-13 0.754E-07 0.951E-08 0.000E+00 0.000E+00 0.000E+00
452.738 56.0 0.000E+00 0.536E-12 0.736E-07 0.602E-08 0.000E+00 0.000E+00 0.000E+00
454.678 57.0 0.000E+00 0.310E-11 0.681E-07 0.374E-08 0.000E+00 0.000E+00 0.000E+00
456.617 58.0 0.000E+00 0.128E-10 0.603E-07 0.221E-08 0.000E+00 0.000E+00 0.000E+00
458.557 59.0 0.000E+00 0.396E-10 0.515E-07 0.125E-08 0.000E+00 0.000E+00 0.000E+00
460.496 60.0 0.000E+00 0.965E-10 0.426E-07 0.530E-09 0.000E+00 0.000E+00 0.000E+00
