E_lab E*/MeV 193Rn 194Rn 195Rn 196Rn 197Rn 198Rn 199Rn
286.221 78.0 0.143E-07 0.553E-08 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
287.574 79.0 0.146E-07 0.406E-08 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
288.928 80.0 0.144E-07 0.295E-08 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00


E_lab E*/MeV 192At 193At 194At 195At 196At 197At 198At
207.704 20.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.505E-06 0.228E-04
209.057 21.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.349E-05 0.607E-04
210.411 22.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.160E-04 0.119E-03
211.765 23.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.563E-04 0.188E-03
213.119 24.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.160E-03 0.251E-03
214.472 25.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.386E-03 0.295E-03
215.826 26.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.804E-03 0.313E-03
217.180 27.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.632E-09 0.146E-02 0.306E-03
218.534 28.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.149E-07 0.230E-02 0.278E-03
219.887 29.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.169E-06 0.318E-02 0.237E-03
221.241 30.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.120E-05 0.388E-02 0.190E-03
222.595 31.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.594E-05 0.426E-02 0.145E-03
223.949 32.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.221E-04 0.426E-02 0.105E-03
225.302 33.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.651E-04 0.395E-02 0.735E-04
226.656 34.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.159E-03 0.342E-02 0.494E-04
228.010 35.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.336E-03 0.280E-02 0.321E-04
229.364 36.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.625E-03 0.218E-02 0.202E-04
230.717 37.0 0.000E+00 0.000E+00 0.000E+00 0.886E-09 0.104E-02 0.162E-02 0.124E-04
232.071 38.0 0.000E+00 0.000E+00 0.000E+00 0.112E-07 0.157E-02 0.116E-02 0.738E-05
233.425 39.0 0.000E+00 0.000E+00 0.000E+00 0.879E-07 0.214E-02 0.804E-03 0.429E-05
234.779 40.0 0.000E+00 0.000E+00 0.000E+00 0.481E-06 0.266E-02 0.539E-03 0.243E-05
236.132 41.0 0.000E+00 0.000E+00 0.000E+00 0.198E-05 0.302E-02 0.352E-03 0.134E-05
237.486 42.0 0.000E+00 0.000E+00 0.000E+00 0.644E-05 0.317E-02 0.224E-03 0.702E-06
238.840 43.0 0.000E+00 0.000E+00 0.000E+00 0.173E-04 0.309E-02 0.140E-03 0.343E-06
240.194 44.0 0.000E+00 0.000E+00 0.000E+00 0.395E-04 0.283E-02 0.860E-04 0.126E-06
241.547 45.0 0.000E+00 0.000E+00 0.000E+00 0.786E-04 0.245E-02 0.520E-04 0.000E+00
242.901 46.0 0.000E+00 0.000E+00 0.000E+00 0.138E-03 0.203E-02 0.311E-04 0.000E+00
244.255 47.0 0.000E+00 0.000E+00 0.000E+00 0.216E-03 0.161E-02 0.183E-04 0.000E+00
245.608 48.0 0.000E+00 0.000E+00 0.000E+00 0.306E-03 0.124E-02 0.107E-04 0.000E+00
246.962 49.0 0.000E+00 0.000E+00 0.203E-09 0.394E-03 0.929E-03 0.618E-05 0.000E+00
248.316 50.0 0.000E+00 0.000E+00 0.141E-08 0.466E-03 0.678E-03 0.353E-05 0.000E+00
249.670 51.0 0.000E+00 0.000E+00 0.740E-08 0.511E-03 0.485E-03 0.199E-05 0.000E+00
251.023 52.0 0.000E+00 0.000E+00 0.310E-07 0.525E-03 0.340E-03 0.110E-05 0.000E+00
252.377 53.0 0.000E+00 0.000E+00 0.107E-06 0.509E-03 0.236E-03 0.591E-06 0.000E+00
253.731 54.0 0.000E+00 0.000E+00 0.314E-06 0.470E-03 0.161E-03 0.305E-06 0.000E+00
255.085 55.0 0.000E+00 0.000E+00 0.797E-06 0.416E-03 0.109E-03 0.131E-06 0.000E+00
256.438 56.0 0.000E+00 0.000E+00 0.179E-05 0.355E-03 0.726E-04 0.000E+00 0.000E+00
257.792 57.0 0.000E+00 0.000E+00 0.360E-05 0.294E-03 0.482E-04 0.000E+00 0.000E+00
259.146 58.0 0.000E+00 0.000E+00 0.655E-05 0.237E-03 0.317E-04 0.000E+00 0.000E+00
260.500 59.0 0.000E+00 0.000E+00 0.109E-04 0.186E-03 0.207E-04 0.000E+00 0.000E+00
261.853 60.0 0.000E+00 0.433E-10 0.166E-04 0.143E-03 0.135E-04 0.000E+00 0.000E+00
263.207 61.0 0.000E+00 0.230E-09 0.235E-04 0.108E-03 0.869E-05 0.000E+00 0.000E+00
264.561 62.0 0.000E+00 0.997E-09 0.309E-04 0.807E-04 0.558E-05 0.000E+00 0.000E+00
265.915 63.0 0.000E+00 0.365E-08 0.380E-04 0.593E-04 0.356E-05 0.000E+00 0.000E+00
267.268 64.0 0.000E+00 0.115E-07 0.440E-04 0.430E-04 0.226E-05 0.000E+00 0.000E+00
268.622 65.0 0.000E+00 0.313E-07 0.484E-04 0.308E-04 0.142E-05 0.000E+00 0.000E+00
269.976 66.0 0.000E+00 0.755E-07 0.507E-04 0.219E-04 0.894E-06 0.000E+00 0.000E+00
271.330 67.0 0.000E+00 0.162E-06 0.509E-04 0.154E-04 0.555E-06 0.000E+00 0.000E+00
272.683 68.0 0.000E+00 0.314E-06 0.493E-04 0.108E-04 0.342E-06 0.000E+00 0.000E+00
274.037 69.0 0.000E+00 0.553E-06 0.461E-04 0.749E-05 0.205E-06 0.000E+00 0.000E+00
275.391 70.0 0.000E+00 0.891E-06 0.419E-04 0.516E-05 0.119E-06 0.000E+00 0.000E+00
276.745 71.0 0.000E+00 0.132E-05 0.371E-04 0.353E-05 0.635E-07 0.000E+00 0.000E+00
278.098 72.0 0.000E+00 0.183E-05 0.321E-04 0.241E-05 0.255E-07 0.000E+00 0.000E+00
279.452 73.0 0.779E-11 0.238E-05 0.272E-04 0.163E-05 0.000E+00 0.000E+00 0.000E+00
280.806 74.0 0.325E-10 0.291E-05 0.226E-04 0.110E-05 0.000E+00 0.000E+00 0.000E+00
282.160 75.0 0.117E-09 0.338E-05 0.185E-04 0.735E-06 0.000E+00 0.000E+00 0.000E+00
283.513 76.0 0.365E-09 0.376E-05 0.149E-04 0.489E-06 0.000E+00 0.000E+00 0.000E+00
284.867 77.0 0.101E-08 0.400E-05 0.118E-04 0.324E-06 0.000E+00 0.000E+00 0.000E+00
286.221 78.0 0.251E-08 0.411E-05 0.927E-05 0.213E-06 0.000E+00 0.000E+00 0.000E+00
287.574 79.0 0.565E-08 0.409E-05 0.720E-05 0.138E-06 0.000E+00 0.000E+00 0.000E+00
288.928 80.0 0.116E-07 0.394E-05 0.553E-05 0.880E-07 0.000E+00 0.000E+00 0.000E+00


E_lab E*/MeV 191Po 192Po 193Po 194Po 195Po 196Po 197Po
207.704 20.0 0.000E+00 0.000E+00 0.000E+00 0.174E-07 0.385E-05 0.000E+00 0.589E-06
209.057 21.0 0.000E+00 0.000E+00 0.000E+00 0.141E-06 0.131E-04 0.000E+00 0.252E-05
210.411 22.0 0.000E+00 0.000E+00 0.000E+00 0.786E-06 0.328E-04 0.106E-09 0.797E-05
211.765 23.0 0.000E+00 0.000E+00 0.000E+00 0.341E-05 0.652E-04 0.185E-08 0.209E-04
213.119 24.0 0.000E+00 0.000E+00 0.000E+00 0.120E-04 0.108E-03 0.183E-07 0.475E-04
214.472 25.0 0.000E+00 0.000E+00 0.000E+00 0.355E-04 0.153E-03 0.122E-06 0.972E-04
215.826 26.0 0.000E+00 0.000E+00 0.000E+00 0.907E-04 0.192E-03 0.624E-06 0.184E-03
217.180 27.0 0.000E+00 0.000E+00 0.370E-10 0.203E-03 0.217E-03 0.259E-05 0.324E-03
218.534 28.0 0.000E+00 0.000E+00 0.917E-09 0.402E-03 0.226E-03 0.905E-05 0.536E-03
219.887 29.0 0.000E+00 0.000E+00 0.971E-08 0.700E-03 0.217E-03 0.272E-04 0.829E-03
221.241 30.0 0.000E+00 0.000E+00 0.638E-07 0.108E-02 0.195E-03 0.716E-04 0.120E-02
222.595 31.0 0.000E+00 0.000E+00 0.312E-06 0.147E-02 0.164E-03 0.167E-03 0.161E-02
223.949 32.0 0.000E+00 0.000E+00 0.123E-05 0.180E-02 0.131E-03 0.349E-03 0.202E-02
225.302 33.0 0.000E+00 0.000E+00 0.413E-05 0.199E-02 0.995E-04 0.660E-03 0.236E-02
226.656 34.0 0.000E+00 0.000E+00 0.120E-04 0.201E-02 0.722E-04 0.115E-02 0.258E-02
228.010 35.0 0.000E+00 0.000E+00 0.305E-04 0.188E-02 0.503E-04 0.184E-02 0.265E-02
229.364 36.0 0.000E+00 0.000E+00 0.689E-04 0.165E-02 0.340E-04 0.274E-02 0.257E-02
230.717 37.0 0.000E+00 0.000E+00 0.139E-03 0.136E-02 0.229E-04 0.381E-02 0.235E-02
232.071 38.0 0.000E+00 0.609E-09 0.255E-03 0.107E-02 0.168E-04 0.497E-02 0.204E-02
233.425 39.0 0.000E+00 0.449E-08 0.424E-03 0.806E-03 0.167E-04 0.608E-02 0.169E-02
234.779 40.0 0.000E+00 0.240E-07 0.643E-03 0.583E-03 0.252E-04 0.701E-02 0.135E-02
236.132 41.0 0.000E+00 0.102E-06 0.893E-03 0.408E-03 0.473E-04 0.762E-02 0.103E-02
237.486 42.0 0.000E+00 0.360E-06 0.114E-02 0.276E-03 0.907E-04 0.784E-02 0.762E-03
238.840 43.0 0.000E+00 0.110E-05 0.133E-02 0.183E-03 0.165E-03 0.766E-02 0.547E-03
240.194 44.0 0.000E+00 0.296E-05 0.143E-02 0.118E-03 0.281E-03 0.713E-02 0.382E-03
241.547 45.0 0.000E+00 0.709E-05 0.144E-02 0.748E-04 0.448E-03 0.636E-02 0.260E-03
242.901 46.0 0.000E+00 0.152E-04 0.136E-02 0.467E-04 0.674E-03 0.546E-02 0.174E-03
244.255 47.0 0.000E+00 0.294E-04 0.122E-02 0.288E-04 0.959E-03 0.453E-02 0.114E-03
245.608 48.0 0.000E+00 0.516E-04 0.104E-02 0.178E-04 0.130E-02 0.364E-02 0.738E-04
246.962 49.0 0.000E+00 0.824E-04 0.852E-03 0.116E-04 0.168E-02 0.284E-02 0.471E-04
248.316 50.0 0.000E+00 0.120E-03 0.676E-03 0.903E-05 0.209E-02 0.217E-02 0.297E-04
249.670 51.0 0.404E-09 0.161E-03 0.521E-03 0.103E-04 0.248E-02 0.162E-02 0.186E-04
251.023 52.0 0.183E-08 0.198E-03 0.391E-03 0.166E-04 0.282E-02 0.119E-02 0.115E-04
252.377 53.0 0.695E-08 0.227E-03 0.288E-03 0.302E-04 0.309E-02 0.857E-03 0.705E-05
253.731 54.0 0.230E-07 0.244E-03 0.208E-03 0.548E-04 0.326E-02 0.609E-03 0.430E-05
255.085 55.0 0.671E-07 0.247E-03 0.147E-03 0.944E-04 0.332E-02 0.427E-03 0.260E-05
256.438 56.0 0.176E-06 0.237E-03 0.103E-03 0.153E-03 0.326E-02 0.297E-03 0.157E-05
257.792 57.0 0.418E-06 0.218E-03 0.715E-04 0.234E-03 0.310E-02 0.204E-03 0.935E-06
259.146 58.0 0.902E-06 0.192E-03 0.490E-04 0.337E-03 0.286E-02 0.139E-03 0.553E-06
260.500 59.0 0.179E-05 0.164E-03 0.332E-04 0.459E-03 0.256E-02 0.938E-04 0.324E-06
261.853 60.0 0.325E-05 0.137E-03 0.224E-04 0.593E-03 0.224E-02 0.629E-04 0.188E-06
263.207 61.0 0.547E-05 0.110E-03 0.151E-04 0.730E-03 0.191E-02 0.419E-04 0.107E-06
264.561 62.0 0.853E-05 0.874E-04 0.102E-04 0.858E-03 0.160E-02 0.277E-04 0.598E-07
265.915 63.0 0.124E-04 0.678E-04 0.724E-05 0.964E-03 0.131E-02 0.182E-04 0.304E-07
267.268 64.0 0.168E-04 0.517E-04 0.571E-05 0.104E-02 0.105E-02 0.119E-04 0.127E-07
268.622 65.0 0.213E-04 0.389E-04 0.552E-05 0.108E-02 0.835E-03 0.774E-05 0.000E+00
269.976 66.0 0.255E-04 0.288E-04 0.675E-05 0.109E-02 0.652E-03 0.500E-05 0.000E+00
271.330 67.0 0.289E-04 0.211E-04 0.968E-05 0.106E-02 0.502E-03 0.321E-05 0.000E+00
272.683 68.0 0.313E-04 0.153E-04 0.147E-04 0.100E-02 0.382E-03 0.205E-05 0.000E+00
274.037 69.0 0.324E-04 0.110E-04 0.222E-04 0.925E-03 0.287E-03 0.130E-05 0.000E+00
275.391 70.0 0.322E-04 0.782E-05 0.325E-04 0.832E-03 0.214E-03 0.818E-06 0.000E+00
276.745 71.0 0.310E-04 0.553E-05 0.458E-04 0.732E-03 0.158E-03 0.509E-06 0.000E+00
278.098 72.0 0.289E-04 0.389E-05 0.619E-04 0.632E-03 0.104E-03 0.315E-06 0.000E+00
279.452 73.0 0.262E-04 0.275E-05 0.801E-04 0.535E-03 0.571E-04 0.191E-06 0.000E+00
280.806 74.0 0.232E-04 0.198E-05 0.996E-04 0.445E-03 0.336E-04 0.112E-06 0.000E+00
282.160 75.0 0.201E-04 0.151E-05 0.119E-03 0.365E-03 0.209E-04 0.633E-07 0.000E+00
283.513 76.0 0.171E-04 0.131E-05 0.137E-03 0.295E-03 0.134E-04 0.315E-07 0.000E+00
284.867 77.0 0.142E-04 0.138E-05 0.153E-03 0.235E-03 0.874E-05 0.439E-08 0.000E+00
286.221 78.0 0.117E-04 0.177E-05 0.165E-03 0.183E-03 0.611E-05 0.000E+00 0.000E+00
287.574 79.0 0.946E-05 0.251E-05 0.173E-03 0.139E-03 0.469E-05 0.000E+00 0.000E+00
288.928 80.0 0.756E-05 0.367E-05 0.177E-03 0.101E-03 0.178E-05 0.000E+00 0.000E+00


