E_lab E*/MeV 196Rn 197Rn 198Rn 199Rn 200Rn 201Rn 202Rn
286.554 86.0 0.733E-04 0.527E-03 0.104E-03 0.296E-05 0.000E+00 0.000E+00 0.000E+00
289.247 88.0 0.967E-04 0.397E-03 0.538E-04 0.127E-05 0.000E+00 0.000E+00 0.000E+00
291.941 90.0 0.112E-03 0.283E-03 0.273E-04 0.531E-06 0.000E+00 0.000E+00 0.000E+00
294.634 92.0 0.115E-03 0.192E-03 0.136E-04 0.207E-06 0.000E+00 0.000E+00 0.000E+00
297.327 94.0 0.108E-03 0.125E-03 0.668E-05 0.667E-07 0.000E+00 0.000E+00 0.000E+00
300.021 96.0 0.935E-04 0.789E-04 0.322E-05 0.000E+00 0.000E+00 0.000E+00 0.000E+00
302.714 98.0 0.759E-04 0.482E-04 0.153E-05 0.000E+00 0.000E+00 0.000E+00 0.000E+00
305.407 100.0 0.583E-04 0.287E-04 0.707E-06 0.000E+00 0.000E+00 0.000E+00 0.000E+00


E_lab E*/MeV 194Po 195Po 196Po 197Po 198Po 199Po 200Po
221.914 38.0 0.000E+00 0.992E-14 0.354E-08 0.131E-08 0.823E-10 0.232E-08 0.207E-09
224.607 40.0 0.000E+00 0.229E-09 0.453E-05 0.275E-05 0.677E-07 0.256E-05 0.551E-06
227.301 42.0 0.000E+00 0.350E-07 0.790E-04 0.231E-04 0.265E-05 0.367E-04 0.485E-05
229.994 44.0 0.000E+00 0.274E-05 0.984E-03 0.129E-03 0.835E-04 0.414E-03 0.295E-04
232.687 46.0 0.000E+00 0.109E-03 0.861E-02 0.570E-03 0.162E-02 0.349E-02 0.143E-03
235.381 48.0 0.424E-08 0.122E-02 0.293E-01 0.122E-02 0.106E-01 0.119E-01 0.344E-03
238.074 50.0 0.202E-06 0.396E-02 0.346E-01 0.106E-02 0.226E-01 0.147E-01 0.326E-03
240.767 52.0 0.297E-05 0.761E-02 0.246E-01 0.789E-03 0.312E-01 0.115E-01 0.183E-03
243.461 54.0 0.240E-04 0.115E-01 0.144E-01 0.122E-02 0.362E-01 0.745E-02 0.829E-04
246.154 56.0 0.125E-03 0.147E-01 0.762E-02 0.268E-02 0.374E-01 0.438E-02 0.347E-04
248.847 58.0 0.449E-03 0.159E-01 0.379E-02 0.526E-02 0.347E-01 0.240E-02 0.140E-04
251.541 60.0 0.118E-02 0.148E-01 0.181E-02 0.876E-02 0.290E-01 0.125E-02 0.546E-05
254.234 62.0 0.241E-02 0.121E-01 0.906E-03 0.126E-01 0.222E-01 0.618E-03 0.208E-05
256.927 64.0 0.390E-02 0.886E-02 0.573E-03 0.148E-01 0.207E-01 0.295E-03 0.774E-06
259.621 66.0 0.517E-02 0.592E-02 0.821E-03 0.181E-01 0.141E-01 0.136E-03 0.277E-06
262.314 68.0 0.578E-02 0.368E-02 0.172E-02 0.199E-01 0.906E-02 0.611E-04 0.927E-07
265.007 70.0 0.557E-02 0.215E-02 0.340E-02 0.199E-01 0.468E-02 0.267E-04 0.223E-07
267.701 72.0 0.475E-02 0.120E-02 0.581E-02 0.183E-01 0.186E-02 0.114E-04 0.000E+00
270.394 74.0 0.367E-02 0.647E-03 0.861E-02 0.154E-01 0.817E-03 0.475E-05 0.000E+00
273.087 76.0 0.261E-02 0.359E-03 0.113E-01 0.120E-01 0.374E-03 0.193E-05 0.000E+00
275.781 78.0 0.174E-02 0.254E-03 0.132E-01 0.861E-02 0.179E-03 0.764E-06 0.000E+00
278.474 80.0 0.109E-02 0.300E-03 0.139E-01 0.567E-02 0.108E-03 0.292E-06 0.000E+00
281.167 82.0 0.657E-03 0.495E-03 0.134E-01 0.200E-02 0.000E+00 0.105E-06 0.000E+00
283.861 84.0 0.381E-03 0.839E-03 0.119E-01 0.748E-03 0.000E+00 0.253E-07 0.000E+00
286.554 86.0 0.218E-03 0.131E-02 0.962E-02 0.253E-03 0.000E+00 0.000E+00 0.000E+00
289.247 88.0 0.132E-03 0.184E-02 0.699E-02 0.821E-04 0.000E+00 0.000E+00 0.000E+00
291.941 90.0 0.112E-03 0.217E-02 0.524E-02 0.579E-04 0.000E+00 0.000E+00 0.000E+00
294.634 92.0 0.123E-03 0.244E-02 0.361E-02 0.986E-05 0.000E+00 0.000E+00 0.000E+00
297.327 94.0 0.162E-03 0.277E-02 0.102E-02 0.000E+00 0.000E+00 0.000E+00 0.000E+00
300.021 96.0 0.255E-03 0.292E-02 0.280E-03 0.000E+00 0.000E+00 0.000E+00 0.000E+00
302.714 98.0 0.395E-03 0.277E-02 0.786E-04 0.000E+00 0.000E+00 0.000E+00 0.000E+00
305.407 100.0 0.564E-03 0.233E-02 0.309E-04 0.000E+00 0.000E+00 0.000E+00 0.000E+00


