E_lab E*/MeV 186At 187At 188At 189At 190At 191At 192At
382.920 20.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.167E-03 0.299E-05
384.860 21.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.410E-08 0.106E-03 0.139E-05
386.799 22.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.127E-06 0.648E-04 0.628E-06
388.738 23.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.140E-05 0.399E-04 0.192E-06
390.678 24.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.723E-05 0.237E-04 0.000E+00
392.617 25.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.226E-04 0.143E-04 0.000E+00
394.557 26.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.536E-04 0.922E-05 0.000E+00
396.496 27.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.943E-04 0.631E-05 0.000E+00
398.435 28.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.120E-03 0.365E-05 0.000E+00
400.375 29.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.122E-03 0.193E-05 0.000E+00
402.314 30.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.106E-03 0.905E-06 0.000E+00
404.253 31.0 0.000E+00 0.000E+00 0.000E+00 0.382E-10 0.840E-04 0.376E-06 0.000E+00
406.193 32.0 0.000E+00 0.000E+00 0.000E+00 0.105E-08 0.615E-04 0.176E-06 0.000E+00
408.132 33.0 0.000E+00 0.000E+00 0.000E+00 0.111E-07 0.426E-04 0.818E-07 0.000E+00
410.072 34.0 0.000E+00 0.000E+00 0.000E+00 0.643E-07 0.283E-04 0.401E-07 0.000E+00
412.011 35.0 0.000E+00 0.000E+00 0.000E+00 0.238E-06 0.182E-04 0.000E+00 0.000E+00
413.950 36.0 0.000E+00 0.000E+00 0.000E+00 0.615E-06 0.114E-04 0.000E+00 0.000E+00
415.890 37.0 0.000E+00 0.000E+00 0.000E+00 0.116E-05 0.700E-05 0.000E+00 0.000E+00
417.829 38.0 0.000E+00 0.000E+00 0.000E+00 0.166E-05 0.422E-05 0.000E+00 0.000E+00
419.769 39.0 0.000E+00 0.000E+00 0.000E+00 0.196E-05 0.251E-05 0.000E+00 0.000E+00
421.708 40.0 0.000E+00 0.000E+00 0.000E+00 0.199E-05 0.149E-05 0.000E+00 0.000E+00
423.647 41.0 0.000E+00 0.000E+00 0.000E+00 0.183E-05 0.872E-06 0.000E+00 0.000E+00
425.587 42.0 0.000E+00 0.000E+00 0.000E+00 0.155E-05 0.509E-06 0.000E+00 0.000E+00
427.526 43.0 0.000E+00 0.000E+00 0.186E-12 0.123E-05 0.295E-06 0.000E+00 0.000E+00
429.466 44.0 0.000E+00 0.000E+00 0.534E-11 0.939E-06 0.170E-06 0.000E+00 0.000E+00
431.405 45.0 0.000E+00 0.000E+00 0.626E-10 0.688E-06 0.980E-07 0.000E+00 0.000E+00
433.344 46.0 0.000E+00 0.000E+00 0.409E-09 0.490E-06 0.557E-07 0.000E+00 0.000E+00
435.284 47.0 0.000E+00 0.000E+00 0.175E-08 0.340E-06 0.304E-07 0.000E+00 0.000E+00
437.223 48.0 0.000E+00 0.000E+00 0.546E-08 0.232E-06 0.932E-08 0.000E+00 0.000E+00
439.163 49.0 0.000E+00 0.000E+00 0.134E-07 0.155E-06 0.149E-08 0.000E+00 0.000E+00
441.102 50.0 0.000E+00 0.000E+00 0.266E-07 0.103E-06 0.890E-09 0.000E+00 0.000E+00
443.041 51.0 0.000E+00 0.000E+00 0.439E-07 0.674E-07 0.000E+00 0.000E+00 0.000E+00
444.981 52.0 0.000E+00 0.000E+00 0.621E-07 0.437E-07 0.000E+00 0.000E+00 0.000E+00
446.920 53.0 0.000E+00 0.000E+00 0.774E-07 0.281E-07 0.000E+00 0.000E+00 0.000E+00
448.860 54.0 0.000E+00 0.000E+00 0.873E-07 0.180E-07 0.000E+00 0.000E+00 0.000E+00
450.799 55.0 0.000E+00 0.779E-13 0.909E-07 0.115E-07 0.000E+00 0.000E+00 0.000E+00
