E_lab E*/MeV 190Rn 191Rn 192Rn 193Rn 194Rn 195Rn 196Rn
261.488 52.0 0.000E+00 0.000E+00 0.911E-04 0.117E-03 0.000E+00 0.000E+00 0.000E+00
262.849 53.0 0.000E+00 0.000E+00 0.980E-04 0.799E-04 0.000E+00 0.000E+00 0.000E+00
264.210 54.0 0.000E+00 0.304E-10 0.975E-04 0.538E-04 0.000E+00 0.000E+00 0.000E+00
265.571 55.0 0.000E+00 0.416E-09 0.912E-04 0.359E-04 0.000E+00 0.000E+00 0.000E+00
266.932 56.0 0.000E+00 0.335E-08 0.811E-04 0.237E-04 0.000E+00 0.000E+00 0.000E+00
268.293 57.0 0.000E+00 0.180E-07 0.692E-04 0.155E-04 0.000E+00 0.000E+00 0.000E+00
269.654 58.0 0.000E+00 0.713E-07 0.570E-04 0.101E-04 0.000E+00 0.000E+00 0.000E+00
271.016 59.0 0.000E+00 0.222E-06 0.456E-04 0.655E-05 0.000E+00 0.000E+00 0.000E+00
272.377 60.0 0.000E+00 0.571E-06 0.356E-04 0.421E-05 0.000E+00 0.000E+00 0.000E+00
273.738 61.0 0.000E+00 0.125E-05 0.273E-04 0.270E-05 0.000E+00 0.000E+00 0.000E+00
275.099 62.0 0.000E+00 0.236E-05 0.205E-04 0.172E-05 0.000E+00 0.000E+00 0.000E+00
276.460 63.0 0.000E+00 0.390E-05 0.151E-04 0.109E-05 0.000E+00 0.000E+00 0.000E+00
277.821 64.0 0.000E+00 0.576E-05 0.110E-04 0.685E-06 0.000E+00 0.000E+00 0.000E+00
279.182 65.0 0.146E-11 0.769E-05 0.794E-05 0.426E-06 0.000E+00 0.000E+00 0.000E+00
280.543 66.0 0.147E-10 0.944E-05 0.566E-05 0.255E-06 0.000E+00 0.000E+00 0.000E+00
281.904 67.0 0.101E-09 0.108E-04 0.399E-05 0.149E-06 0.000E+00 0.000E+00 0.000E+00
283.266 68.0 0.514E-09 0.116E-04 0.280E-05 0.770E-07 0.000E+00 0.000E+00 0.000E+00
284.627 69.0 0.203E-08 0.119E-04 0.194E-05 0.171E-07 0.000E+00 0.000E+00 0.000E+00
285.988 70.0 0.642E-08 0.116E-04 0.134E-05 0.000E+00 0.000E+00 0.000E+00 0.000E+00
287.349 71.0 0.168E-07 0.110E-04 0.922E-06 0.000E+00 0.000E+00 0.000E+00 0.000E+00
288.710 72.0 0.374E-07 0.100E-04 0.631E-06 0.000E+00 0.000E+00 0.000E+00 0.000E+00
290.071 73.0 0.718E-07 0.889E-05 0.429E-06 0.000E+00 0.000E+00 0.000E+00 0.000E+00
291.432 74.0 0.122E-06 0.770E-05 0.290E-06 0.000E+00 0.000E+00 0.000E+00 0.000E+00
292.793 75.0 0.186E-06 0.652E-05 0.193E-06 0.000E+00 0.000E+00 0.000E+00 0.000E+00
294.154 76.0 0.258E-06 0.542E-05 0.129E-06 0.000E+00 0.000E+00 0.000E+00 0.000E+00
295.516 77.0 0.333E-06 0.443E-05 0.853E-07 0.000E+00 0.000E+00 0.000E+00 0.000E+00
296.877 78.0 0.402E-06 0.357E-05 0.544E-07 0.000E+00 0.000E+00 0.000E+00 0.000E+00
298.238 79.0 0.459E-06 0.283E-05 0.318E-07 0.000E+00 0.000E+00 0.000E+00 0.000E+00
299.599 80.0 0.499E-06 0.222E-05 0.180E-07 0.000E+00 0.000E+00 0.000E+00 0.000E+00
300.960 81.0 0.520E-06 0.172E-05 0.697E-08 0.000E+00 0.000E+00 0.000E+00 0.000E+00
302.321 82.0 0.522E-06 0.132E-05 0.193E-08 0.000E+00 0.000E+00 0.000E+00 0.000E+00
303.682 83.0 0.508E-06 0.101E-05 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
305.043 84.0 0.480E-06 0.761E-06 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
306.404 85.0 0.443E-06 0.571E-06 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
307.766 86.0 0.399E-06 0.425E-06 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
309.127 87.0 0.353E-06 0.315E-06 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
310.488 88.0 0.307E-06 0.232E-06 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
311.849 89.0 0.262E-06 0.170E-06 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
313.210 90.0 0.221E-06 0.124E-06 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00


E_lab E*/MeV 189At 190At 191At 192At 193At 194At 195At
226.099 26.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.790E-13 0.180E-07 0.455E-09
227.460 27.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.382E-11 0.682E-07 0.758E-09
228.821 28.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.967E-09 0.261E-04 0.662E-05
230.182 29.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.236E-07 0.108E-03 0.165E-04
231.543 30.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.386E-06 0.400E-03 0.347E-04
232.904 31.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.464E-05 0.138E-02 0.701E-04
234.266 32.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.431E-04 0.445E-02 0.138E-03
235.627 33.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.317E-03 0.131E-01 0.258E-03
236.988 34.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.178E-02 0.331E-01 0.443E-03
238.349 35.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.698E-02 0.650E-01 0.628E-03
239.710 36.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.182E-01 0.928E-01 0.678E-03
241.071 37.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.343E-01 0.100E+00 0.560E-03
242.432 38.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.523E-01 0.891E-01 0.383E-03
243.793 39.0 0.000E+00 0.000E+00 0.000E+00 0.596E-07 0.700E-01 0.709E-01 0.233E-03
245.154 40.0 0.000E+00 0.000E+00 0.000E+00 0.528E-06 0.851E-01 0.528E-01 0.134E-03
246.516 41.0 0.000E+00 0.000E+00 0.000E+00 0.315E-05 0.958E-01 0.377E-01 0.751E-04
247.877 42.0 0.000E+00 0.000E+00 0.000E+00 0.140E-04 0.101E+00 0.262E-01 0.413E-04
249.238 43.0 0.000E+00 0.000E+00 0.000E+00 0.495E-04 0.100E+00 0.178E-01 0.225E-04
250.599 44.0 0.000E+00 0.000E+00 0.000E+00 0.143E-03 0.941E-01 0.119E-01 0.121E-04
251.960 45.0 0.000E+00 0.000E+00 0.000E+00 0.349E-03 0.844E-01 0.784E-02 0.640E-05
253.321 46.0 0.000E+00 0.000E+00 0.000E+00 0.742E-03 0.727E-01 0.510E-02 0.326E-05
254.682 47.0 0.000E+00 0.000E+00 0.000E+00 0.140E-02 0.604E-01 0.327E-02 0.154E-05
256.043 48.0 0.000E+00 0.000E+00 0.000E+00 0.241E-02 0.486E-01 0.208E-02 0.580E-06
257.404 49.0 0.000E+00 0.000E+00 0.000E+00 0.382E-02 0.380E-01 0.131E-02 0.000E+00
258.766 50.0 0.000E+00 0.000E+00 0.268E-07 0.562E-02 0.291E-01 0.818E-03 0.000E+00
260.127 51.0 0.000E+00 0.000E+00 0.164E-06 0.776E-02 0.217E-01 0.507E-03 0.000E+00
261.488 52.0 0.000E+00 0.000E+00 0.771E-06 0.101E-01 0.159E-01 0.312E-03 0.000E+00
262.849 53.0 0.000E+00 0.000E+00 0.293E-05 0.123E-01 0.115E-01 0.191E-03 0.000E+00
264.210 54.0 0.000E+00 0.000E+00 0.932E-05 0.143E-01 0.818E-02 0.116E-03 0.000E+00
265.571 55.0 0.000E+00 0.000E+00 0.253E-04 0.157E-01 0.574E-02 0.703E-04 0.000E+00
266.932 56.0 0.000E+00 0.000E+00 0.604E-04 0.164E-01 0.398E-02 0.422E-04 0.000E+00
268.293 57.0 0.000E+00 0.000E+00 0.129E-03 0.164E-01 0.273E-02 0.252E-04 0.000E+00
269.654 58.0 0.000E+00 0.000E+00 0.247E-03 0.158E-01 0.185E-02 0.150E-04 0.000E+00
271.016 59.0 0.000E+00 0.000E+00 0.435E-03 0.147E-01 0.125E-02 0.880E-05 0.000E+00
272.377 60.0 0.000E+00 0.000E+00 0.706E-03 0.132E-01 0.836E-03 0.510E-05 0.000E+00
273.738 61.0 0.000E+00 0.000E+00 0.106E-02 0.115E-01 0.555E-03 0.291E-05 0.000E+00
275.099 62.0 0.000E+00 0.997E-09 0.149E-02 0.982E-02 0.367E-03 0.161E-05 0.000E+00
276.460 63.0 0.000E+00 0.542E-08 0.196E-02 0.817E-02 0.240E-03 0.845E-06 0.000E+00
277.821 64.0 0.000E+00 0.243E-07 0.243E-02 0.666E-02 0.157E-03 0.342E-06 0.000E+00
279.182 65.0 0.000E+00 0.915E-07 0.286E-02 0.533E-02 0.102E-03 0.000E+00 0.000E+00
280.543 66.0 0.000E+00 0.297E-06 0.319E-02 0.419E-02 0.656E-04 0.000E+00 0.000E+00
281.904 67.0 0.000E+00 0.840E-06 0.340E-02 0.325E-02 0.421E-04 0.000E+00 0.000E+00
283.266 68.0 0.000E+00 0.211E-05 0.348E-02 0.248E-02 0.269E-04 0.000E+00 0.000E+00
284.627 69.0 0.000E+00 0.476E-05 0.344E-02 0.188E-02 0.170E-04 0.000E+00 0.000E+00
285.988 70.0 0.000E+00 0.977E-05 0.329E-02 0.140E-02 0.108E-04 0.000E+00 0.000E+00
287.349 71.0 0.000E+00 0.185E-04 0.306E-02 0.104E-02 0.673E-05 0.000E+00 0.000E+00
288.710 72.0 0.000E+00 0.323E-04 0.277E-02 0.760E-03 0.418E-05 0.000E+00 0.000E+00
290.071 73.0 0.000E+00 0.529E-04 0.245E-02 0.552E-03 0.257E-05 0.000E+00 0.000E+00
291.432 74.0 0.318E-09 0.812E-04 0.212E-02 0.398E-03 0.155E-05 0.000E+00 0.000E+00
292.793 75.0 0.143E-08 0.118E-03 0.180E-02 0.285E-03 0.869E-06 0.000E+00 0.000E+00
294.154 76.0 0.543E-08 0.161E-03 0.150E-02 0.203E-03 0.463E-06 0.000E+00 0.000E+00
295.516 77.0 0.179E-07 0.210E-03 0.123E-02 0.144E-03 0.198E-06 0.000E+00 0.000E+00
296.877 78.0 0.518E-07 0.261E-03 0.999E-03 0.101E-03 0.000E+00 0.000E+00 0.000E+00
298.238 79.0 0.134E-06 0.311E-03 0.799E-03 0.705E-04 0.000E+00 0.000E+00 0.000E+00
299.599 80.0 0.313E-06 0.355E-03 0.631E-03 0.490E-04 0.000E+00 0.000E+00 0.000E+00
300.960 81.0 0.667E-06 0.392E-03 0.494E-03 0.339E-04 0.000E+00 0.000E+00 0.000E+00
302.321 82.0 0.131E-05 0.417E-03 0.382E-03 0.234E-04 0.000E+00 0.000E+00 0.000E+00
303.682 83.0 0.237E-05 0.431E-03 0.294E-03 0.160E-04 0.000E+00 0.000E+00 0.000E+00
305.043 84.0 0.400E-05 0.433E-03 0.223E-03 0.109E-04 0.000E+00 0.000E+00 0.000E+00
306.404 85.0 0.632E-05 0.425E-03 0.169E-03 0.742E-05 0.000E+00 0.000E+00 0.000E+00
307.766 86.0 0.942E-05 0.406E-03 0.127E-03 0.502E-05 0.000E+00 0.000E+00 0.000E+00
309.127 87.0 0.133E-04 0.380E-03 0.943E-04 0.338E-05 0.000E+00 0.000E+00 0.000E+00
310.488 88.0 0.178E-04 0.349E-03 0.698E-04 0.226E-05 0.000E+00 0.000E+00 0.000E+00
311.849 89.0 0.228E-04 0.315E-03 0.514E-04 0.150E-05 0.000E+00 0.000E+00 0.000E+00
313.210 90.0 0.279E-04 0.280E-03 0.376E-04 0.989E-06 0.000E+00 0.000E+00 0.000E+00


E_lab E*/MeV 188Po 189Po 190Po 191Po 192Po 193Po 194Po
226.099 26.0 0.000E+00 0.000E+00 0.000E+00 0.172E-08 0.619E-09 0.148E-08 0.410E-07
227.460 27.0 0.000E+00 0.000E+00 0.380E-13 0.833E-08 0.121E-08 0.119E-07 0.135E-06
228.821 28.0 0.000E+00 0.000E+00 0.872E-11 0.296E-05 0.507E-05 0.118E-05 0.529E-04
230.182 29.0 0.000E+00 0.000E+00 0.421E-09 0.149E-04 0.155E-04 0.862E-05 0.199E-03
231.543 30.0 0.000E+00 0.000E+00 0.935E-08 0.664E-04 0.389E-04 0.546E-04 0.690E-03
232.904 31.0 0.000E+00 0.000E+00 0.136E-06 0.280E-03 0.916E-04 0.308E-03 0.230E-02
234.266 32.0 0.000E+00 0.000E+00 0.154E-05 0.111E-02 0.208E-03 0.156E-02 0.736E-02
235.627 33.0 0.000E+00 0.000E+00 0.141E-04 0.402E-02 0.447E-03 0.706E-02 0.221E-01
236.988 34.0 0.000E+00 0.000E+00 0.101E-03 0.126E-01 0.873E-03 0.267E-01 0.581E-01
238.349 35.0 0.000E+00 0.000E+00 0.508E-03 0.304E-01 0.143E-02 0.759E-01 0.121E+00
239.710 36.0 0.000E+00 0.000E+00 0.171E-02 0.534E-01 0.183E-02 0.153E+00 0.186E+00
241.071 37.0 0.000E+00 0.000E+00 0.411E-02 0.705E-01 0.198E-02 0.235E+00 0.218E+00
242.432 38.0 0.000E+00 0.000E+00 0.793E-02 0.765E-01 0.220E-02 0.306E+00 0.213E+00
243.793 39.0 0.000E+00 0.000E+00 0.133E-01 0.730E-01 0.311E-02 0.365E+00 0.187E+00
245.154 40.0 0.000E+00 0.000E+00 0.203E-01 0.642E-01 0.540E-02 0.415E+00 0.153E+00
246.516 41.0 0.000E+00 0.701E-07 0.287E-01 0.534E-01 0.994E-02 0.455E+00 0.121E+00
247.877 42.0 0.000E+00 0.403E-06 0.378E-01 0.426E-01 0.178E-01 0.484E+00 0.922E-01
249.238 43.0 0.000E+00 0.174E-05 0.467E-01 0.329E-01 0.301E-01 0.502E+00 0.689E-01
250.599 44.0 0.000E+00 0.615E-05 0.542E-01 0.247E-01 0.481E-01 0.506E+00 0.505E-01
251.960 45.0 0.000E+00 0.188E-04 0.595E-01 0.181E-01 0.726E-01 0.495E+00 0.364E-01
253.321 46.0 0.000E+00 0.505E-04 0.617E-01 0.130E-01 0.104E+00 0.472E+00 0.258E-01
254.682 47.0 0.000E+00 0.122E-03 0.609E-01 0.919E-02 0.142E+00 0.438E+00 0.181E-01
256.043 48.0 0.000E+00 0.264E-03 0.574E-01 0.639E-02 0.186E+00 0.395E+00 0.125E-01
257.404 49.0 0.000E+00 0.522E-03 0.520E-01 0.444E-02 0.233E+00 0.347E+00 0.852E-02
258.766 50.0 0.000E+00 0.947E-03 0.453E-01 0.317E-02 0.280E+00 0.298E+00 0.576E-02
260.127 51.0 0.000E+00 0.159E-02 0.382E-01 0.252E-02 0.325E+00 0.250E+00 0.385E-02
261.488 52.0 0.000E+00 0.251E-02 0.313E-01 0.249E-02 0.364E+00 0.205E+00 0.255E-02
262.849 53.0 0.648E-07 0.371E-02 0.250E-01 0.317E-02 0.393E+00 0.164E+00 0.168E-02
264.210 54.0 0.258E-06 0.517E-02 0.196E-01 0.473E-02 0.411E+00 0.129E+00 0.109E-02
265.571 55.0 0.892E-06 0.682E-02 0.150E-01 0.736E-02 0.417E+00 0.100E+00 0.707E-03
266.932 56.0 0.273E-05 0.853E-02 0.112E-01 0.113E-01 0.410E+00 0.764E-01 0.455E-03
268.293 57.0 0.746E-05 0.101E-01 0.831E-02 0.168E-01 0.393E+00 0.574E-01 0.290E-03
269.654 58.0 0.185E-04 0.115E-01 0.606E-02 0.240E-01 0.366E+00 0.425E-01 0.184E-03
271.016 59.0 0.418E-04 0.124E-01 0.436E-02 0.330E-01 0.333E+00 0.311E-01 0.116E-03
272.377 60.0 0.866E-04 0.128E-01 0.311E-02 0.437E-01 0.296E+00 0.225E-01 0.729E-04
273.738 61.0 0.165E-03 0.128E-01 0.222E-02 0.559E-01 0.258E+00 0.161E-01 0.454E-04
275.099 62.0 0.292E-03 0.123E-01 0.161E-02 0.691E-01 0.220E+00 0.114E-01 0.281E-04
276.460 63.0 0.481E-03 0.114E-01 0.125E-02 0.829E-01 0.184E+00 0.801E-02 0.173E-04
277.821 64.0 0.737E-03 0.103E-01 0.114E-02 0.963E-01 0.152E+00 0.558E-02 0.106E-04
279.182 65.0 0.106E-02 0.910E-02 0.131E-02 0.109E+00 0.123E+00 0.385E-02 0.638E-05
280.543 66.0 0.143E-02 0.783E-02 0.182E-02 0.119E+00 0.985E-01 0.264E-02 0.382E-05
281.904 67.0 0.182E-02 0.659E-02 0.278E-02 0.127E+00 0.777E-01 0.180E-02 0.224E-05
283.266 68.0 0.221E-02 0.544E-02 0.432E-02 0.132E+00 0.605E-01 0.122E-02 0.128E-05
284.627 69.0 0.254E-02 0.441E-02 0.655E-02 0.134E+00 0.466E-01 0.821E-03 0.700E-06
285.988 70.0 0.279E-02 0.352E-02 0.958E-02 0.132E+00 0.356E-01 0.549E-03 0.326E-06
287.349 71.0 0.295E-02 0.277E-02 0.135E-01 0.128E+00 0.268E-01 0.365E-03 0.408E-07
288.710 72.0 0.300E-02 0.215E-02 0.182E-01 0.121E+00 0.201E-01 0.241E-03 0.000E+00
290.071 73.0 0.296E-02 0.166E-02 0.235E-01 0.112E+00 0.120E-01 0.158E-03 0.000E+00
291.432 74.0 0.283E-02 0.126E-02 0.294E-01 0.102E+00 0.720E-02 0.104E-03 0.000E+00
292.793 75.0 0.263E-02 0.956E-03 0.354E-01 0.912E-01 0.451E-02 0.673E-04 0.000E+00
294.154 76.0 0.238E-02 0.729E-03 0.413E-01 0.802E-01 0.291E-02 0.435E-04 0.000E+00
295.516 77.0 0.212E-02 0.572E-03 0.466E-01 0.694E-01 0.191E-02 0.279E-04 0.000E+00
296.877 78.0 0.184E-02 0.478E-03 0.510E-01 0.592E-01 0.127E-02 0.178E-04 0.000E+00
298.238 79.0 0.157E-02 0.450E-03 0.544E-01 0.497E-01 0.861E-03 0.113E-04 0.000E+00
299.599 80.0 0.132E-02 0.491E-03 0.564E-01 0.413E-01 0.610E-03 0.711E-05 0.000E+00
300.960 81.0 0.110E-02 0.611E-03 0.571E-01 0.338E-01 0.461E-03 0.444E-05 0.000E+00
302.321 82.0 0.896E-03 0.822E-03 0.565E-01 0.273E-01 0.375E-03 0.273E-05 0.000E+00
303.682 83.0 0.723E-03 0.114E-02 0.547E-01 0.217E-01 0.295E-03 0.164E-05 0.000E+00
305.043 84.0 0.577E-03 0.156E-02 0.519E-01 0.159E-01 0.000E+00 0.956E-06 0.000E+00
306.404 85.0 0.456E-03 0.211E-02 0.484E-01 0.883E-02 0.000E+00 0.521E-06 0.000E+00
307.766 86.0 0.357E-03 0.277E-02 0.444E-01 0.538E-02 0.000E+00 0.219E-06 0.000E+00
309.127 87.0 0.278E-03 0.354E-02 0.400E-01 0.340E-02 0.000E+00 0.000E+00 0.000E+00
310.488 88.0 0.217E-03 0.439E-02 0.356E-01 0.215E-02 0.000E+00 0.000E+00 0.000E+00
311.849 89.0 0.171E-03 0.528E-02 0.312E-01 0.134E-02 0.000E+00 0.000E+00 0.000E+00
313.210 90.0 0.171E-03 0.556E-02 0.319E-01 0.144E-02 0.000E+00 0.000E+00 0.000E+00


