E_lab E*/MeV 189At 190At 191At 192At 193At 194At 195At
198.631 16.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.528E-08 0.851E-11
199.985 17.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.335E-07 0.155E-10
201.339 18.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.129E-06 0.255E-10
202.693 19.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.383E-06 0.267E-10
204.047 20.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.121E-11 0.102E-05 0.000E+00
205.402 21.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.754E-09 0.257E-05 0.000E+00
206.756 22.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.493E-07 0.609E-05 0.000E+00
208.110 23.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.950E-06 0.129E-04 0.000E+00
209.464 24.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.783E-05 0.220E-04 0.000E+00
210.818 25.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.377E-04 0.293E-04 0.000E+00
212.172 26.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.113E-03 0.317E-04 0.000E+00
213.527 27.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.219E-03 0.296E-04 0.000E+00
214.881 28.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.315E-03 0.249E-04 0.000E+00
216.235 29.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.368E-03 0.193E-04 0.000E+00
217.589 30.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.370E-03 0.139E-04 0.000E+00
218.943 31.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.332E-03 0.948E-05 0.000E+00
220.297 32.0 0.000E+00 0.000E+00 0.000E+00 0.398E-08 0.273E-03 0.613E-05 0.000E+00
221.652 33.0 0.000E+00 0.000E+00 0.000E+00 0.998E-07 0.209E-03 0.376E-05 0.000E+00
223.006 34.0 0.000E+00 0.000E+00 0.000E+00 0.913E-06 0.151E-03 0.216E-05 0.000E+00
224.360 35.0 0.000E+00 0.000E+00 0.000E+00 0.434E-05 0.103E-03 0.111E-05 0.000E+00
225.714 36.0 0.000E+00 0.000E+00 0.000E+00 0.134E-04 0.677E-04 0.268E-06 0.000E+00
227.068 37.0 0.000E+00 0.000E+00 0.000E+00 0.319E-04 0.428E-04 0.000E+00 0.000E+00
228.422 38.0 0.000E+00 0.000E+00 0.000E+00 0.618E-04 0.262E-04 0.000E+00 0.000E+00
229.777 39.0 0.000E+00 0.000E+00 0.000E+00 0.981E-04 0.156E-04 0.000E+00 0.000E+00
231.131 40.0 0.000E+00 0.000E+00 0.000E+00 0.128E-03 0.914E-05 0.000E+00 0.000E+00
232.485 41.0 0.000E+00 0.000E+00 0.000E+00 0.143E-03 0.526E-05 0.000E+00 0.000E+00
233.839 42.0 0.000E+00 0.000E+00 0.352E-09 0.140E-03 0.299E-05 0.000E+00 0.000E+00
235.193 43.0 0.000E+00 0.000E+00 0.388E-08 0.126E-03 0.168E-05 0.000E+00 0.000E+00
236.547 44.0 0.000E+00 0.000E+00 0.246E-07 0.105E-03 0.935E-06 0.000E+00 0.000E+00
237.902 45.0 0.000E+00 0.000E+00 0.104E-06 0.829E-04 0.507E-06 0.000E+00 0.000E+00
239.256 46.0 0.000E+00 0.000E+00 0.324E-06 0.627E-04 0.256E-06 0.000E+00 0.000E+00
240.610 47.0 0.000E+00 0.000E+00 0.787E-06 0.458E-04 0.106E-06 0.000E+00 0.000E+00
