E_lab E*/MeV 187At 188At 189At 190At 191At 192At 193At
368.701 20.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.218E-02 0.437E-05
370.575 21.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.321E-07 0.149E-02 0.196E-05
372.448 22.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.717E-06 0.961E-03 0.780E-06
374.322 23.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.557E-05 0.590E-03 0.317E-06
376.196 24.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.233E-04 0.351E-03 0.000E+00
378.070 25.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.644E-04 0.207E-03 0.000E+00
379.944 26.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.122E-03 0.119E-03 0.000E+00
381.817 27.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.161E-03 0.659E-04 0.000E+00
383.691 28.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.164E-03 0.363E-04 0.000E+00
385.565 29.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.143E-03 0.191E-04 0.000E+00
387.439 30.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.111E-03 0.981E-05 0.000E+00
389.313 31.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.798E-04 0.494E-05 0.000E+00
391.186 32.0 0.000E+00 0.000E+00 0.000E+00 0.117E-09 0.544E-04 0.246E-05 0.000E+00
393.060 33.0 0.000E+00 0.000E+00 0.000E+00 0.318E-08 0.355E-04 0.119E-05 0.000E+00
394.934 34.0 0.000E+00 0.000E+00 0.000E+00 0.324E-07 0.225E-04 0.525E-06 0.000E+00
396.808 35.0 0.000E+00 0.000E+00 0.000E+00 0.180E-06 0.138E-04 0.865E-07 0.000E+00
398.681 36.0 0.000E+00 0.000E+00 0.000E+00 0.649E-06 0.835E-05 0.287E-07 0.000E+00
400.555 37.0 0.000E+00 0.000E+00 0.000E+00 0.175E-05 0.495E-05 0.000E+00 0.000E+00
402.429 38.0 0.000E+00 0.000E+00 0.000E+00 0.376E-05 0.289E-05 0.000E+00 0.000E+00
404.303 39.0 0.000E+00 0.000E+00 0.000E+00 0.648E-05 0.167E-05 0.000E+00 0.000E+00
406.177 40.0 0.000E+00 0.000E+00 0.000E+00 0.903E-05 0.955E-06 0.000E+00 0.000E+00
408.050 41.0 0.000E+00 0.000E+00 0.000E+00 0.106E-04 0.542E-06 0.000E+00 0.000E+00
409.924 42.0 0.000E+00 0.000E+00 0.000E+00 0.109E-04 0.305E-06 0.000E+00 0.000E+00
411.798 43.0 0.000E+00 0.000E+00 0.155E-10 0.101E-04 0.171E-06 0.000E+00 0.000E+00
413.672 44.0 0.000E+00 0.000E+00 0.180E-09 0.872E-05 0.939E-07 0.000E+00 0.000E+00
415.546 45.0 0.000E+00 0.000E+00 0.120E-08 0.709E-05 0.489E-07 0.000E+00 0.000E+00
417.419 46.0 0.000E+00 0.000E+00 0.530E-08 0.551E-05 0.178E-07 0.000E+00 0.000E+00
419.293 47.0 0.000E+00 0.000E+00 0.171E-07 0.412E-05 0.000E+00 0.000E+00 0.000E+00
421.167 48.0 0.000E+00 0.000E+00 0.426E-07 0.299E-05 0.000E+00 0.000E+00 0.000E+00
423.041 49.0 0.000E+00 0.000E+00 0.844E-07 0.212E-05 0.000E+00 0.000E+00 0.000E+00
424.914 50.0 0.000E+00 0.000E+00 0.137E-06 0.147E-05 0.000E+00 0.000E+00 0.000E+00
426.788 51.0 0.000E+00 0.000E+00 0.188E-06 0.101E-05 0.000E+00 0.000E+00 0.000E+00
428.662 52.0 0.000E+00 0.000E+00 0.228E-06 0.679E-06 0.000E+00 0.000E+00 0.000E+00
430.536 53.0 0.000E+00 0.000E+00 0.249E-06 0.452E-06 0.000E+00 0.000E+00 0.000E+00
432.410 54.0 0.000E+00 0.000E+00 0.252E-06 0.298E-06 0.000E+00 0.000E+00 0.000E+00
434.283 55.0 0.000E+00 0.132E-12 0.238E-06 0.195E-06 0.000E+00 0.000E+00 0.000E+00
436.157 56.0 0.000E+00 0.134E-11 0.214E-06 0.127E-06 0.000E+00 0.000E+00 0.000E+00
438.031 57.0 0.000E+00 0.898E-11 0.184E-06 0.817E-07 0.000E+00 0.000E+00 0.000E+00
439.905 58.0 0.000E+00 0.433E-10 0.153E-06 0.524E-07 0.000E+00 0.000E+00 0.000E+00
443.652 60.0 0.000E+00 0.471E-09 0.965E-07 0.213E-07 0.000E+00 0.000E+00 0.000E+00
443.652 60.0 0.000E+00 0.471E-09 0.965E-07 0.213E-07 0.000E+00 0.000E+00 0.000E+00
445.526 61.0 0.000E+00 0.115E-08 0.741E-07 0.134E-07 0.000E+00 0.000E+00 0.000E+00
