E_lab E*/MeV 193Rn 194Rn 195Rn 196Rn 197Rn 198Rn 199Rn
249.670 51.0 0.000E+00 0.871E-08 0.554E-02 0.230E-02 0.581E-04 0.000E+00 0.000E+00
251.023 52.0 0.000E+00 0.845E-07 0.646E-02 0.151E-02 0.336E-04 0.000E+00 0.000E+00
252.377 53.0 0.000E+00 0.546E-06 0.695E-02 0.982E-03 0.192E-04 0.000E+00 0.000E+00
253.731 54.0 0.000E+00 0.255E-05 0.699E-02 0.633E-03 0.109E-04 0.000E+00 0.000E+00
255.085 55.0 0.000E+00 0.907E-05 0.664E-02 0.405E-03 0.601E-05 0.000E+00 0.000E+00
256.438 56.0 0.000E+00 0.259E-04 0.602E-02 0.257E-03 0.310E-05 0.000E+00 0.000E+00
257.792 57.0 0.000E+00 0.609E-04 0.524E-02 0.163E-03 0.145E-05 0.000E+00 0.000E+00
259.146 58.0 0.000E+00 0.121E-03 0.441E-02 0.102E-03 0.121E-06 0.000E+00 0.000E+00
261.853 60.0 0.000E+00 0.310E-03 0.288E-02 0.400E-04 0.000E+00 0.000E+00 0.000E+00
261.853 60.0 0.000E+00 0.310E-03 0.288E-02 0.400E-04 0.000E+00 0.000E+00 0.000E+00
263.207 61.0 0.000E+00 0.418E-03 0.225E-02 0.248E-04 0.000E+00 0.000E+00 0.000E+00
264.561 62.0 0.000E+00 0.513E-03 0.172E-02 0.153E-04 0.000E+00 0.000E+00 0.000E+00
265.915 63.0 0.847E-09 0.584E-03 0.130E-02 0.943E-05 0.000E+00 0.000E+00 0.000E+00
267.268 64.0 0.607E-08 0.624E-03 0.962E-03 0.571E-05 0.000E+00 0.000E+00 0.000E+00
268.622 65.0 0.320E-07 0.631E-03 0.705E-03 0.342E-05 0.000E+00 0.000E+00 0.000E+00
269.976 66.0 0.131E-06 0.610E-03 0.511E-03 0.201E-05 0.000E+00 0.000E+00 0.000E+00
271.330 67.0 0.434E-06 0.566E-03 0.366E-03 0.109E-05 0.000E+00 0.000E+00 0.000E+00
272.683 68.0 0.121E-05 0.509E-03 0.260E-03 0.475E-06 0.000E+00 0.000E+00 0.000E+00
274.037 69.0 0.293E-05 0.444E-03 0.184E-03 0.106E-06 0.000E+00 0.000E+00 0.000E+00
275.391 70.0 0.622E-05 0.378E-03 0.128E-03 0.000E+00 0.000E+00 0.000E+00 0.000E+00
276.745 71.0 0.118E-04 0.314E-03 0.893E-04 0.000E+00 0.000E+00 0.000E+00 0.000E+00
278.098 72.0 0.201E-04 0.256E-03 0.618E-04 0.000E+00 0.000E+00 0.000E+00 0.000E+00
279.452 73.0 0.312E-04 0.205E-03 0.425E-04 0.000E+00 0.000E+00 0.000E+00 0.000E+00
280.806 74.0 0.445E-04 0.162E-03 0.291E-04 0.000E+00 0.000E+00 0.000E+00 0.000E+00
282.160 75.0 0.589E-04 0.126E-03 0.198E-04 0.000E+00 0.000E+00 0.000E+00 0.000E+00
283.513 76.0 0.731E-04 0.969E-04 0.134E-04 0.000E+00 0.000E+00 0.000E+00 0.000E+00
284.867 77.0 0.857E-04 0.737E-04 0.909E-05 0.000E+00 0.000E+00 0.000E+00 0.000E+00
286.221 78.0 0.956E-04 0.555E-04 0.611E-05 0.000E+00 0.000E+00 0.000E+00 0.000E+00
287.574 79.0 0.102E-03 0.414E-04 0.409E-05 0.000E+00 0.000E+00 0.000E+00 0.000E+00
288.928 80.0 0.105E-03 0.307E-04 0.272E-05 0.000E+00 0.000E+00 0.000E+00 0.000E+00


E_lab E*/MeV 192At 193At 194At 195At 196At 197At 198At
207.704 20.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.285E-04 0.315E-03
209.057 21.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.168E-03 0.963E-03
210.411 22.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.690E-03 0.224E-02
211.765 23.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.221E-02 0.429E-02
213.119 24.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.585E-02 0.706E-02
214.472 25.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.133E-01 0.102E-01
215.826 26.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.127E-07 0.271E-01 0.134E-01
217.180 27.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.917E-06 0.504E-01 0.160E-01
218.534 28.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.135E-04 0.865E-01 0.176E-01
219.887 29.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.104E-03 0.138E+00 0.181E-01
221.241 30.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.555E-03 0.206E+00 0.174E-01
222.595 31.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.222E-02 0.286E+00 0.157E-01
223.949 32.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.696E-02 0.372E+00 0.134E-01
225.302 33.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.178E-01 0.452E+00 0.109E-01
226.656 34.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.387E-01 0.514E+00 0.847E-02
228.010 35.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.730E-01 0.548E+00 0.630E-02
229.364 36.0 0.000E+00 0.000E+00 0.000E+00 0.883E-07 0.123E+00 0.549E+00 0.450E-02
230.717 37.0 0.000E+00 0.000E+00 0.000E+00 0.172E-05 0.189E+00 0.519E+00 0.310E-02
232.071 38.0 0.000E+00 0.000E+00 0.000E+00 0.172E-04 0.270E+00 0.465E+00 0.207E-02
233.425 39.0 0.000E+00 0.000E+00 0.000E+00 0.112E-03 0.360E+00 0.397E+00 0.134E-02
234.779 40.0 0.000E+00 0.000E+00 0.000E+00 0.531E-03 0.456E+00 0.325E+00 0.845E-03
236.132 41.0 0.000E+00 0.000E+00 0.000E+00 0.193E-02 0.549E+00 0.255E+00 0.519E-03
237.486 42.0 0.000E+00 0.000E+00 0.000E+00 0.563E-02 0.630E+00 0.193E+00 0.312E-03
238.840 43.0 0.000E+00 0.000E+00 0.000E+00 0.137E-01 0.690E+00 0.142E+00 0.183E-03
240.194 44.0 0.000E+00 0.000E+00 0.000E+00 0.285E-01 0.721E+00 0.101E+00 0.106E-03
241.547 45.0 0.000E+00 0.000E+00 0.000E+00 0.523E-01 0.722E+00 0.707E-01 0.602E-04
242.901 46.0 0.000E+00 0.000E+00 0.000E+00 0.864E-01 0.692E+00 0.482E-01 0.337E-04
244.255 47.0 0.000E+00 0.000E+00 0.000E+00 0.131E+00 0.637E+00 0.322E-01 0.186E-04
245.608 48.0 0.000E+00 0.000E+00 0.150E-06 0.184E+00 0.565E+00 0.212E-01 0.101E-04
246.962 49.0 0.000E+00 0.000E+00 0.110E-05 0.243E+00 0.485E+00 0.138E-01 0.534E-05
248.316 50.0 0.000E+00 0.000E+00 0.605E-05 0.304E+00 0.403E+00 0.881E-02 0.275E-05
249.670 51.0 0.000E+00 0.000E+00 0.263E-04 0.363E+00 0.325E+00 0.559E-02 0.134E-05
251.023 52.0 0.000E+00 0.000E+00 0.939E-04 0.412E+00 0.256E+00 0.351E-02 0.543E-06
252.377 53.0 0.000E+00 0.000E+00 0.281E-03 0.450E+00 0.198E+00 0.219E-02 0.651E-07
253.731 54.0 0.000E+00 0.000E+00 0.723E-03 0.471E+00 0.149E+00 0.136E-02 0.000E+00
255.085 55.0 0.000E+00 0.000E+00 0.162E-02 0.474E+00 0.111E+00 0.836E-03 0.000E+00
256.438 56.0 0.000E+00 0.000E+00 0.325E-02 0.461E+00 0.808E-01 0.512E-03 0.000E+00
257.792 57.0 0.000E+00 0.000E+00 0.588E-02 0.434E+00 0.581E-01 0.312E-03 0.000E+00
259.146 58.0 0.000E+00 0.000E+00 0.976E-02 0.396E+00 0.413E-01 0.189E-03 0.000E+00
261.853 60.0 0.000E+00 0.391E-06 0.219E-01 0.304E+00 0.202E-01 0.683E-04 0.000E+00
261.853 60.0 0.000E+00 0.391E-06 0.219E-01 0.304E+00 0.202E-01 0.683E-04 0.000E+00
263.207 61.0 0.000E+00 0.182E-05 0.300E-01 0.257E+00 0.139E-01 0.407E-04 0.000E+00
264.561 62.0 0.000E+00 0.699E-05 0.393E-01 0.212E+00 0.947E-02 0.242E-04 0.000E+00
265.915 63.0 0.000E+00 0.228E-04 0.491E-01 0.172E+00 0.641E-02 0.142E-04 0.000E+00
267.268 64.0 0.000E+00 0.643E-04 0.588E-01 0.137E+00 0.431E-02 0.828E-05 0.000E+00
268.622 65.0 0.000E+00 0.160E-03 0.678E-01 0.108E+00 0.288E-02 0.472E-05 0.000E+00
269.976 66.0 0.000E+00 0.355E-03 0.753E-01 0.831E-01 0.191E-02 0.263E-05 0.000E+00
271.330 67.0 0.000E+00 0.714E-03 0.807E-01 0.634E-01 0.126E-02 0.127E-05 0.000E+00
272.683 68.0 0.000E+00 0.132E-02 0.837E-01 0.478E-01 0.831E-03 0.384E-06 0.000E+00
274.037 69.0 0.000E+00 0.226E-02 0.842E-01 0.356E-01 0.543E-03 0.000E+00 0.000E+00
275.391 70.0 0.000E+00 0.361E-02 0.823E-01 0.263E-01 0.353E-03 0.000E+00 0.000E+00
276.745 71.0 0.000E+00 0.542E-02 0.783E-01 0.192E-01 0.229E-03 0.000E+00 0.000E+00
278.098 72.0 0.217E-07 0.770E-02 0.728E-01 0.139E-01 0.147E-03 0.000E+00 0.000E+00
279.452 73.0 0.936E-07 0.104E-01 0.660E-01 0.100E-01 0.944E-04 0.000E+00 0.000E+00
280.806 74.0 0.344E-06 0.133E-01 0.587E-01 0.716E-02 0.603E-04 0.000E+00 0.000E+00
282.160 75.0 0.110E-05 0.163E-01 0.512E-01 0.509E-02 0.383E-04 0.000E+00 0.000E+00
283.513 76.0 0.308E-05 0.192E-01 0.439E-01 0.359E-02 0.242E-04 0.000E+00 0.000E+00
284.867 77.0 0.773E-05 0.217E-01 0.370E-01 0.252E-02 0.152E-04 0.000E+00 0.000E+00
286.221 78.0 0.175E-04 0.237E-01 0.307E-01 0.176E-02 0.946E-05 0.000E+00 0.000E+00
287.574 79.0 0.364E-04 0.251E-01 0.252E-01 0.122E-02 0.579E-05 0.000E+00 0.000E+00
288.928 80.0 0.697E-04 0.258E-01 0.203E-01 0.843E-03 0.351E-05 0.000E+00 0.000E+00


E_lab E*/MeV 191Po 192Po 193Po 194Po 195Po 196Po 197Po
207.704 20.0 0.000E+00 0.000E+00 0.000E+00 0.975E-06 0.425E-04 0.000E+00 0.162E-04
209.057 21.0 0.000E+00 0.000E+00 0.000E+00 0.681E-05 0.153E-03 0.126E-09 0.736E-04
210.411 22.0 0.000E+00 0.000E+00 0.000E+00 0.339E-04 0.425E-03 0.578E-08 0.242E-03
211.765 23.0 0.000E+00 0.000E+00 0.000E+00 0.135E-03 0.985E-03 0.105E-06 0.643E-03
213.119 24.0 0.000E+00 0.000E+00 0.000E+00 0.446E-03 0.197E-02 0.113E-05 0.144E-02
214.472 25.0 0.000E+00 0.000E+00 0.000E+00 0.126E-02 0.348E-02 0.848E-05 0.285E-02
215.826 26.0 0.000E+00 0.000E+00 0.000E+00 0.313E-02 0.554E-02 0.482E-04 0.510E-02
217.180 27.0 0.000E+00 0.000E+00 0.354E-07 0.696E-02 0.801E-02 0.218E-03 0.842E-02
218.534 28.0 0.000E+00 0.000E+00 0.648E-06 0.140E-01 0.106E-01 0.809E-03 0.130E-01
219.887 29.0 0.000E+00 0.000E+00 0.529E-05 0.258E-01 0.130E-01 0.251E-02 0.190E-01
221.241 30.0 0.000E+00 0.000E+00 0.281E-04 0.440E-01 0.147E-01 0.666E-02 0.261E-01
222.595 31.0 0.000E+00 0.000E+00 0.116E-03 0.697E-01 0.155E-01 0.154E-01 0.342E-01
223.949 32.0 0.000E+00 0.000E+00 0.401E-03 0.104E+00 0.153E-01 0.313E-01 0.425E-01
225.302 33.0 0.000E+00 0.000E+00 0.120E-02 0.146E+00 0.142E-01 0.573E-01 0.504E-01
226.656 34.0 0.000E+00 0.000E+00 0.314E-02 0.193E+00 0.125E-01 0.952E-01 0.569E-01
228.010 35.0 0.000E+00 0.000E+00 0.732E-02 0.240E+00 0.105E-01 0.146E+00 0.613E-01
229.364 36.0 0.000E+00 0.000E+00 0.153E-01 0.283E+00 0.843E-02 0.209E+00 0.631E-01
230.717 37.0 0.000E+00 0.826E-07 0.287E-01 0.314E+00 0.679E-02 0.281E+00 0.622E-01
232.071 38.0 0.000E+00 0.892E-06 0.493E-01 0.329E+00 0.614E-02 0.360E+00 0.589E-01
233.425 39.0 0.000E+00 0.597E-05 0.779E-01 0.327E+00 0.757E-02 0.441E+00 0.536E-01
234.779 40.0 0.000E+00 0.290E-04 0.115E+00 0.308E+00 0.129E-01 0.520E+00 0.470E-01
236.132 41.0 0.000E+00 0.113E-03 0.158E+00 0.277E+00 0.248E-01 0.592E+00 0.397E-01
237.486 42.0 0.000E+00 0.368E-03 0.208E+00 0.239E+00 0.463E-01 0.653E+00 0.326E-01
238.840 43.0 0.000E+00 0.104E-02 0.259E+00 0.197E+00 0.802E-01 0.700E+00 0.259E-01
240.194 44.0 0.000E+00 0.262E-02 0.310E+00 0.157E+00 0.128E+00 0.729E+00 0.200E-01
241.547 45.0 0.000E+00 0.591E-02 0.355E+00 0.122E+00 0.190E+00 0.737E+00 0.150E-01
242.901 46.0 0.000E+00 0.120E-01 0.391E+00 0.914E-01 0.263E+00 0.726E+00 0.110E-01
244.255 47.0 0.000E+00 0.224E-01 0.414E+00 0.672E-01 0.346E+00 0.696E+00 0.793E-02
245.608 48.0 0.000E+00 0.383E-01 0.421E+00 0.487E-01 0.434E+00 0.649E+00 0.559E-02
246.962 49.0 0.000E+00 0.607E-01 0.413E+00 0.356E-01 0.524E+00 0.590E+00 0.386E-02
248.316 50.0 0.357E-06 0.900E-01 0.390E+00 0.278E-01 0.610E+00 0.524E+00 0.263E-02
249.670 51.0 0.181E-05 0.126E+00 0.357E+00 0.253E-01 0.691E+00 0.454E+00 0.177E-02
251.023 52.0 0.731E-05 0.166E+00 0.315E+00 0.290E-01 0.762E+00 0.386E+00 0.117E-02
252.377 53.0 0.250E-04 0.209E+00 0.271E+00 0.400E-01 0.822E+00 0.321E+00 0.766E-03
253.731 54.0 0.748E-04 0.252E+00 0.226E+00 0.598E-01 0.868E+00 0.262E+00 0.497E-03
255.085 55.0 0.199E-03 0.291E+00 0.185E+00 0.900E-01 0.897E+00 0.210E+00 0.319E-03
256.438 56.0 0.476E-03 0.323E+00 0.147E+00 0.132E+00 0.909E+00 0.165E+00 0.203E-03
257.792 57.0 0.103E-02 0.346E+00 0.115E+00 0.186E+00 0.901E+00 0.128E+00 0.129E-03
259.146 58.0 0.205E-02 0.357E+00 0.883E-01 0.252E+00 0.876E+00 0.982E-01 0.809E-04
261.853 60.0 0.637E-02 0.345E+00 0.498E-01 0.415E+00 0.777E+00 0.554E-01 0.313E-04
261.853 60.0 0.637E-02 0.345E+00 0.498E-01 0.415E+00 0.777E+00 0.554E-01 0.313E-04
263.207 61.0 0.101E-01 0.325E+00 0.371E-01 0.507E+00 0.710E+00 0.409E-01 0.193E-04
264.561 62.0 0.152E-01 0.297E+00 0.281E-01 0.600E+00 0.636E+00 0.299E-01 0.118E-04
265.915 63.0 0.217E-01 0.264E+00 0.225E-01 0.692E+00 0.559E+00 0.216E-01 0.722E-05
267.268 64.0 0.296E-01 0.230E+00 0.202E-01 0.777E+00 0.482E+00 0.155E-01 0.437E-05
268.622 65.0 0.386E-01 0.196E+00 0.215E-01 0.853E+00 0.409E+00 0.110E-01 0.262E-05
269.976 66.0 0.484E-01 0.164E+00 0.265E-01 0.914E+00 0.341E+00 0.778E-02 0.156E-05
271.330 67.0 0.585E-01 0.135E+00 0.356E-01 0.958E+00 0.280E+00 0.545E-02 0.923E-06
272.683 68.0 0.683E-01 0.109E+00 0.494E-01 0.983E+00 0.227E+00 0.379E-02 0.534E-06
274.037 69.0 0.770E-01 0.864E-01 0.681E-01 0.989E+00 0.181E+00 0.262E-02 0.300E-06
275.391 70.0 0.841E-01 0.678E-01 0.918E-01 0.975E+00 0.143E+00 0.180E-02 0.159E-06
276.745 71.0 0.890E-01 0.526E-01 0.120E+00 0.943E+00 0.112E+00 0.123E-02 0.763E-07
278.098 72.0 0.915E-01 0.405E-01 0.154E+00 0.895E+00 0.815E-01 0.838E-03 0.190E-07
279.452 73.0 0.916E-01 0.310E-01 0.190E+00 0.835E+00 0.513E-01 0.566E-03 0.000E+00
280.806 74.0 0.893E-01 0.240E-01 0.230E+00 0.766E+00 0.322E-01 0.381E-03 0.000E+00
282.160 75.0 0.849E-01 0.193E-01 0.271E+00 0.691E+00 0.204E-01 0.255E-03 0.000E+00
283.513 76.0 0.791E-01 0.166E-01 0.311E+00 0.613E+00 0.133E-01 0.170E-03 0.000E+00
284.867 77.0 0.720E-01 0.162E-01 0.349E+00 0.536E+00 0.889E-02 0.113E-03 0.000E+00
286.221 78.0 0.644E-01 0.181E-01 0.384E+00 0.462E+00 0.604E-02 0.744E-04 0.000E+00
287.574 79.0 0.566E-01 0.227E-01 0.413E+00 0.392E+00 0.413E-02 0.488E-04 0.000E+00
288.928 80.0 0.488E-01 0.301E-01 0.436E+00 0.328E+00 0.285E-02 0.320E-04 0.000E+00


