E_lab E*/MeV 193Rn 194Rn 195Rn 196Rn 197Rn 198Rn 199Rn
269.976 66.0 0.168E-10 0.305E-07 0.561E-07 0.000E+00 0.000E+00 0.000E+00 0.000E+00
271.330 67.0 0.604E-10 0.270E-07 0.387E-07 0.000E+00 0.000E+00 0.000E+00 0.000E+00
272.683 68.0 0.176E-09 0.231E-07 0.266E-07 0.000E+00 0.000E+00 0.000E+00 0.000E+00
274.037 69.0 0.425E-09 0.194E-07 0.181E-07 0.000E+00 0.000E+00 0.000E+00 0.000E+00
275.391 70.0 0.876E-09 0.159E-07 0.123E-07 0.000E+00 0.000E+00 0.000E+00 0.000E+00
276.745 71.0 0.157E-08 0.128E-07 0.822E-08 0.000E+00 0.000E+00 0.000E+00 0.000E+00
278.098 72.0 0.251E-08 0.101E-07 0.546E-08 0.000E+00 0.000E+00 0.000E+00 0.000E+00
279.452 73.0 0.363E-08 0.789E-08 0.346E-08 0.000E+00 0.000E+00 0.000E+00 0.000E+00
280.806 74.0 0.484E-08 0.608E-08 0.203E-08 0.000E+00 0.000E+00 0.000E+00 0.000E+00
282.160 75.0 0.601E-08 0.462E-08 0.814E-09 0.000E+00 0.000E+00 0.000E+00 0.000E+00
283.513 76.0 0.703E-08 0.348E-08 0.149E-09 0.000E+00 0.000E+00 0.000E+00 0.000E+00
284.867 77.0 0.780E-08 0.260E-08 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
286.221 78.0 0.828E-08 0.192E-08 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
287.574 79.0 0.845E-08 0.141E-08 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
288.928 80.0 0.834E-08 0.102E-08 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
290.282 81.0 0.798E-08 0.731E-09 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
291.636 82.0 0.744E-08 0.514E-09 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00
292.989 83.0 0.677E-08 0.352E-09 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.268E+01
294.343 84.0 0.604E-08 0.212E-09 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.262E+01
295.697 85.0 0.528E-08 0.124E-09 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.256E+01
297.051 86.0 0.455E-08 0.561E-10 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.251E+01
298.404 87.0 0.385E-08 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.246E+01
299.758 88.0 0.322E-08 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.241E+01
301.112 89.0 0.266E-08 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.237E+01
302.466 90.0 0.217E-08 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.232E+01


E_lab E*/MeV 192At 193At 194At 195At 196At 197At 198At
223.949 32.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.209E-10 0.419E-09 0.600E-12
225.302 33.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.137E-09 0.836E-09 0.939E-12
226.656 34.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.469E-07 0.591E-06 0.477E-08
228.010 35.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.291E-06 0.154E-05 0.118E-07
229.364 36.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.153E-05 0.335E-05 0.215E-07
230.717 37.0 0.000E+00 0.000E+00 0.000E+00 0.608E-11 0.728E-05 0.701E-05 0.372E-07
232.071 38.0 0.000E+00 0.000E+00 0.000E+00 0.225E-09 0.314E-04 0.143E-04 0.630E-07
233.425 39.0 0.000E+00 0.000E+00 0.000E+00 0.505E-08 0.119E-03 0.277E-04 0.103E-06
234.779 40.0 0.000E+00 0.000E+00 0.000E+00 0.716E-07 0.377E-03 0.489E-04 0.155E-06
236.132 41.0 0.000E+00 0.000E+00 0.000E+00 0.610E-06 0.887E-03 0.707E-04 0.191E-06
237.486 42.0 0.000E+00 0.000E+00 0.000E+00 0.304E-05 0.145E-02 0.770E-04 0.170E-06
238.840 43.0 0.000E+00 0.000E+00 0.000E+00 0.984E-05 0.177E-02 0.648E-04 0.106E-06
240.194 44.0 0.000E+00 0.000E+00 0.000E+00 0.239E-04 0.176E-02 0.459E-04 0.000E+00
241.547 45.0 0.000E+00 0.000E+00 0.000E+00 0.482E-04 0.156E-02 0.293E-04 0.000E+00
242.901 46.0 0.000E+00 0.000E+00 0.000E+00 0.844E-04 0.128E-02 0.178E-04 0.000E+00
244.255 47.0 0.000E+00 0.000E+00 0.000E+00 0.132E-03 0.100E-02 0.104E-04 0.000E+00
245.608 48.0 0.000E+00 0.000E+00 0.000E+00 0.185E-03 0.758E-03 0.602E-05 0.000E+00
246.962 49.0 0.000E+00 0.000E+00 0.108E-09 0.236E-03 0.559E-03 0.343E-05 0.000E+00
248.316 50.0 0.000E+00 0.000E+00 0.751E-09 0.278E-03 0.402E-03 0.193E-05 0.000E+00
249.670 51.0 0.000E+00 0.000E+00 0.398E-08 0.303E-03 0.285E-03 0.107E-05 0.000E+00
251.023 52.0 0.000E+00 0.000E+00 0.168E-07 0.310E-03 0.198E-03 0.577E-06 0.000E+00
252.377 53.0 0.000E+00 0.000E+00 0.587E-07 0.299E-03 0.136E-03 0.300E-06 0.000E+00
253.731 54.0 0.000E+00 0.000E+00 0.173E-06 0.275E-03 0.922E-04 0.141E-06 0.000E+00
255.085 55.0 0.000E+00 0.000E+00 0.444E-06 0.242E-03 0.619E-04 0.812E-08 0.000E+00
256.438 56.0 0.000E+00 0.000E+00 0.100E-05 0.206E-03 0.412E-04 0.000E+00 0.000E+00
257.792 57.0 0.000E+00 0.000E+00 0.203E-05 0.170E-03 0.272E-04 0.000E+00 0.000E+00
259.146 58.0 0.000E+00 0.000E+00 0.373E-05 0.136E-03 0.178E-04 0.000E+00 0.000E+00
260.500 59.0 0.000E+00 0.000E+00 0.623E-05 0.106E-03 0.116E-04 0.000E+00 0.000E+00
261.853 60.0 0.000E+00 0.216E-10 0.955E-05 0.816E-04 0.750E-05 0.000E+00 0.000E+00
263.207 61.0 0.000E+00 0.115E-09 0.135E-04 0.615E-04 0.482E-05 0.000E+00 0.000E+00
264.561 62.0 0.000E+00 0.505E-09 0.178E-04 0.456E-04 0.308E-05 0.000E+00 0.000E+00
265.915 63.0 0.000E+00 0.186E-08 0.219E-04 0.334E-04 0.196E-05 0.000E+00 0.000E+00
267.268 64.0 0.000E+00 0.589E-08 0.254E-04 0.241E-04 0.124E-05 0.000E+00 0.000E+00
268.622 65.0 0.000E+00 0.162E-07 0.279E-04 0.173E-04 0.776E-06 0.000E+00 0.000E+00
269.976 66.0 0.000E+00 0.394E-07 0.292E-04 0.122E-04 0.484E-06 0.000E+00 0.000E+00
271.330 67.0 0.000E+00 0.853E-07 0.293E-04 0.858E-05 0.298E-06 0.000E+00 0.000E+00
272.683 68.0 0.000E+00 0.166E-06 0.283E-04 0.598E-05 0.180E-06 0.000E+00 0.000E+00
274.037 69.0 0.000E+00 0.293E-06 0.264E-04 0.414E-05 0.106E-06 0.000E+00 0.000E+00
275.391 70.0 0.000E+00 0.473E-06 0.240E-04 0.285E-05 0.589E-07 0.000E+00 0.000E+00
276.745 71.0 0.000E+00 0.706E-06 0.212E-04 0.194E-05 0.256E-07 0.000E+00 0.000E+00
278.098 72.0 0.000E+00 0.979E-06 0.183E-04 0.132E-05 0.000E+00 0.000E+00 0.000E+00
279.452 73.0 0.386E-11 0.127E-05 0.155E-04 0.892E-06 0.000E+00 0.000E+00 0.000E+00
280.806 74.0 0.162E-10 0.156E-05 0.128E-04 0.599E-06 0.000E+00 0.000E+00 0.000E+00
282.160 75.0 0.586E-10 0.181E-05 0.105E-04 0.400E-06 0.000E+00 0.000E+00 0.000E+00
283.513 76.0 0.185E-09 0.201E-05 0.841E-05 0.266E-06 0.000E+00 0.000E+00 0.000E+00
284.867 77.0 0.515E-09 0.215E-05 0.667E-05 0.175E-06 0.000E+00 0.000E+00 0.000E+00
286.221 78.0 0.129E-08 0.220E-05 0.523E-05 0.114E-06 0.000E+00 0.000E+00 0.000E+00
287.574 79.0 0.290E-08 0.219E-05 0.405E-05 0.740E-07 0.000E+00 0.000E+00 0.000E+00
288.928 80.0 0.595E-08 0.211E-05 0.311E-05 0.466E-07 0.000E+00 0.000E+00 0.000E+00
290.282 81.0 0.112E-07 0.199E-05 0.236E-05 0.280E-07 0.000E+00 0.000E+00 0.000E+00
291.636 82.0 0.195E-07 0.182E-05 0.178E-05 0.146E-07 0.000E+00 0.000E+00 0.000E+00
292.989 83.0 0.307E-07 0.164E-05 0.133E-05 0.461E-08 0.000E+00 0.000E+00 0.000E+00
294.343 84.0 0.466E-07 0.144E-05 0.991E-06 0.103E-08 0.000E+00 0.000E+00 0.000E+00
295.697 85.0 0.666E-07 0.125E-05 0.731E-06 0.000E+00 0.000E+00 0.000E+00 0.000E+00
297.051 86.0 0.902E-07 0.107E-05 0.536E-06 0.000E+00 0.000E+00 0.000E+00 0.000E+00
298.404 87.0 0.116E-06 0.897E-06 0.391E-06 0.000E+00 0.000E+00 0.000E+00 0.000E+00
299.758 88.0 0.143E-06 0.744E-06 0.284E-06 0.000E+00 0.000E+00 0.000E+00 0.000E+00
301.112 89.0 0.169E-06 0.610E-06 0.205E-06 0.000E+00 0.000E+00 0.000E+00 0.000E+00
302.466 90.0 0.192E-06 0.495E-06 0.147E-06 0.000E+00 0.000E+00 0.000E+00 0.000E+00


E_lab E*/MeV 191Po 192Po 193Po 194Po 195Po 196Po 197Po
223.949 32.0 0.000E+00 0.000E+00 0.863E-12 0.159E-09 0.520E-12 0.259E-09 0.308E-09
225.302 33.0 0.000E+00 0.000E+00 0.717E-11 0.352E-09 0.863E-12 0.112E-08 0.759E-09
226.656 34.0 0.000E+00 0.000E+00 0.327E-08 0.324E-06 0.577E-08 0.325E-06 0.536E-06
228.010 35.0 0.000E+00 0.000E+00 0.247E-07 0.971E-06 0.158E-07 0.154E-05 0.173E-05
229.364 36.0 0.000E+00 0.000E+00 0.156E-06 0.235E-05 0.314E-07 0.646E-05 0.463E-05
230.717 37.0 0.000E+00 0.000E+00 0.899E-06 0.536E-05 0.638E-07 0.256E-04 0.118E-04
232.071 38.0 0.000E+00 0.130E-10 0.469E-05 0.118E-04 0.169E-06 0.953E-04 0.286E-04
233.425 39.0 0.000E+00 0.263E-09 0.218E-04 0.245E-04 0.689E-06 0.326E-03 0.658E-04
234.779 40.0 0.000E+00 0.352E-08 0.843E-04 0.461E-04 0.341E-05 0.962E-03 0.136E-03
236.132 41.0 0.000E+00 0.299E-07 0.244E-03 0.711E-04 0.141E-04 0.219E-02 0.227E-03
237.486 42.0 0.000E+00 0.160E-06 0.491E-03 0.834E-04 0.417E-04 0.357E-02 0.287E-03
238.840 43.0 0.000E+00 0.588E-06 0.720E-03 0.759E-04 0.916E-04 0.436E-02 0.280E-03
240.194 44.0 0.000E+00 0.168E-05 0.849E-03 0.576E-04 0.167E-03 0.443E-02 0.227E-03
241.547 45.0 0.000E+00 0.407E-05 0.870E-03 0.390E-04 0.270E-03 0.402E-02 0.165E-03
242.901 46.0 0.000E+00 0.866E-05 0.815E-03 0.248E-04 0.407E-03 0.342E-02 0.112E-03
244.255 47.0 0.000E+00 0.165E-04 0.716E-03 0.152E-04 0.577E-03 0.277E-02 0.731E-04
245.608 48.0 0.000E+00 0.285E-04 0.599E-03 0.930E-05 0.780E-03 0.218E-02 0.467E-04
246.962 49.0 0.000E+00 0.448E-04 0.483E-03 0.594E-05 0.101E-02 0.167E-02 0.294E-04
248.316 50.0 0.000E+00 0.642E-04 0.377E-03 0.458E-05 0.124E-02 0.125E-02 0.183E-04
249.670 51.0 0.208E-09 0.844E-04 0.286E-03 0.520E-05 0.147E-02 0.923E-03 0.113E-04
251.023 52.0 0.947E-09 0.102E-03 0.213E-03 0.842E-05 0.166E-02 0.668E-03 0.695E-05
252.377 53.0 0.362E-08 0.115E-03 0.155E-03 0.155E-04 0.181E-02 0.476E-03 0.424E-05
253.731 54.0 0.120E-07 0.122E-03 0.111E-03 0.284E-04 0.189E-02 0.335E-03 0.257E-05
255.085 55.0 0.354E-07 0.122E-03 0.781E-04 0.493E-04 0.190E-02 0.233E-03 0.155E-05
256.438 56.0 0.930E-07 0.116E-03 0.543E-04 0.803E-04 0.185E-02 0.160E-03 0.924E-06
257.792 57.0 0.221E-06 0.105E-03 0.374E-04 0.123E-03 0.175E-02 0.109E-03 0.548E-06
259.146 58.0 0.476E-06 0.919E-04 0.254E-04 0.178E-03 0.160E-02 0.738E-04 0.322E-06
260.500 59.0 0.939E-06 0.779E-04 0.172E-04 0.242E-03 0.142E-02 0.495E-04 0.188E-06
261.853 60.0 0.170E-05 0.641E-04 0.115E-04 0.313E-03 0.123E-02 0.329E-04 0.107E-06
263.207 61.0 0.282E-05 0.515E-04 0.771E-05 0.384E-03 0.104E-02 0.218E-04 0.594E-07
264.561 62.0 0.435E-05 0.405E-04 0.521E-05 0.450E-03 0.864E-03 0.143E-04 0.317E-07
265.915 63.0 0.621E-05 0.312E-04 0.367E-05 0.504E-03 0.703E-03 0.936E-05 0.141E-07
267.268 64.0 0.828E-05 0.237E-04 0.287E-05 0.541E-03 0.562E-03 0.607E-05 0.000E+00
268.622 65.0 0.104E-04 0.177E-04 0.275E-05 0.560E-03 0.442E-03 0.392E-05 0.000E+00
269.976 66.0 0.122E-04 0.131E-04 0.336E-05 0.559E-03 0.343E-03 0.251E-05 0.000E+00
271.330 67.0 0.137E-04 0.952E-05 0.481E-05 0.542E-03 0.262E-03 0.160E-05 0.000E+00
272.683 68.0 0.146E-04 0.687E-05 0.731E-05 0.509E-03 0.198E-03 0.101E-05 0.000E+00
274.037 69.0 0.149E-04 0.491E-05 0.111E-04 0.466E-03 0.148E-03 0.637E-06 0.000E+00
275.391 70.0 0.147E-04 0.349E-05 0.162E-04 0.417E-03 0.110E-03 0.396E-06 0.000E+00
276.745 71.0 0.140E-04 0.246E-05 0.228E-04 0.365E-03 0.731E-04 0.245E-06 0.000E+00
278.098 72.0 0.129E-04 0.173E-05 0.308E-04 0.313E-03 0.402E-04 0.147E-06 0.000E+00
279.452 73.0 0.117E-04 0.121E-05 0.397E-04 0.263E-03 0.238E-04 0.864E-07 0.000E+00
280.806 74.0 0.102E-04 0.871E-06 0.492E-04 0.218E-03 0.148E-04 0.477E-07 0.000E+00
282.160 75.0 0.882E-05 0.663E-06 0.587E-04 0.178E-03 0.949E-05 0.243E-07 0.000E+00
283.513 76.0 0.745E-05 0.575E-06 0.674E-04 0.142E-03 0.628E-05 0.146E-08 0.000E+00
284.867 77.0 0.618E-05 0.609E-06 0.748E-04 0.111E-03 0.460E-05 0.000E+00 0.000E+00
286.221 78.0 0.505E-05 0.778E-06 0.804E-04 0.846E-04 0.335E-05 0.000E+00 0.000E+00
287.574 79.0 0.407E-05 0.110E-05 0.839E-04 0.605E-04 0.284E-06 0.000E+00 0.000E+00
288.928 80.0 0.324E-05 0.160E-05 0.851E-04 0.384E-04 0.000E+00 0.000E+00 0.000E+00
290.282 81.0 0.255E-05 0.229E-05 0.842E-04 0.184E-04 0.000E+00 0.000E+00 0.000E+00
291.636 82.0 0.199E-05 0.317E-05 0.814E-04 0.832E-05 0.000E+00 0.000E+00 0.000E+00
292.989 83.0 0.153E-05 0.421E-05 0.770E-04 0.389E-05 0.000E+00 0.000E+00 0.000E+00
294.343 84.0 0.117E-05 0.537E-05 0.714E-04 0.186E-05 0.000E+00 0.000E+00 0.000E+00
295.697 85.0 0.890E-06 0.661E-05 0.650E-04 0.994E-06 0.000E+00 0.000E+00 0.000E+00
297.051 86.0 0.672E-06 0.783E-05 0.581E-04 0.611E-06 0.000E+00 0.000E+00 0.000E+00
298.404 87.0 0.506E-06 0.898E-05 0.509E-04 0.104E-07 0.000E+00 0.000E+00 0.000E+00
299.758 88.0 0.383E-06 0.997E-05 0.435E-04 0.000E+00 0.000E+00 0.000E+00 0.000E+00
301.112 89.0 0.294E-06 0.108E-04 0.360E-04 0.000E+00 0.000E+00 0.000E+00 0.000E+00
302.466 90.0 0.235E-06 0.113E-04 0.282E-04 0.000E+00 0.000E+00 0.000E+00 0.000E+00


