E_lab E*/MeV 189At 190At 191At 192At 193At 194At 195At
219.603 20.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.264E-14 0.254E-08 0.000E+00
220.986 21.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.178E-11 0.654E-08 0.000E+00
222.369 22.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.130E-09 0.164E-07 0.000E+00
223.752 23.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.315E-08 0.400E-07 0.000E+00
225.135 24.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.408E-07 0.948E-07 0.000E+00
226.518 25.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.378E-06 0.214E-06 0.000E+00
227.901 26.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.232E-05 0.444E-06 0.000E+00
229.284 27.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.833E-05 0.788E-06 0.000E+00
230.667 28.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.188E-04 0.112E-05 0.000E+00
232.050 29.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.305E-04 0.127E-05 0.000E+00
233.433 30.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.393E-04 0.124E-05 0.000E+00
234.816 31.0 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.433E-04 0.106E-05 0.000E+00
236.199 32.0 0.000E+00 0.000E+00 0.000E+00 0.689E-09 0.426E-04 0.839E-06 0.000E+00
237.582 33.0 0.000E+00 0.000E+00 0.000E+00 0.207E-07 0.383E-04 0.613E-06 0.000E+00
238.965 34.0 0.000E+00 0.000E+00 0.000E+00 0.223E-06 0.320E-04 0.397E-06 0.000E+00
240.348 35.0 0.000E+00 0.000E+00 0.000E+00 0.123E-05 0.252E-04 0.213E-06 0.000E+00
241.731 36.0 0.000E+00 0.000E+00 0.000E+00 0.436E-05 0.187E-04 0.000E+00 0.000E+00
243.114 37.0 0.000E+00 0.000E+00 0.000E+00 0.116E-04 0.132E-04 0.000E+00 0.000E+00
244.497 38.0 0.000E+00 0.000E+00 0.000E+00 0.246E-04 0.898E-05 0.000E+00 0.000E+00
245.880 39.0 0.000E+00 0.000E+00 0.000E+00 0.416E-04 0.587E-05 0.000E+00 0.000E+00
247.263 40.0 0.000E+00 0.000E+00 0.000E+00 0.574E-04 0.372E-05 0.000E+00 0.000E+00
248.646 41.0 0.000E+00 0.000E+00 0.000E+00 0.670E-04 0.229E-05 0.000E+00 0.000E+00
250.029 42.0 0.000E+00 0.000E+00 0.169E-09 0.687E-04 0.138E-05 0.000E+00 0.000E+00
251.412 43.0 0.000E+00 0.000E+00 0.195E-08 0.638E-04 0.807E-06 0.000E+00 0.000E+00
252.795 44.0 0.000E+00 0.000E+00 0.128E-07 0.547E-04 0.463E-06 0.000E+00 0.000E+00
254.178 45.0 0.000E+00 0.000E+00 0.559E-07 0.441E-04 0.257E-06 0.000E+00 0.000E+00
255.561 46.0 0.000E+00 0.000E+00 0.178E-06 0.339E-04 0.123E-06 0.000E+00 0.000E+00
256.944 47.0 0.000E+00 0.000E+00 0.440E-06 0.251E-04 0.343E-07 0.000E+00 0.000E+00
258.327 48.0 0.000E+00 0.000E+00 0.864E-06 0.180E-04 0.000E+00 0.000E+00 0.000E+00
259.710 49.0 0.000E+00 0.000E+00 0.139E-05 0.126E-04 0.000E+00 0.000E+00 0.000E+00
261.093 50.0 0.000E+00 0.000E+00 0.189E-05 0.860E-05 0.000E+00 0.000E+00 0.000E+00
262.476 51.0 0.000E+00 0.000E+00 0.226E-05 0.579E-05 0.000E+00 0.000E+00 0.000E+00
263.859 52.0 0.000E+00 0.000E+00 0.244E-05 0.384E-05 0.000E+00 0.000E+00 0.000E+00
265.242 53.0 0.000E+00 0.364E-12 0.243E-05 0.252E-05 0.000E+00 0.000E+00 0.000E+00
266.625 54.0 0.000E+00 0.535E-11 0.227E-05 0.164E-05 0.000E+00 0.000E+00 0.000E+00
268.008 55.0 0.000E+00 0.451E-10 0.201E-05 0.106E-05 0.000E+00 0.000E+00 0.000E+00
269.391 56.0 0.000E+00 0.252E-09 0.170E-05 0.680E-06 0.000E+00 0.000E+00 0.000E+00
270.774 57.0 0.000E+00 0.103E-08 0.139E-05 0.434E-06 0.000E+00 0.000E+00 0.000E+00
272.157 58.0 0.000E+00 0.329E-08 0.111E-05 0.276E-06 0.000E+00 0.000E+00 0.000E+00
273.540 59.0 0.000E+00 0.864E-08 0.857E-06 0.174E-06 0.000E+00 0.000E+00 0.000E+00
274.923 60.0 0.000E+00 0.193E-07 0.649E-06 0.109E-06 0.000E+00 0.000E+00 0.000E+00
276.306 61.0 0.000E+00 0.370E-07 0.483E-06 0.682E-07 0.000E+00 0.000E+00 0.000E+00
277.689 62.0 0.000E+00 0.620E-07 0.354E-06 0.422E-07 0.000E+00 0.000E+00 0.000E+00
279.071 63.0 0.000E+00 0.924E-07 0.255E-06 0.255E-07 0.000E+00 0.000E+00 0.000E+00
280.454 64.0 0.000E+00 0.124E-06 0.182E-06 0.146E-07 0.000E+00 0.000E+00 0.000E+00
281.837 65.0 0.174E-12 0.154E-06 0.129E-06 0.737E-08 0.000E+00 0.000E+00 0.000E+00
