E_lab	E*/MeV	195Bi	196Bi	197Bi	198Bi	199Bi	200Bi	201Bi
186.591	47.0	0.591E-06	0.106E-01	0.535E-01	0.142E-02	0.229E-02	0.185E-02	0.757E-04
187.867	48.0	0.368E-05	0.188E-01	0.623E-01	0.121E-02	0.352E-02	0.205E-02	0.703E-04
189.144	49.0	0.177E-04	0.308E-01	0.693E-01	0.102E-02	0.511E-02	0.217E-02	0.636E-04
190.421	50.0	0.702E-04	0.467E-01	0.738E-01	0.872E-03	0.707E-02	0.220E-02	0.560E-04
191.697	51.0	0.238E-03	0.663E-01	0.753E-01	0.814E-03	0.936E-02	0.216E-02	0.481E-04
192.974	52.0	0.703E-03	0.889E-01	0.738E-01	0.920E-03	0.119E-01	0.204E-02	0.404E-04
194.251	53.0	0.184E-02	0.113E+00	0.697E-01	0.130E-02	0.145E-01	0.187E-02	0.331E-04
195.528	54.0	0.426E-02	0.137E+00	0.635E-01	0.207E-02	0.171E-01	0.166E-02	0.265E-04
196.804	55.0	0.886E-02	0.159E+00	0.559E-01	0.337E-02	0.195E-01	0.144E-02	0.208E-04
198.081	56.0	0.166E-01	0.177E+00	0.477E-01	0.530E-02	0.214E-01	0.121E-02	0.160E-04
199.358	57.0	0.282E-01	0.188E+00	0.395E-01	0.792E-02	0.226E-01	0.996E-03	0.120E-04
200.635	58.0	0.439E-01	0.192E+00	0.318E-01	0.112E-01	0.232E-01	0.802E-03	0.886E-05
201.911	59.0	0.634E-01	0.189E+00	0.250E-01	0.150E-01	0.230E-01	0.631E-03	0.641E-05
203.188	60.0	0.857E-01	0.179E+00	0.192E-01	0.192E-01	0.221E-01	0.488E-03	0.456E-05
204.465	61.0	0.110E+00	0.164E+00	0.147E-01	0.235E-01	0.207E-01	0.370E-03	0.318E-05
205.742	62.0	0.133E+00	0.146E+00	0.113E-01	0.276E-01	0.188E-01	0.275E-03	0.219E-05
207.018	63.0	0.155E+00	0.126E+00	0.902E-02	0.313E-01	0.168E-01	0.202E-03	0.148E-05
208.295	64.0	0.174E+00	0.106E+00	0.793E-02	0.343E-01	0.146E-01	0.146E-03	0.983E-06
209.572	65.0	0.190E+00	0.867E-01	0.792E-02	0.364E-01	0.124E-01	0.104E-03	0.645E-06
210.848	66.0	0.200E+00	0.696E-01	0.893E-02	0.376E-01	0.104E-01	0.727E-04	0.417E-06
212.125	67.0	0.206E+00	0.548E-01	0.109E-01	0.377E-01	0.852E-02	0.505E-04	0.266E-06
213.402	68.0	0.206E+00	0.423E-01	0.136E-01	0.369E-01	0.607E-02	0.346E-04	0.166E-06
214.679	69.0	0.202E+00	0.322E-01	0.169E-01	0.352E-01	0.487E-02	0.235E-04	0.103E-06
215.955	70.0	0.193E+00	0.242E-01	0.206E-01	0.328E-01	0.340E-02	0.158E-04	0.621E-07
217.232	71.0	0.180E+00	0.180E-01	0.246E-01	0.299E-01	0.233E-02	0.105E-04	0.367E-07
218.509	72.0	0.165E+00	0.132E-01	0.286E-01	0.268E-01	0.154E-02	0.696E-05	0.204E-07
219.786	73.0	0.148E+00	0.975E-02	0.324E-01	0.235E-01	0.103E-02	0.457E-05	0.101E-07
221.062	74.0	0.130E+00	0.730E-02	0.359E-01	0.202E-01	0.686E-03	0.297E-05	0.305E-08
222.339	75.0	0.112E+00	0.571E-02	0.390E-01	0.170E-01	0.465E-03	0.192E-05	0.000E+00
223.616	76.0	0.954E-01	0.486E-02	0.414E-01	0.138E-01	0.301E-03	0.123E-05	0.000E+00
224.892	77.0	0.797E-01	0.468E-02	0.432E-01	0.110E-01	0.213E-03	0.784E-06	0.000E+00
226.169	78.0	0.656E-01	0.508E-02	0.442E-01	0.752E-02	0.131E-03	0.495E-06	0.000E+00
227.446	79.0	0.533E-01	0.602E-02	0.444E-01	0.576E-02	0.835E-04	0.310E-06	0.000E+00
228.723	80.0	0.427E-01	0.744E-02	0.439E-01	0.357E-02	0.532E-04	0.193E-06	0.000E+00
