E_lab	E*/MeV	196Po	197Po	198Po	199Po	200Po	201Po	202Po
182.760	44.0	0.000E+00	0.000E+00	0.592E-11	0.290E-07	0.291E-07	0.322E-10	0.000E+00
184.037	45.0	0.000E+00	0.000E+00	0.965E-10	0.114E-06	0.743E-07	0.588E-10	0.000E+00
185.314	46.0	0.000E+00	0.000E+00	0.568E-08	0.229E-04	0.343E-04	0.134E-06	0.709E-10
186.591	47.0	0.000E+00	0.000E+00	0.927E-07	0.121E-03	0.148E-03	0.589E-06	0.488E-09
187.867	48.0	0.000E+00	0.000E+00	0.108E-05	0.474E-03	0.424E-03	0.145E-05	0.126E-08
189.144	49.0	0.000E+00	0.000E+00	0.105E-04	0.175E-02	0.111E-02	0.300E-05	0.184E-08
190.421	50.0	0.000E+00	0.000E+00	0.867E-04	0.619E-02	0.280E-02	0.597E-05	0.000E+00
191.697	51.0	0.000E+00	0.000E+00	0.601E-03	0.207E-01	0.676E-02	0.115E-04	0.000E+00
192.974	52.0	0.000E+00	0.000E+00	0.337E-02	0.622E-01	0.150E-01	0.209E-04	0.000E+00
194.251	53.0	0.000E+00	0.000E+00	0.138E-01	0.151E+00	0.281E-01	0.341E-04	0.000E+00
195.528	54.0	0.000E+00	0.000E+00	0.384E-01	0.270E+00	0.406E-01	0.464E-04	0.000E+00
196.804	55.0	0.000E+00	0.221E-06	0.756E-01	0.362E+00	0.454E-01	0.518E-04	0.000E+00
198.081	56.0	0.000E+00	0.136E-05	0.118E+00	0.398E+00	0.419E-01	0.489E-04	0.000E+00
199.358	57.0	0.000E+00	0.628E-05	0.161E+00	0.387E+00	0.340E-01	0.403E-04	0.000E+00
200.635	58.0	0.000E+00	0.233E-04	0.201E+00	0.349E+00	0.253E-01	0.297E-04	0.000E+00
201.911	59.0	0.000E+00	0.731E-04	0.237E+00	0.300E+00	0.177E-01	0.199E-04	0.000E+00
203.188	60.0	0.000E+00	0.199E-03	0.268E+00	0.249E+00	0.120E-01	0.125E-04	0.000E+00
204.465	61.0	0.000E+00	0.476E-03	0.292E+00	0.201E+00	0.798E-02	0.742E-05	0.000E+00
205.742	62.0	0.000E+00	0.102E-02	0.307E+00	0.159E+00	0.522E-02	0.425E-05	0.000E+00
207.018	63.0	0.000E+00	0.196E-02	0.314E+00	0.123E+00	0.338E-02	0.233E-05	0.000E+00
208.295	64.0	0.000E+00	0.345E-02	0.312E+00	0.938E-01	0.218E-02	0.119E-05	0.000E+00
209.572	65.0	0.405E-07	0.561E-02	0.301E+00	0.704E-01	0.139E-02	0.568E-06	0.000E+00
210.848	66.0	0.208E-06	0.849E-02	0.284E+00	0.522E-01	0.887E-03	0.159E-06	0.000E+00
212.125	67.0	0.890E-06	0.121E-01	0.260E+00	0.382E-01	0.561E-03	0.000E+00	0.000E+00
213.402	68.0	0.326E-05	0.163E-01	0.233E+00	0.276E-01	0.354E-03	0.000E+00	0.000E+00
214.679	69.0	0.103E-04	0.211E-01	0.205E+00	0.198E-01	0.222E-03	0.000E+00	0.000E+00
215.955	70.0	0.288E-04	0.261E-01	0.176E+00	0.140E-01	0.138E-03	0.000E+00	0.000E+00
217.232	71.0	0.712E-04	0.312E-01	0.148E+00	0.989E-02	0.860E-04	0.000E+00	0.000E+00
218.509	72.0	0.158E-03	0.360E-01	0.123E+00	0.691E-02	0.532E-04	0.000E+00	0.000E+00
219.786	73.0	0.319E-03	0.404E-01	0.100E+00	0.479E-02	0.327E-04	0.000E+00	0.000E+00
221.062	74.0	0.592E-03	0.439E-01	0.804E-01	0.330E-02	0.200E-04	0.000E+00	0.000E+00
222.339	75.0	0.102E-02	0.465E-01	0.637E-01	0.226E-02	0.122E-04	0.000E+00	0.000E+00
223.616	76.0	0.163E-02	0.480E-01	0.498E-01	0.154E-02	0.733E-05	0.000E+00	0.000E+00
224.892	77.0	0.247E-02	0.483E-01	0.385E-01	0.104E-02	0.436E-05	0.000E+00	0.000E+00
226.169	78.0	0.354E-02	0.474E-01	0.294E-01	0.704E-03	0.255E-05	0.000E+00	0.000E+00
227.446	79.0	0.483E-02	0.456E-01	0.223E-01	0.472E-03	0.146E-05	0.000E+00	0.000E+00
228.723	80.0	0.630E-02	0.428E-01	0.167E-01	0.316E-03	0.765E-06	0.000E+00	0.000E+00
229.999	81.0	0.790E-02	0.395E-01	0.124E-01	0.210E-03	0.295E-06	0.000E+00	0.000E+00
231.276	82.0	0.953E-02	0.357E-01	0.919E-02	0.139E-03	0.000E+00	0.000E+00	0.000E+00
232.553	83.0	0.111E-01	0.317E-01	0.674E-02	0.916E-04	0.000E+00	0.000E+00	0.000E+00
233.830	84.0	0.125E-01	0.278E-01	0.491E-02	0.601E-04	0.000E+00	0.000E+00	0.000E+00
235.106	85.0	0.137E-01	0.239E-01	0.355E-02	0.393E-04	0.000E+00	0.000E+00	0.000E+00
236.383	86.0	0.145E-01	0.203E-01	0.256E-02	0.256E-04	0.000E+00	0.000E+00	0.000E+00
237.660	87.0	0.151E-01	0.170E-01	0.183E-02	0.165E-04	0.000E+00	0.000E+00	0.000E+00
238.936	88.0	0.152E-01	0.141E-01	0.130E-02	0.107E-04	0.000E+00	0.000E+00	0.000E+00
240.213	89.0	0.150E-01	0.115E-01	0.925E-03	0.685E-05	0.000E+00	0.000E+00	0.000E+00
241.490	90.0	0.145E-01	0.932E-02	0.652E-03	0.435E-05	0.000E+00	0.000E+00	0.000E+00
