E_lab	E*/MeV	196Po	197Po	198Po	199Po	200Po	201Po	202Po
163.609	29.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.703E-08	0.105E-06	0.722E-08
164.886	30.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.856E-07	0.576E-06	0.262E-07
166.163	31.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.836E-06	0.294E-05	0.906E-07
167.440	32.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.681E-05	0.138E-04	0.297E-06
168.716	33.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.465E-04	0.581E-04	0.917E-06
169.993	34.0	0.000E+00	0.000E+00	0.000E+00	0.582E-09	0.249E-03	0.204E-03	0.255E-05
171.270	35.0	0.000E+00	0.000E+00	0.000E+00	0.273E-07	0.953E-03	0.541E-03	0.587E-05
172.547	36.0	0.000E+00	0.000E+00	0.000E+00	0.483E-06	0.264E-02	0.108E-02	0.107E-04
173.823	37.0	0.000E+00	0.000E+00	0.000E+00	0.485E-05	0.591E-02	0.173E-02	0.158E-04
175.100	38.0	0.000E+00	0.000E+00	0.000E+00	0.329E-04	0.115E-01	0.239E-02	0.196E-04
176.377	39.0	0.000E+00	0.000E+00	0.000E+00	0.166E-03	0.205E-01	0.299E-02	0.215E-04
177.653	40.0	0.000E+00	0.000E+00	0.000E+00	0.647E-03	0.340E-01	0.345E-02	0.214E-04
178.930	41.0	0.000E+00	0.000E+00	0.000E+00	0.204E-02	0.524E-01	0.372E-02	0.199E-04
180.207	42.0	0.000E+00	0.000E+00	0.000E+00	0.537E-02	0.756E-01	0.378E-02	0.174E-04
181.484	43.0	0.000E+00	0.000E+00	0.000E+00	0.123E-01	0.102E+00	0.364E-02	0.144E-04
182.760	44.0	0.000E+00	0.000E+00	0.209E-06	0.249E-01	0.131E+00	0.333E-02	0.115E-04
184.037	45.0	0.000E+00	0.000E+00	0.216E-05	0.454E-01	0.158E+00	0.293E-02	0.873E-05
185.314	46.0	0.000E+00	0.000E+00	0.154E-04	0.759E-01	0.181E+00	0.248E-02	0.642E-05
186.591	47.0	0.000E+00	0.000E+00	0.833E-04	0.118E+00	0.198E+00	0.203E-02	0.457E-05
187.867	48.0	0.000E+00	0.000E+00	0.359E-03	0.171E+00	0.206E+00	0.161E-02	0.317E-05
