E_lab	E*/MeV	196Po	197Po	198Po	199Po	200Po	201Po	202Po
163.609	29.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.765E-08	0.112E-06	0.768E-08
164.886	30.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.935E-07	0.615E-06	0.280E-07
166.163	31.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.916E-06	0.314E-05	0.969E-07
167.440	32.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.747E-05	0.147E-04	0.319E-06
168.716	33.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.510E-04	0.622E-04	0.987E-06
169.993	34.0	0.000E+00	0.000E+00	0.000E+00	0.668E-09	0.274E-03	0.219E-03	0.276E-05
171.270	35.0	0.000E+00	0.000E+00	0.000E+00	0.313E-07	0.105E-02	0.583E-03	0.640E-05
172.547	36.0	0.000E+00	0.000E+00	0.000E+00	0.553E-06	0.291E-02	0.116E-02	0.118E-04
173.823	37.0	0.000E+00	0.000E+00	0.000E+00	0.554E-05	0.651E-02	0.187E-02	0.175E-04
175.100	38.0	0.000E+00	0.000E+00	0.000E+00	0.377E-04	0.127E-01	0.260E-02	0.220E-04
176.377	39.0	0.000E+00	0.000E+00	0.000E+00	0.190E-03	0.226E-01	0.327E-02	0.244E-04
177.653	40.0	0.000E+00	0.000E+00	0.000E+00	0.742E-03	0.375E-01	0.379E-02	0.245E-04
178.930	41.0	0.000E+00	0.000E+00	0.000E+00	0.233E-02	0.580E-01	0.410E-02	0.229E-04
180.207	42.0	0.000E+00	0.000E+00	0.000E+00	0.616E-02	0.838E-01	0.418E-02	0.201E-04
181.484	43.0	0.000E+00	0.000E+00	0.000E+00	0.141E-01	0.114E+00	0.404E-02	0.168E-04
182.760	44.0	0.000E+00	0.000E+00	0.250E-06	0.285E-01	0.146E+00	0.371E-02	0.134E-04
184.037	45.0	0.000E+00	0.000E+00	0.259E-05	0.522E-01	0.177E+00	0.328E-02	0.103E-04
185.314	46.0	0.000E+00	0.000E+00	0.185E-04	0.873E-01	0.204E+00	0.278E-02	0.759E-05
186.591	47.0	0.000E+00	0.000E+00	0.100E-03	0.136E+00	0.223E+00	0.229E-02	0.543E-05
187.867	48.0	0.000E+00	0.000E+00	0.431E-03	0.198E+00	0.234E+00	0.182E-02	0.378E-05
189.144	49.0	0.000E+00	0.000E+00	0.152E-02	0.272E+00	0.234E+00	0.141E-02	0.256E-05
190.421	50.0	0.000E+00	0.000E+00	0.453E-02	0.356E+00	0.224E+00	0.107E-02	0.166E-05
191.697	51.0	0.000E+00	0.000E+00	0.116E-01	0.445E+00	0.207E+00	0.787E-03	0.104E-05
192.974	52.0	0.000E+00	0.000E+00	0.259E-01	0.533E+00	0.185E+00	0.568E-03	0.599E-06
194.251	53.0	0.000E+00	0.000E+00	0.513E-01	0.610E+00	0.159E+00	0.402E-03	0.278E-06
195.528	54.0	0.000E+00	0.000E+00	0.916E-01	0.671E+00	0.133E+00	0.279E-03	0.214E-07
196.804	55.0	0.000E+00	0.634E-06	0.149E+00	0.707E+00	0.108E+00	0.190E-03	0.000E+00
198.081	56.0	0.000E+00	0.413E-05	0.224E+00	0.716E+00	0.851E-01	0.127E-03	0.000E+00
199.358	57.0	0.000E+00	0.205E-04	0.313E+00	0.697E+00	0.654E-01	0.834E-04	0.000E+00
200.635	58.0	0.000E+00	0.817E-04	0.412E+00	0.654E+00	0.491E-01	0.538E-04	0.000E+00
201.911	59.0	0.000E+00	0.270E-03	0.515E+00	0.592E+00	0.360E-01	0.341E-04	0.000E+00
203.188	60.0	0.000E+00	0.763E-03	0.613E+00	0.519E+00	0.259E-01	0.212E-04	0.000E+00
204.465	61.0	0.000E+00	0.187E-02	0.700E+00	0.441E+00	0.182E-01	0.130E-04	0.000E+00
205.742	62.0	0.000E+00	0.408E-02	0.770E+00	0.364E+00	0.126E-01	0.779E-05	0.000E+00
207.018	63.0	0.000E+00	0.797E-02	0.818E+00	0.294E+00	0.862E-02	0.455E-05	0.000E+00
208.295	64.0	0.000E+00	0.142E-01	0.842E+00	0.232E+00	0.580E-02	0.255E-05	0.000E+00
209.572	65.0	0.210E-06	0.231E-01	0.841E+00	0.179E+00	0.385E-02	0.136E-05	0.000E+00
210.848	66.0	0.109E-05	0.351E-01	0.816E+00	0.136E+00	0.253E-02	0.615E-06	0.000E+00
212.125	67.0	0.470E-05	0.501E-01	0.771E+00	0.101E+00	0.165E-02	0.160E-06	0.000E+00
213.402	68.0	0.172E-04	0.676E-01	0.711E+00	0.745E-01	0.106E-02	0.000E+00	0.000E+00
214.679	69.0	0.544E-04	0.869E-01	0.640E+00	0.541E-01	0.682E-03	0.000E+00	0.000E+00
215.955	70.0	0.151E-03	0.107E+00	0.563E+00	0.389E-01	0.434E-03	0.000E+00	0.000E+00
217.232	71.0	0.372E-03	0.128E+00	0.486E+00	0.276E-01	0.274E-03	0.000E+00	0.000E+00
218.509	72.0	0.824E-03	0.147E+00	0.412E+00	0.195E-01	0.172E-03	0.000E+00	0.000E+00
219.786	73.0	0.166E-02	0.164E+00	0.343E+00	0.136E-01	0.108E-03	0.000E+00	0.000E+00
221.062	74.0	0.306E-02	0.179E+00	0.281E+00	0.946E-02	0.669E-04	0.000E+00	0.000E+00
222.339	75.0	0.524E-02	0.189E+00	0.227E+00	0.652E-02	0.414E-04	0.000E+00	0.000E+00
223.616	76.0	0.837E-02	0.196E+00	0.181E+00	0.447E-02	0.255E-04	0.000E+00	0.000E+00
224.892	77.0	0.126E-01	0.198E+00	0.142E+00	0.305E-02	0.155E-04	0.000E+00	0.000E+00
226.169	78.0	0.180E-01	0.196E+00	0.111E+00	0.207E-02	0.937E-05	0.000E+00	0.000E+00
227.446	79.0	0.245E-01	0.189E+00	0.851E-01	0.140E-02	0.563E-05	0.000E+00	0.000E+00
228.723	80.0	0.318E-01	0.179E+00	0.649E-01	0.938E-03	0.331E-05	0.000E+00	0.000E+00
