E_lab	E*/MeV	196Po	197Po	198Po	199Po	200Po	201Po	202Po
163.609	29.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.475E-08	0.786E-07	0.543E-08
164.886	30.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.568E-07	0.428E-06	0.195E-07
166.163	31.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.552E-06	0.216E-05	0.664E-07
167.440	32.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.449E-05	0.101E-04	0.214E-06
168.716	33.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.307E-04	0.422E-04	0.651E-06
169.993	34.0	0.000E+00	0.000E+00	0.000E+00	0.313E-09	0.165E-03	0.147E-03	0.177E-05
171.270	35.0	0.000E+00	0.000E+00	0.000E+00	0.148E-07	0.628E-03	0.385E-03	0.396E-05
172.547	36.0	0.000E+00	0.000E+00	0.000E+00	0.262E-06	0.174E-02	0.754E-03	0.695E-05
173.823	37.0	0.000E+00	0.000E+00	0.000E+00	0.262E-05	0.387E-02	0.119E-02	0.982E-05
175.100	38.0	0.000E+00	0.000E+00	0.000E+00	0.177E-04	0.749E-02	0.162E-02	0.117E-04
176.377	39.0	0.000E+00	0.000E+00	0.000E+00	0.886E-04	0.133E-01	0.200E-02	0.124E-04
177.653	40.0	0.000E+00	0.000E+00	0.000E+00	0.345E-03	0.219E-01	0.228E-02	0.120E-04
178.930	41.0	0.000E+00	0.000E+00	0.000E+00	0.109E-02	0.335E-01	0.242E-02	0.108E-04
180.207	42.0	0.000E+00	0.000E+00	0.000E+00	0.287E-02	0.478E-01	0.242E-02	0.919E-05
181.484	43.0	0.000E+00	0.000E+00	0.000E+00	0.657E-02	0.640E-01	0.229E-02	0.745E-05
182.760	44.0	0.000E+00	0.000E+00	0.879E-07	0.132E-01	0.805E-01	0.207E-02	0.578E-05
184.037	45.0	0.000E+00	0.000E+00	0.910E-06	0.241E-01	0.956E-01	0.179E-02	0.431E-05
185.314	46.0	0.000E+00	0.000E+00	0.658E-05	0.399E-01	0.108E+00	0.150E-02	0.311E-05
186.591	47.0	0.000E+00	0.000E+00	0.362E-04	0.615E-01	0.115E+00	0.121E-02	0.217E-05
187.867	48.0	0.000E+00	0.000E+00	0.158E-03	0.886E-01	0.117E+00	0.948E-03	0.147E-05
189.144	49.0	0.000E+00	0.000E+00	0.570E-03	0.121E+00	0.114E+00	0.724E-03	0.958E-06
190.421	50.0	0.000E+00	0.000E+00	0.172E-02	0.157E+00	0.107E+00	0.539E-03	0.588E-06
191.697	51.0	0.000E+00	0.000E+00	0.444E-02	0.194E+00	0.959E-01	0.393E-03	0.329E-06
192.974	52.0	0.000E+00	0.000E+00	0.998E-02	0.230E+00	0.832E-01	0.280E-03	0.136E-06
194.251	53.0	0.000E+00	0.000E+00	0.198E-01	0.261E+00	0.699E-01	0.196E-03	0.000E+00
195.528	54.0	0.000E+00	0.000E+00	0.353E-01	0.285E+00	0.569E-01	0.134E-03	0.000E+00
196.804	55.0	0.000E+00	0.158E-06	0.573E-01	0.298E+00	0.450E-01	0.901E-04	0.000E+00
198.081	56.0	0.000E+00	0.993E-06	0.857E-01	0.298E+00	0.346E-01	0.595E-04	0.000E+00
199.358	57.0	0.000E+00	0.479E-05	0.119E+00	0.288E+00	0.260E-01	0.386E-04	0.000E+00
200.635	58.0	0.000E+00	0.187E-04	0.156E+00	0.267E+00	0.191E-01	0.246E-04	0.000E+00
201.911	59.0	0.000E+00	0.616E-04	0.194E+00	0.239E+00	0.137E-01	0.154E-04	0.000E+00
203.188	60.0	0.000E+00	0.174E-03	0.229E+00	0.207E+00	0.964E-02	0.942E-05	0.000E+00
204.465	61.0	0.000E+00	0.432E-03	0.259E+00	0.174E+00	0.666E-02	0.566E-05	0.000E+00
205.742	62.0	0.000E+00	0.947E-03	0.281E+00	0.142E+00	0.453E-02	0.334E-05	0.000E+00
207.018	63.0	0.000E+00	0.186E-02	0.294E+00	0.113E+00	0.304E-02	0.189E-05	0.000E+00
208.295	64.0	0.000E+00	0.333E-02	0.298E+00	0.882E-01	0.201E-02	0.996E-06	0.000E+00
209.572	65.0	0.397E-07	0.548E-02	0.292E+00	0.674E-01	0.131E-02	0.459E-06	0.000E+00
210.848	66.0	0.206E-06	0.836E-02	0.278E+00	0.506E-01	0.851E-03	0.100E-06	0.000E+00
212.125	67.0	0.884E-06	0.120E-01	0.257E+00	0.374E-01	0.545E-03	0.000E+00	0.000E+00
213.402	68.0	0.324E-05	0.163E-01	0.231E+00	0.272E-01	0.347E-03	0.000E+00	0.000E+00
214.679	69.0	0.103E-04	0.210E-01	0.204E+00	0.196E-01	0.219E-03	0.000E+00	0.000E+00
215.955	70.0	0.287E-04	0.261E-01	0.175E+00	0.140E-01	0.137E-03	0.000E+00	0.000E+00
217.232	71.0	0.712E-04	0.312E-01	0.148E+00	0.985E-02	0.856E-04	0.000E+00	0.000E+00
218.509	72.0	0.158E-03	0.360E-01	0.123E+00	0.689E-02	0.530E-04	0.000E+00	0.000E+00
219.786	73.0	0.319E-03	0.404E-01	0.100E+00	0.479E-02	0.327E-04	0.000E+00	0.000E+00
221.062	74.0	0.592E-03	0.439E-01	0.804E-01	0.330E-02	0.200E-04	0.000E+00	0.000E+00
222.339	75.0	0.102E-02	0.465E-01	0.637E-01	0.226E-02	0.122E-04	0.000E+00	0.000E+00
223.616	76.0	0.163E-02	0.480E-01	0.498E-01	0.154E-02	0.733E-05	0.000E+00	0.000E+00
224.892	77.0	0.247E-02	0.483E-01	0.385E-01	0.104E-02	0.436E-05	0.000E+00	0.000E+00
226.169	78.0	0.354E-02	0.474E-01	0.294E-01	0.704E-03	0.255E-05	0.000E+00	0.000E+00
227.446	79.0	0.483E-02	0.455E-01	0.223E-01	0.472E-03	0.146E-05	0.000E+00	0.000E+00
228.723	80.0	0.630E-02	0.428E-01	0.167E-01	0.315E-03	0.788E-06	0.000E+00	0.000E+00
