E_lab	E*/MeV	196At	197At	198At	199At	200At	201At	202At	203At	204At	205At
124.298	60.0	0.000E+00	0.000E+00	0.000E+00	0.537E-01	0.732E+01	0.682E+01	0.656E-01	0.257E-03	0.000E+00	0.000E+00
125.430	61.0	0.000E+00	0.000E+00	0.000E+00	0.137E+00	0.830E+01	0.583E+01	0.475E-01	0.171E-03	0.000E+00	0.000E+00
126.563	62.0	0.000E+00	0.000E+00	0.000E+00	0.290E+00	0.898E+01	0.482E+01	0.337E-01	0.110E-03	0.000E+00	0.000E+00
127.695	63.0	0.000E+00	0.000E+00	0.000E+00	0.534E+00	0.929E+01	0.386E+01	0.234E-01	0.678E-04	0.000E+00	0.000E+00
128.828	64.0	0.000E+00	0.000E+00	0.000E+00	0.872E+00	0.924E+01	0.300E+01	0.159E-01	0.391E-04	0.000E+00	0.000E+00
129.961	65.0	0.000E+00	0.000E+00	0.000E+00	0.129E+01	0.887E+01	0.228E+01	0.107E-01	0.200E-04	0.000E+00	0.000E+00
131.093	66.0	0.000E+00	0.000E+00	0.107E-05	0.178E+01	0.822E+01	0.169E+01	0.704E-02	0.713E-05	0.000E+00	0.000E+00
132.226	67.0	0.000E+00	0.000E+00	0.982E-05	0.228E+01	0.740E+01	0.123E+01	0.457E-02	0.000E+00	0.000E+00	0.000E+00
133.358	68.0	0.000E+00	0.000E+00	0.624E-04	0.278E+01	0.648E+01	0.880E+00	0.293E-02	0.000E+00	0.000E+00	0.000E+00
134.491	69.0	0.000E+00	0.000E+00	0.292E-03	0.324E+01	0.554E+01	0.621E+00	0.186E-02	0.000E+00	0.000E+00	0.000E+00
135.624	70.0	0.000E+00	0.000E+00	0.106E-02	0.363E+01	0.463E+01	0.432E+00	0.116E-02	0.000E+00	0.000E+00	0.000E+00
136.756	71.0	0.000E+00	0.000E+00	0.310E-02	0.393E+01	0.379E+01	0.298E+00	0.719E-03	0.000E+00	0.000E+00	0.000E+00
137.889	72.0	0.000E+00	0.000E+00	0.759E-02	0.412E+01	0.305E+01	0.204E+00	0.441E-03	0.000E+00	0.000E+00	0.000E+00
139.021	73.0	0.000E+00	0.000E+00	0.160E-01	0.420E+01	0.241E+01	0.138E+00	0.267E-03	0.000E+00	0.000E+00	0.000E+00
140.154	74.0	0.000E+00	0.000E+00	0.299E-01	0.417E+01	0.188E+01	0.931E-01	0.160E-03	0.000E+00	0.000E+00	0.000E+00
141.287	75.0	0.000E+00	0.000E+00	0.505E-01	0.404E+01	0.145E+01	0.623E-01	0.950E-04	0.000E+00	0.000E+00	0.000E+00
142.419	76.0	0.000E+00	0.000E+00	0.784E-01	0.383E+01	0.110E+01	0.416E-01	0.555E-04	0.000E+00	0.000E+00	0.000E+00
143.552	77.0	0.000E+00	0.995E-06	0.114E+00	0.354E+01	0.828E+00	0.276E-01	0.317E-04	0.000E+00	0.000E+00	0.000E+00
144.684	78.0	0.000E+00	0.570E-05	0.155E+00	0.321E+01	0.617E+00	0.182E-01	0.163E-04	0.000E+00	0.000E+00	0.000E+00
145.817	79.0	0.000E+00	0.254E-04	0.201E+00	0.286E+01	0.455E+00	0.120E-01	0.780E-05	0.000E+00	0.000E+00	0.000E+00
146.950	80.0	0.000E+00	0.913E-04	0.250E+00	0.250E+01	0.333E+00	0.788E-02	0.205E-05	0.000E+00	0.000E+00	0.000E+00
148.082	81.0	0.000E+00	0.273E-03	0.300E+00	0.215E+01	0.242E+00	0.516E-02	0.000E+00	0.000E+00	0.000E+00	0.000E+00
149.215	82.0	0.000E+00	0.699E-03	0.347E+00	0.182E+01	0.175E+00	0.336E-02	0.000E+00	0.000E+00	0.000E+00	0.000E+00
150.347	83.0	0.000E+00	0.157E-02	0.390E+00	0.152E+01	0.126E+00	0.218E-02	0.000E+00	0.000E+00	0.000E+00	0.000E+00
151.480	84.0	0.000E+00	0.314E-02	0.425E+00	0.125E+01	0.896E-01	0.141E-02	0.000E+00	0.000E+00	0.000E+00	0.000E+00
152.613	85.0	0.000E+00	0.573E-02	0.452E+00	0.101E+01	0.636E-01	0.913E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00
153.745	86.0	0.000E+00	0.964E-02	0.469E+00	0.815E+00	0.449E-01	0.587E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00
154.878	87.0	0.000E+00	0.151E-01	0.475E+00	0.648E+00	0.316E-01	0.376E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00
156.010	88.0	0.000E+00	0.223E-01	0.471E+00	0.510E+00	0.221E-01	0.240E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00
157.143	89.0	0.754E-07	0.311E-01	0.457E+00	0.398E+00	0.154E-01	0.152E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00
158.276	90.0	0.332E-06	0.415E-01	0.435E+00	0.308E+00	0.107E-01	0.955E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00
159.408	91.0	0.121E-05	0.530E-01	0.407E+00	0.237E+00	0.741E-02	0.595E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00
160.541	92.0	0.376E-05	0.652E-01	0.374E+00	0.181E+00	0.511E-02	0.327E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00
161.673	93.0	0.101E-04	0.773E-01	0.339E+00	0.137E+00	0.351E-02	0.164E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00
162.806	94.0	0.241E-04	0.888E-01	0.302E+00	0.103E+00	0.241E-02	0.788E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00
163.939	95.0	0.519E-04	0.990E-01	0.265E+00	0.772E-01	0.164E-02	0.381E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00
165.071	96.0	0.102E-03	0.107E+00	0.230E+00	0.575E-01	0.112E-02	0.185E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00
166.204	97.0	0.186E-03	0.113E+00	0.197E+00	0.426E-01	0.759E-03	0.233E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00
167.336	98.0	0.316E-03	0.117E+00	0.167E+00	0.314E-01	0.513E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
168.469	99.0	0.507E-03	0.118E+00	0.140E+00	0.231E-01	0.346E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
169.602	100.0	0.770E-03	0.117E+00	0.117E+00	0.169E-01	0.232E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
170.734	101.0	0.112E-02	0.113E+00	0.959E-01	0.123E-01	0.155E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
171.867	102.0	0.155E-02	0.108E+00	0.782E-01	0.892E-02	0.103E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
172.999	103.0	0.207E-02	0.101E+00	0.633E-01	0.645E-02	0.552E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
174.132	104.0	0.267E-02	0.937E-01	0.509E-01	0.464E-02	0.294E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
175.265	105.0	0.333E-02	0.853E-01	0.406E-01	0.333E-02	0.157E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
176.397	106.0	0.403E-02	0.767E-01	0.322E-01	0.239E-02	0.851E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
177.530	107.0	0.474E-02	0.681E-01	0.253E-01	0.170E-02	0.467E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
178.662	108.0	0.543E-02	0.598E-01	0.198E-01	0.121E-02	0.259E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
179.795	109.0	0.607E-02	0.519E-01	0.155E-01	0.857E-03	0.141E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
180.927	110.0	0.663E-02	0.447E-01	0.120E-01	0.604E-03	0.730E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
182.060	111.0	0.709E-02	0.381E-01	0.924E-02	0.424E-03	0.373E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
183.193	112.0	0.742E-02	0.322E-01	0.709E-02	0.296E-03	0.490E-07	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
184.325	113.0	0.763E-02	0.269E-01	0.542E-02	0.165E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
185.458	114.0	0.770E-02	0.224E-01	0.413E-02	0.895E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
186.590	115.0	0.765E-02	0.185E-01	0.313E-02	0.503E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
187.723	116.0	0.749E-02	0.152E-01	0.236E-02	0.292E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
188.856	117.0	0.722E-02	0.124E-01	0.178E-02	0.168E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
189.988	118.0	0.686E-02	0.100E-01	0.133E-02	0.958E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
191.121	119.0	0.645E-02	0.807E-02	0.995E-03	0.538E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
192.253	120.0	0.598E-02	0.647E-02	0.739E-03	0.306E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
193.386	121.0	0.549E-02	0.516E-02	0.546E-03	0.186E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
194.519	122.0	0.499E-02	0.409E-02	0.401E-03	0.123E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
195.651	123.0	0.449E-02	0.323E-02	0.294E-03	0.617E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
196.784	124.0	0.400E-02	0.254E-02	0.213E-03	0.178E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
197.916	125.0	0.353E-02	0.199E-02	0.152E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
199.049	126.0	0.309E-02	0.155E-02	0.106E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
200.182	127.0	0.269E-02	0.121E-02	0.710E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
201.314	128.0	0.232E-02	0.935E-03	0.456E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
202.447	129.0	0.199E-02	0.721E-03	0.227E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
203.579	130.0	0.169E-02	0.553E-03	0.991E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
204.712	131.0	0.143E-02	0.421E-03	0.467E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
205.845	132.0	0.121E-02	0.318E-03	0.224E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
206.977	133.0	0.101E-02	0.238E-03	0.109E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
208.110	134.0	0.840E-03	0.175E-03	0.519E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
209.242	135.0	0.695E-03	0.125E-03	0.245E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
210.375	136.0	0.573E-03	0.865E-04	0.111E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
211.508	137.0	0.470E-03	0.576E-04	0.539E-07	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
212.640	138.0	0.384E-03	0.369E-04	0.174E-07	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
213.773	139.0	0.312E-03	0.226E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
214.905	140.0	0.253E-03	0.136E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
