E_lab	E*/MeV	196At	197At	198At	199At	200At	201At	202At	203At	204At	205At
176.825	55.0	0.000E+00	0.000E+00	0.000E+00	0.399E-05	0.110E+01	0.687E+01	0.261E+00	0.189E-02	0.000E+00	0.000E+00
178.068	56.0	0.000E+00	0.000E+00	0.000E+00	0.486E-04	0.160E+01	0.661E+01	0.194E+00	0.125E-02	0.000E+00	0.000E+00
179.310	57.0	0.000E+00	0.000E+00	0.000E+00	0.380E-03	0.216E+01	0.612E+01	0.141E+00	0.813E-03	0.000E+00	0.000E+00
180.552	58.0	0.000E+00	0.000E+00	0.000E+00	0.206E-02	0.272E+01	0.546E+01	0.100E+00	0.521E-03	0.000E+00	0.000E+00
181.795	59.0	0.000E+00	0.000E+00	0.000E+00	0.817E-02	0.324E+01	0.470E+01	0.701E-01	0.328E-03	0.000E+00	0.000E+00
183.037	60.0	0.000E+00	0.000E+00	0.000E+00	0.250E-01	0.369E+01	0.392E+01	0.481E-01	0.204E-03	0.000E+00	0.000E+00
184.280	61.0	0.000E+00	0.000E+00	0.000E+00	0.618E-01	0.402E+01	0.317E+01	0.325E-01	0.124E-03	0.000E+00	0.000E+00
185.522	62.0	0.000E+00	0.000E+00	0.000E+00	0.128E+00	0.421E+01	0.250E+01	0.216E-01	0.739E-04	0.000E+00	0.000E+00
186.765	63.0	0.000E+00	0.000E+00	0.000E+00	0.232E+00	0.425E+01	0.192E+01	0.142E-01	0.429E-04	0.000E+00	0.000E+00
188.007	64.0	0.000E+00	0.000E+00	0.000E+00	0.375E+00	0.415E+01	0.144E+01	0.916E-02	0.235E-04	0.000E+00	0.000E+00
189.249	65.0	0.000E+00	0.000E+00	0.000E+00	0.552E+00	0.393E+01	0.106E+01	0.586E-02	0.117E-04	0.000E+00	0.000E+00
190.492	66.0	0.000E+00	0.000E+00	0.415E-06	0.754E+00	0.360E+01	0.772E+00	0.371E-02	0.437E-05	0.000E+00	0.000E+00
191.734	67.0	0.000E+00	0.000E+00	0.383E-05	0.967E+00	0.322E+01	0.551E+00	0.233E-02	0.000E+00	0.000E+00	0.000E+00
192.977	68.0	0.000E+00	0.000E+00	0.244E-04	0.118E+01	0.280E+01	0.388E+00	0.145E-02	0.000E+00	0.000E+00	0.000E+00
194.219	69.0	0.000E+00	0.000E+00	0.115E-03	0.137E+01	0.238E+01	0.271E+00	0.892E-03	0.000E+00	0.000E+00	0.000E+00
195.462	70.0	0.000E+00	0.000E+00	0.416E-03	0.153E+01	0.199E+01	0.187E+00	0.546E-03	0.000E+00	0.000E+00	0.000E+00
196.704	71.0	0.000E+00	0.000E+00	0.122E-02	0.166E+01	0.162E+01	0.128E+00	0.332E-03	0.000E+00	0.000E+00	0.000E+00
197.946	72.0	0.000E+00	0.000E+00	0.299E-02	0.174E+01	0.130E+01	0.869E-01	0.200E-03	0.000E+00	0.000E+00	0.000E+00
199.189	73.0	0.000E+00	0.000E+00	0.631E-02	0.177E+01	0.103E+01	0.587E-01	0.120E-03	0.000E+00	0.000E+00	0.000E+00
200.431	74.0	0.000E+00	0.000E+00	0.118E-01	0.175E+01	0.802E+00	0.394E-01	0.714E-04	0.000E+00	0.000E+00	0.000E+00
201.674	75.0	0.000E+00	0.000E+00	0.200E-01	0.170E+01	0.617E+00	0.263E-01	0.420E-04	0.000E+00	0.000E+00	0.000E+00
202.916	76.0	0.000E+00	0.000E+00	0.311E-01	0.160E+01	0.469E+00	0.175E-01	0.243E-04	0.000E+00	0.000E+00	0.000E+00
204.159	77.0	0.000E+00	0.380E-06	0.451E-01	0.148E+01	0.353E+00	0.116E-01	0.138E-04	0.000E+00	0.000E+00	0.000E+00
205.401	78.0	0.000E+00	0.218E-05	0.617E-01	0.134E+01	0.263E+00	0.768E-02	0.702E-05	0.000E+00	0.000E+00	0.000E+00
206.643	79.0	0.000E+00	0.973E-05	0.804E-01	0.119E+01	0.194E+00	0.505E-02	0.319E-05	0.000E+00	0.000E+00	0.000E+00
207.886	80.0	0.000E+00	0.350E-04	0.100E+00	0.104E+01	0.142E+00	0.332E-02	0.413E-06	0.000E+00	0.000E+00	0.000E+00
209.128	81.0	0.000E+00	0.105E-03	0.120E+00	0.893E+00	0.103E+00	0.217E-02	0.000E+00	0.000E+00	0.000E+00	0.000E+00
210.371	82.0	0.000E+00	0.270E-03	0.139E+00	0.754E+00	0.746E-01	0.141E-02	0.000E+00	0.000E+00	0.000E+00	0.000E+00
211.613	83.0	0.000E+00	0.606E-03	0.157E+00	0.628E+00	0.535E-01	0.919E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00
212.856	84.0	0.000E+00	0.122E-02	0.171E+00	0.516E+00	0.382E-01	0.595E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00
214.098	85.0	0.000E+00	0.222E-02	0.182E+00	0.419E+00	0.271E-01	0.384E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00
215.340	86.0	0.000E+00	0.374E-02	0.189E+00	0.336E+00	0.192E-01	0.246E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00
216.583	87.0	0.000E+00	0.588E-02	0.192E+00	0.267E+00	0.135E-01	0.158E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00
217.825	88.0	0.000E+00	0.869E-02	0.190E+00	0.210E+00	0.945E-02	0.100E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00
219.068	89.0	0.276E-07	0.122E-01	0.185E+00	0.164E+00	0.660E-02	0.636E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00
220.310	90.0	0.122E-06	0.163E-01	0.176E+00	0.127E+00	0.459E-02	0.399E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00
221.552	91.0	0.447E-06	0.208E-01	0.165E+00	0.973E-01	0.318E-02	0.247E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00
222.795	92.0	0.139E-05	0.256E-01	0.152E+00	0.741E-01	0.219E-02	0.135E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00
224.037	93.0	0.375E-05	0.304E-01	0.137E+00	0.561E-01	0.151E-02	0.667E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00
225.280	94.0	0.899E-05	0.350E-01	0.122E+00	0.422E-01	0.103E-02	0.316E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00
226.522	95.0	0.194E-04	0.390E-01	0.107E+00	0.316E-01	0.707E-03	0.146E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00
227.765	96.0	0.383E-04	0.423E-01	0.932E-01	0.235E-01	0.481E-03	0.711E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00
229.007	97.0	0.699E-04	0.447E-01	0.799E-01	0.174E-01	0.327E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
230.249	98.0	0.119E-03	0.461E-01	0.677E-01	0.129E-01	0.221E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
231.492	99.0	0.192E-03	0.465E-01	0.568E-01	0.943E-02	0.149E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
232.734	100.0	0.293E-03	0.460E-01	0.472E-01	0.690E-02	0.100E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
233.977	101.0	0.426E-03	0.447E-01	0.388E-01	0.502E-02	0.668E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
235.219	102.0	0.593E-03	0.426E-01	0.317E-01	0.364E-02	0.444E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
236.462	103.0	0.795E-03	0.399E-01	0.256E-01	0.263E-02	0.236E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
237.704	104.0	0.103E-02	0.369E-01	0.206E-01	0.190E-02	0.125E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
238.946	105.0	0.128E-02	0.336E-01	0.164E-01	0.136E-02	0.669E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
240.189	106.0	0.156E-02	0.302E-01	0.130E-01	0.973E-03	0.360E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
241.431	107.0	0.183E-02	0.268E-01	0.103E-01	0.694E-03	0.198E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
242.674	108.0	0.210E-02	0.235E-01	0.804E-02	0.493E-03	0.109E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
243.916	109.0	0.235E-02	0.204E-01	0.626E-02	0.349E-03	0.584E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
245.159	110.0	0.257E-02	0.176E-01	0.486E-02	0.246E-03	0.299E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
246.401	111.0	0.275E-02	0.150E-01	0.375E-02	0.173E-03	0.131E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
247.643	112.0	0.288E-02	0.126E-01	0.288E-02	0.120E-03	0.217E-07	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
248.886	113.0	0.296E-02	0.106E-01	0.220E-02	0.668E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
250.128	114.0	0.299E-02	0.880E-02	0.167E-02	0.360E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
251.371	115.0	0.297E-02	0.726E-02	0.127E-02	0.202E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
252.613	116.0	0.291E-02	0.596E-02	0.959E-03	0.117E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
253.856	117.0	0.280E-02	0.485E-02	0.722E-03	0.667E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
255.098	118.0	0.267E-02	0.393E-02	0.541E-03	0.376E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
256.340	119.0	0.251E-02	0.317E-02	0.404E-03	0.210E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
257.583	120.0	0.233E-02	0.254E-02	0.300E-03	0.119E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
258.825	121.0	0.214E-02	0.202E-02	0.222E-03	0.731E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
260.068	122.0	0.194E-02	0.161E-02	0.163E-03	0.485E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
261.310	123.0	0.174E-02	0.127E-02	0.118E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
262.552	124.0	0.155E-02	0.998E-03	0.864E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
263.795	125.0	0.137E-02	0.782E-03	0.614E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
265.037	126.0	0.120E-02	0.610E-03	0.426E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
266.280	127.0	0.105E-02	0.474E-03	0.285E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
267.522	128.0	0.903E-03	0.367E-03	0.182E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
268.765	129.0	0.774E-03	0.283E-03	0.896E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
270.007	130.0	0.659E-03	0.217E-03	0.388E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
271.249	131.0	0.558E-03	0.165E-03	0.182E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
272.492	132.0	0.469E-03	0.125E-03	0.864E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
273.734	133.0	0.393E-03	0.931E-04	0.416E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
274.977	134.0	0.327E-03	0.681E-04	0.197E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
276.219	135.0	0.271E-03	0.486E-04	0.909E-07	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
277.462	136.0	0.223E-03	0.334E-04	0.417E-07	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
278.704	137.0	0.183E-03	0.221E-04	0.187E-07	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
279.946	138.0	0.149E-03	0.140E-04	0.541E-08	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
281.189	139.0	0.121E-03	0.848E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
282.431	140.0	0.983E-04	0.492E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
