E_lab	E*/MeV	199At	200At	201At	202At	203At	204At	205At
98.248	37.0	0.000E+00	0.000E+00	0.248E-08	0.206E-05	0.390E-06	0.651E-10	0.000E+00
99.381	38.0	0.000E+00	0.000E+00	0.820E-07	0.110E-04	0.135E-05	0.169E-09	0.000E+00
100.513	39.0	0.000E+00	0.000E+00	0.162E-05	0.541E-04	0.442E-05	0.420E-09	0.000E+00
101.646	40.0	0.000E+00	0.000E+00	0.209E-04	0.246E-03	0.136E-04	0.996E-09	0.000E+00
102.778	41.0	0.000E+00	0.000E+00	0.190E-03	0.102E-02	0.397E-04	0.228E-08	0.000E+00
103.911	42.0	0.000E+00	0.000E+00	0.129E-02	0.369E-02	0.107E-03	0.479E-08	0.000E+00
105.044	43.0	0.000E+00	0.000E+00	0.648E-02	0.111E-01	0.252E-03	0.711E-08	0.000E+00
106.176	44.0	0.000E+00	0.000E+00	0.235E-01	0.260E-01	0.491E-03	0.000E+00	0.000E+00
107.309	45.0	0.000E+00	0.000E+00	0.655E-01	0.488E-01	0.794E-03	0.000E+00	0.000E+00
108.441	46.0	0.000E+00	0.270E-06	0.151E+00	0.775E-01	0.110E-02	0.000E+00	0.000E+00
109.574	47.0	0.000E+00	0.843E-05	0.303E+00	0.109E+00	0.136E-02	0.000E+00	0.000E+00
110.706	48.0	0.000E+00	0.129E-03	0.545E+00	0.137E+00	0.151E-02	0.000E+00	0.000E+00
111.839	49.0	0.000E+00	0.114E-02	0.890E+00	0.159E+00	0.156E-02	0.000E+00	0.000E+00
112.972	50.0	0.000E+00	0.642E-02	0.134E+01	0.171E+00	0.150E-02	0.000E+00	0.000E+00
114.104	51.0	0.000E+00	0.253E-01	0.188E+01	0.173E+00	0.135E-02	0.000E+00	0.000E+00
115.237	52.0	0.000E+00	0.748E-01	0.246E+01	0.167E+00	0.117E-02	0.000E+00	0.000E+00
116.369	53.0	0.000E+00	0.178E+00	0.303E+01	0.153E+00	0.962E-03	0.000E+00	0.000E+00
117.502	54.0	0.000E+00	0.356E+00	0.351E+01	0.134E+00	0.764E-03	0.000E+00	0.000E+00
118.635	55.0	0.254E-05	0.624E+00	0.384E+01	0.113E+00	0.586E-03	0.000E+00	0.000E+00
119.767	56.0	0.325E-04	0.982E+00	0.398E+01	0.928E-01	0.435E-03	0.000E+00	0.000E+00
120.900	57.0	0.266E-03	0.141E+01	0.392E+01	0.735E-01	0.314E-03	0.000E+00	0.000E+00
122.032	58.0	0.149E-02	0.188E+01	0.368E+01	0.566E-01	0.220E-03	0.000E+00	0.000E+00
123.165	59.0	0.609E-02	0.235E+01	0.331E+01	0.423E-01	0.150E-03	0.000E+00	0.000E+00
124.298	60.0	0.190E-01	0.277E+01	0.285E+01	0.309E-01	0.987E-04	0.000E+00	0.000E+00
125.430	61.0	0.474E-01	0.311E+01	0.236E+01	0.220E-01	0.631E-04	0.000E+00	0.000E+00
126.563	62.0	0.989E-01	0.332E+01	0.189E+01	0.153E-01	0.382E-04	0.000E+00	0.000E+00
127.695	63.0	0.179E+00	0.339E+01	0.147E+01	0.104E-01	0.207E-04	0.000E+00	0.000E+00
128.828	64.0	0.287E+00	0.333E+01	0.111E+01	0.698E-02	0.881E-05	0.000E+00	0.000E+00
129.961	65.0	0.420E+00	0.316E+01	0.823E+00	0.460E-02	0.000E+00	0.000E+00	0.000E+00
131.093	66.0	0.570E+00	0.289E+01	0.595E+00	0.298E-02	0.000E+00	0.000E+00	0.000E+00
132.226	67.0	0.725E+00	0.257E+01	0.423E+00	0.190E-02	0.000E+00	0.000E+00	0.000E+00
133.358	68.0	0.875E+00	0.222E+01	0.296E+00	0.120E-02	0.000E+00	0.000E+00	0.000E+00
134.491	69.0	0.101E+01	0.187E+01	0.205E+00	0.749E-03	0.000E+00	0.000E+00	0.000E+00
135.624	70.0	0.112E+01	0.154E+01	0.140E+00	0.462E-03	0.000E+00	0.000E+00	0.000E+00
136.756	71.0	0.120E+01	0.125E+01	0.948E-01	0.282E-03	0.000E+00	0.000E+00	0.000E+00
137.889	72.0	0.124E+01	0.992E+00	0.637E-01	0.170E-03	0.000E+00	0.000E+00	0.000E+00
139.021	73.0	0.124E+01	0.776E+00	0.426E-01	0.101E-03	0.000E+00	0.000E+00	0.000E+00
140.154	74.0	0.122E+01	0.599E+00	0.283E-01	0.597E-04	0.000E+00	0.000E+00	0.000E+00
141.287	75.0	0.116E+01	0.456E+00	0.187E-01	0.349E-04	0.000E+00	0.000E+00	0.000E+00
142.419	76.0	0.108E+01	0.344E+00	0.123E-01	0.198E-04	0.000E+00	0.000E+00	0.000E+00
143.552	77.0	0.977E+00	0.256E+00	0.807E-02	0.108E-04	0.000E+00	0.000E+00	0.000E+00
144.684	78.0	0.869E+00	0.189E+00	0.527E-02	0.450E-05	0.000E+00	0.000E+00	0.000E+00
145.817	79.0	0.758E+00	0.138E+00	0.343E-02	0.596E-06	0.000E+00	0.000E+00	0.000E+00
146.950	80.0	0.649E+00	0.101E+00	0.223E-02	0.000E+00	0.000E+00	0.000E+00	0.000E+00
