E_lab	E*/MeV	196At	197At	198At	199At	200At	201At	202At	203At	204At	205At
173.098	52.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.293E+00	0.927E+01	0.897E+00	0.112E-01	0.000E+00	0.000E+00
174.340	53.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.634E+00	0.103E+02	0.729E+00	0.795E-02	0.000E+00	0.000E+00
175.583	54.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.118E+01	0.110E+02	0.576E+00	0.553E-02	0.000E+00	0.000E+00
176.825	55.0	0.000E+00	0.000E+00	0.000E+00	0.723E-05	0.193E+01	0.113E+02	0.445E+00	0.378E-02	0.000E+00	0.000E+00
178.068	56.0	0.000E+00	0.000E+00	0.000E+00	0.898E-04	0.287E+01	0.111E+02	0.335E+00	0.254E-02	0.000E+00	0.000E+00
179.310	57.0	0.000E+00	0.000E+00	0.000E+00	0.714E-03	0.393E+01	0.105E+02	0.247E+00	0.168E-02	0.000E+00	0.000E+00
180.552	58.0	0.000E+00	0.000E+00	0.000E+00	0.392E-02	0.504E+01	0.963E+01	0.178E+00	0.109E-02	0.000E+00	0.000E+00
181.795	59.0	0.000E+00	0.000E+00	0.000E+00	0.158E-01	0.610E+01	0.849E+01	0.126E+00	0.699E-03	0.000E+00	0.000E+00
183.037	60.0	0.000E+00	0.000E+00	0.000E+00	0.490E-01	0.704E+01	0.724E+01	0.879E-01	0.441E-03	0.000E+00	0.000E+00
184.280	61.0	0.000E+00	0.000E+00	0.000E+00	0.123E+00	0.777E+01	0.600E+01	0.601E-01	0.273E-03	0.000E+00	0.000E+00
185.522	62.0	0.000E+00	0.000E+00	0.000E+00	0.259E+00	0.824E+01	0.483E+01	0.404E-01	0.167E-03	0.000E+00	0.000E+00
186.765	63.0	0.000E+00	0.000E+00	0.000E+00	0.475E+00	0.842E+01	0.379E+01	0.268E-01	0.998E-04	0.000E+00	0.000E+00
188.007	64.0	0.000E+00	0.000E+00	0.000E+00	0.776E+00	0.831E+01	0.291E+01	0.175E-01	0.579E-04	0.000E+00	0.000E+00
189.249	65.0	0.000E+00	0.000E+00	0.000E+00	0.116E+01	0.795E+01	0.219E+01	0.113E-01	0.320E-04	0.000E+00	0.000E+00
190.492	66.0	0.000E+00	0.000E+00	0.121E-05	0.160E+01	0.738E+01	0.161E+01	0.723E-02	0.169E-04	0.000E+00	0.000E+00
191.734	67.0	0.000E+00	0.000E+00	0.112E-04	0.207E+01	0.666E+01	0.117E+01	0.457E-02	0.714E-05	0.000E+00	0.000E+00
192.977	68.0	0.000E+00	0.000E+00	0.718E-04	0.254E+01	0.586E+01	0.839E+00	0.287E-02	0.000E+00	0.000E+00	0.000E+00
194.219	69.0	0.000E+00	0.000E+00	0.339E-03	0.299E+01	0.504E+01	0.594E+00	0.178E-02	0.000E+00	0.000E+00	0.000E+00
195.462	70.0	0.000E+00	0.000E+00	0.124E-02	0.337E+01	0.424E+01	0.416E+00	0.110E-02	0.000E+00	0.000E+00	0.000E+00
196.704	71.0	0.000E+00	0.000E+00	0.365E-02	0.369E+01	0.350E+01	0.288E+00	0.674E-03	0.000E+00	0.000E+00	0.000E+00
197.946	72.0	0.000E+00	0.000E+00	0.901E-02	0.391E+01	0.284E+01	0.198E+00	0.411E-03	0.000E+00	0.000E+00	0.000E+00
199.189	73.0	0.000E+00	0.000E+00	0.191E-01	0.403E+01	0.226E+01	0.135E+00	0.248E-03	0.000E+00	0.000E+00	0.000E+00
200.431	74.0	0.000E+00	0.000E+00	0.360E-01	0.406E+01	0.178E+01	0.919E-01	0.149E-03	0.000E+00	0.000E+00	0.000E+00
201.674	75.0	0.000E+00	0.000E+00	0.611E-01	0.398E+01	0.138E+01	0.621E-01	0.884E-04	0.000E+00	0.000E+00	0.000E+00
202.916	76.0	0.000E+00	0.000E+00	0.954E-01	0.382E+01	0.106E+01	0.417E-01	0.519E-04	0.000E+00	0.000E+00	0.000E+00
204.159	77.0	0.000E+00	0.141E-05	0.139E+00	0.359E+01	0.800E+00	0.279E-01	0.301E-04	0.000E+00	0.000E+00	0.000E+00
205.401	78.0	0.000E+00	0.807E-05	0.190E+00	0.331E+01	0.601E+00	0.186E-01	0.167E-04	0.000E+00	0.000E+00	0.000E+00
206.643	79.0	0.000E+00	0.360E-04	0.248E+00	0.299E+01	0.446E+00	0.124E-01	0.874E-05	0.000E+00	0.000E+00	0.000E+00
207.886	80.0	0.000E+00	0.129E-03	0.309E+00	0.265E+01	0.329E+00	0.819E-02	0.387E-05	0.000E+00	0.000E+00	0.000E+00
209.128	81.0	0.000E+00	0.388E-03	0.370E+00	0.231E+01	0.241E+00	0.540E-02	0.264E-06	0.000E+00	0.000E+00	0.000E+00
210.371	82.0	0.000E+00	0.995E-03	0.430E+00	0.198E+01	0.175E+00	0.355E-02	0.000E+00	0.000E+00	0.000E+00	0.000E+00
211.613	83.0	0.000E+00	0.223E-02	0.484E+00	0.168E+01	0.126E+00	0.233E-02	0.000E+00	0.000E+00	0.000E+00	0.000E+00
212.856	84.0	0.000E+00	0.448E-02	0.530E+00	0.140E+01	0.906E-01	0.152E-02	0.000E+00	0.000E+00	0.000E+00	0.000E+00
214.098	85.0	0.000E+00	0.818E-02	0.566E+00	0.115E+01	0.647E-01	0.991E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00
215.340	86.0	0.000E+00	0.138E-01	0.590E+00	0.940E+00	0.459E-01	0.643E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00
216.583	87.0	0.000E+00	0.216E-01	0.602E+00	0.757E+00	0.325E-01	0.416E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00
217.825	88.0	0.000E+00	0.318E-01	0.600E+00	0.603E+00	0.229E-01	0.268E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00
219.068	89.0	0.141E-06	0.445E-01	0.587E+00	0.476E+00	0.160E-01	0.172E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00
220.310	90.0	0.621E-06	0.593E-01	0.563E+00	0.373E+00	0.112E-01	0.109E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00
221.552	91.0	0.226E-05	0.758E-01	0.530E+00	0.290E+00	0.778E-02	0.694E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00
222.795	92.0	0.696E-05	0.934E-01	0.491E+00	0.223E+00	0.539E-02	0.396E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00
224.037	93.0	0.187E-04	0.111E+00	0.448E+00	0.171E+00	0.373E-02	0.208E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00
225.280	94.0	0.443E-04	0.128E+00	0.402E+00	0.130E+00	0.256E-02	0.106E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00
226.522	95.0	0.949E-04	0.143E+00	0.356E+00	0.982E-01	0.176E-02	0.531E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00
227.765	96.0	0.186E-03	0.156E+00	0.311E+00	0.738E-01	0.120E-02	0.268E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00
229.007	97.0	0.336E-03	0.166E+00	0.269E+00	0.552E-01	0.820E-03	0.135E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00
230.249	98.0	0.568E-03	0.172E+00	0.229E+00	0.410E-01	0.557E-03	0.337E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00
231.492	99.0	0.905E-03	0.175E+00	0.194E+00	0.304E-01	0.378E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
232.734	100.0	0.137E-02	0.174E+00	0.162E+00	0.224E-01	0.255E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
233.977	101.0	0.198E-02	0.170E+00	0.134E+00	0.164E-01	0.171E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
235.219	102.0	0.274E-02	0.164E+00	0.110E+00	0.120E-01	0.114E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
236.462	103.0	0.365E-02	0.155E+00	0.896E-01	0.876E-02	0.633E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
237.704	104.0	0.470E-02	0.144E+00	0.724E-01	0.636E-02	0.346E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
238.946	105.0	0.587E-02	0.132E+00	0.581E-01	0.460E-02	0.188E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
240.189	106.0	0.711E-02	0.120E+00	0.463E-01	0.332E-02	0.102E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
241.431	107.0	0.838E-02	0.107E+00	0.366E-01	0.238E-02	0.564E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
242.674	108.0	0.963E-02	0.949E-01	0.289E-01	0.171E-02	0.317E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
243.916	109.0	0.108E-01	0.831E-01	0.226E-01	0.122E-02	0.176E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
245.159	110.0	0.118E-01	0.720E-01	0.176E-01	0.865E-03	0.976E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
246.401	111.0	0.127E-01	0.618E-01	0.136E-01	0.613E-03	0.530E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
247.643	112.0	0.134E-01	0.526E-01	0.105E-01	0.432E-03	0.241E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
248.886	113.0	0.139E-01	0.444E-01	0.807E-02	0.248E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
250.128	114.0	0.141E-01	0.372E-01	0.617E-02	0.137E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
251.371	115.0	0.141E-01	0.309E-01	0.470E-02	0.778E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
252.613	116.0	0.139E-01	0.255E-01	0.357E-02	0.463E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
253.856	117.0	0.134E-01	0.209E-01	0.269E-02	0.276E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
255.098	118.0	0.129E-01	0.171E-01	0.203E-02	0.163E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
256.340	119.0	0.122E-01	0.138E-01	0.152E-02	0.944E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
257.583	120.0	0.114E-01	0.112E-01	0.113E-02	0.547E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
258.825	121.0	0.105E-01	0.895E-02	0.842E-03	0.325E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
260.068	122.0	0.959E-02	0.715E-02	0.624E-03	0.182E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
261.310	123.0	0.868E-02	0.568E-02	0.458E-03	0.112E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
262.552	124.0	0.778E-02	0.449E-02	0.334E-03	0.749E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
263.795	125.0	0.691E-02	0.354E-02	0.240E-03	0.211E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
265.037	126.0	0.609E-02	0.278E-02	0.170E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
266.280	127.0	0.532E-02	0.217E-02	0.117E-03	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
267.522	128.0	0.462E-02	0.169E-02	0.770E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
268.765	129.0	0.398E-02	0.131E-02	0.399E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
270.007	130.0	0.341E-02	0.101E-02	0.181E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
271.249	131.0	0.290E-02	0.774E-03	0.876E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
272.492	132.0	0.245E-02	0.590E-03	0.432E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
273.734	133.0	0.206E-02	0.445E-03	0.215E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
274.977	134.0	0.172E-02	0.331E-03	0.106E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
276.219	135.0	0.143E-02	0.242E-03	0.513E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
277.462	136.0	0.119E-02	0.172E-03	0.247E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
278.704	137.0	0.977E-03	0.119E-03	0.123E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
279.946	138.0	0.801E-03	0.793E-04	0.672E-07	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
281.189	139.0	0.654E-03	0.509E-04	0.292E-07	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
282.431	140.0	0.532E-03	0.321E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
