E_lab	E*/MeV	191Po	192Po	193Po	194Po	195Po	196Po	197Po
212.265	33.0	0.000E+00	0.000E+00	0.000E+00	0.496E-13	0.146E-08	0.124E-08	0.685E-12
213.612	34.0	0.000E+00	0.000E+00	0.000E+00	0.193E-11	0.673E-08	0.242E-08	0.110E-11
214.959	35.0	0.000E+00	0.000E+00	0.000E+00	0.396E-10	0.102E-05	0.971E-06	0.200E-08
216.305	36.0	0.000E+00	0.000E+00	0.000E+00	0.726E-09	0.105E-04	0.949E-05	0.340E-07
217.652	37.0	0.000E+00	0.000E+00	0.000E+00	0.967E-08	0.449E-04	0.236E-04	0.785E-07
218.999	38.0	0.000E+00	0.000E+00	0.000E+00	0.117E-06	0.175E-03	0.517E-04	0.145E-06
220.346	39.0	0.000E+00	0.000E+00	0.000E+00	0.123E-05	0.641E-03	0.109E-03	0.255E-06
221.693	40.0	0.000E+00	0.000E+00	0.000E+00	0.108E-04	0.218E-02	0.225E-03	0.438E-06
223.040	41.0	0.000E+00	0.000E+00	0.000E+00	0.774E-04	0.666E-02	0.438E-03	0.723E-06
224.387	42.0	0.000E+00	0.000E+00	0.000E+00	0.417E-03	0.169E-01	0.752E-03	0.107E-05
225.734	43.0	0.000E+00	0.000E+00	0.000E+00	0.152E-02	0.317E-01	0.103E-02	0.129E-05
227.081	44.0	0.000E+00	0.000E+00	0.000E+00	0.370E-02	0.428E-01	0.105E-02	0.118E-05
228.428	45.0	0.000E+00	0.000E+00	0.000E+00	0.671E-02	0.448E-01	0.849E-03	0.827E-06
229.775	46.0	0.000E+00	0.000E+00	0.335E-07	0.101E-01	0.400E-01	0.587E-03	0.372E-06
231.122	47.0	0.000E+00	0.000E+00	0.160E-06	0.136E-01	0.326E-01	0.371E-03	0.000E+00
232.469	48.0	0.000E+00	0.000E+00	0.544E-06	0.166E-01	0.251E-01	0.223E-03	0.000E+00
233.816	49.0	0.000E+00	0.000E+00	0.153E-05	0.190E-01	0.187E-01	0.131E-03	0.000E+00
235.163	50.0	0.000E+00	0.000E+00	0.397E-05	0.203E-01	0.136E-01	0.761E-04	0.000E+00
236.510	51.0	0.000E+00	0.000E+00	0.974E-05	0.205E-01	0.966E-02	0.438E-04	0.000E+00
237.857	52.0	0.000E+00	0.000E+00	0.224E-04	0.197E-01	0.676E-02	0.250E-04	0.000E+00
239.203	53.0	0.000E+00	0.000E+00	0.476E-04	0.181E-01	0.467E-02	0.141E-04	0.000E+00
240.550	54.0	0.000E+00	0.000E+00	0.933E-04	0.160E-01	0.318E-02	0.791E-05	0.000E+00
241.897	55.0	0.000E+00	0.000E+00	0.169E-03	0.137E-01	0.214E-02	0.436E-05	0.000E+00
243.244	56.0	0.000E+00	0.000E+00	0.285E-03	0.113E-01	0.143E-02	0.237E-05	0.000E+00
244.591	57.0	0.000E+00	0.115E-08	0.448E-03	0.913E-02	0.948E-03	0.119E-05	0.000E+00
245.938	58.0	0.000E+00	0.617E-08	0.657E-03	0.719E-02	0.623E-03	0.549E-06	0.000E+00
247.285	59.0	0.000E+00	0.272E-07	0.906E-03	0.555E-02	0.407E-03	0.000E+00	0.000E+00
248.632	60.0	0.000E+00	0.102E-06	0.118E-02	0.421E-02	0.264E-03	0.000E+00	0.000E+00
