E_lab	E*/MeV	191Po	192Po	193Po	194Po	195Po	196Po	197Po
212.265	33.0	0.000E+00	0.000E+00	0.000E+00	0.617E-13	0.185E-08	0.170E-08	0.825E-12
213.612	34.0	0.000E+00	0.000E+00	0.000E+00	0.240E-11	0.847E-08	0.337E-08	0.132E-11
214.959	35.0	0.000E+00	0.000E+00	0.000E+00	0.509E-10	0.128E-05	0.124E-05	0.241E-08
216.305	36.0	0.000E+00	0.000E+00	0.000E+00	0.988E-09	0.131E-04	0.122E-04	0.421E-07
217.652	37.0	0.000E+00	0.000E+00	0.000E+00	0.133E-07	0.558E-04	0.307E-04	0.982E-07
218.999	38.0	0.000E+00	0.000E+00	0.000E+00	0.161E-06	0.218E-03	0.678E-04	0.182E-06
220.346	39.0	0.000E+00	0.000E+00	0.000E+00	0.168E-05	0.800E-03	0.144E-03	0.322E-06
221.693	40.0	0.000E+00	0.000E+00	0.000E+00	0.147E-04	0.273E-02	0.299E-03	0.555E-06
223.040	41.0	0.000E+00	0.000E+00	0.000E+00	0.105E-03	0.842E-02	0.586E-03	0.918E-06
224.387	42.0	0.000E+00	0.000E+00	0.000E+00	0.560E-03	0.215E-01	0.101E-02	0.138E-05
225.734	43.0	0.000E+00	0.000E+00	0.000E+00	0.203E-02	0.407E-01	0.139E-02	0.168E-05
227.081	44.0	0.000E+00	0.000E+00	0.000E+00	0.492E-02	0.553E-01	0.143E-02	0.159E-05
228.428	45.0	0.000E+00	0.000E+00	0.000E+00	0.889E-02	0.583E-01	0.116E-02	0.114E-05
229.775	46.0	0.000E+00	0.000E+00	0.437E-07	0.134E-01	0.524E-01	0.808E-03	0.594E-06
231.122	47.0	0.000E+00	0.000E+00	0.212E-06	0.179E-01	0.430E-01	0.513E-03	0.781E-07
232.469	48.0	0.000E+00	0.000E+00	0.734E-06	0.221E-01	0.333E-01	0.310E-03	0.000E+00
233.816	49.0	0.000E+00	0.000E+00	0.211E-05	0.252E-01	0.250E-01	0.183E-03	0.000E+00
235.163	50.0	0.000E+00	0.000E+00	0.552E-05	0.271E-01	0.182E-01	0.107E-03	0.000E+00
236.510	51.0	0.000E+00	0.000E+00	0.136E-04	0.275E-01	0.130E-01	0.615E-04	0.000E+00
237.857	52.0	0.000E+00	0.000E+00	0.311E-04	0.266E-01	0.915E-02	0.353E-04	0.000E+00
239.203	53.0	0.000E+00	0.000E+00	0.659E-04	0.245E-01	0.634E-02	0.201E-04	0.000E+00
240.550	54.0	0.000E+00	0.000E+00	0.129E-03	0.218E-01	0.434E-02	0.114E-04	0.000E+00
241.897	55.0	0.000E+00	0.000E+00	0.232E-03	0.187E-01	0.294E-02	0.634E-05	0.000E+00
243.244	56.0	0.000E+00	0.000E+00	0.390E-03	0.156E-01	0.197E-02	0.346E-05	0.000E+00
244.591	57.0	0.000E+00	0.173E-08	0.610E-03	0.126E-01	0.131E-02	0.180E-05	0.000E+00
