E_lab	E*/MeV	191Po	192Po	193Po	194Po	195Po	196Po	197Po
212.265	33.0	0.000E+00	0.000E+00	0.000E+00	0.318E-13	0.903E-09	0.662E-09	0.464E-12
213.612	34.0	0.000E+00	0.000E+00	0.000E+00	0.125E-11	0.422E-08	0.128E-08	0.743E-12
214.959	35.0	0.000E+00	0.000E+00	0.000E+00	0.241E-10	0.643E-06	0.590E-06	0.132E-08
216.305	36.0	0.000E+00	0.000E+00	0.000E+00	0.399E-09	0.668E-05	0.562E-05	0.216E-07
217.652	37.0	0.000E+00	0.000E+00	0.000E+00	0.511E-08	0.287E-04	0.137E-04	0.488E-07
218.999	38.0	0.000E+00	0.000E+00	0.000E+00	0.615E-07	0.112E-03	0.296E-04	0.894E-07
220.346	39.0	0.000E+00	0.000E+00	0.000E+00	0.650E-06	0.406E-03	0.618E-04	0.156E-06
221.693	40.0	0.000E+00	0.000E+00	0.000E+00	0.578E-05	0.137E-02	0.125E-03	0.266E-06
223.040	41.0	0.000E+00	0.000E+00	0.000E+00	0.418E-04	0.413E-02	0.241E-03	0.433E-06
224.387	42.0	0.000E+00	0.000E+00	0.000E+00	0.228E-03	0.103E-01	0.409E-03	0.628E-06
225.734	43.0	0.000E+00	0.000E+00	0.000E+00	0.839E-03	0.191E-01	0.551E-03	0.728E-06
227.081	44.0	0.000E+00	0.000E+00	0.000E+00	0.206E-02	0.254E-01	0.558E-03	0.617E-06
228.428	45.0	0.000E+00	0.000E+00	0.000E+00	0.376E-02	0.262E-01	0.446E-03	0.354E-06
229.775	46.0	0.000E+00	0.000E+00	0.198E-07	0.569E-02	0.231E-01	0.306E-03	0.000E+00
231.122	47.0	0.000E+00	0.000E+00	0.926E-07	0.760E-02	0.186E-01	0.192E-03	0.000E+00
232.469	48.0	0.000E+00	0.000E+00	0.304E-06	0.928E-02	0.141E-01	0.115E-03	0.000E+00
233.816	49.0	0.000E+00	0.000E+00	0.824E-06	0.105E-01	0.104E-01	0.668E-04	0.000E+00
235.163	50.0	0.000E+00	0.000E+00	0.207E-05	0.111E-01	0.748E-02	0.384E-04	0.000E+00
236.510	51.0	0.000E+00	0.000E+00	0.501E-05	0.111E-01	0.527E-02	0.219E-04	0.000E+00
237.857	52.0	0.000E+00	0.000E+00	0.115E-04	0.106E-01	0.366E-02	0.123E-04	0.000E+00
239.203	53.0	0.000E+00	0.000E+00	0.246E-04	0.965E-02	0.250E-02	0.688E-05	0.000E+00
240.550	54.0	0.000E+00	0.000E+00	0.486E-04	0.845E-02	0.169E-02	0.378E-05	0.000E+00
241.897	55.0	0.000E+00	0.000E+00	0.887E-04	0.714E-02	0.113E-02	0.203E-05	0.000E+00
243.244	56.0	0.000E+00	0.000E+00	0.150E-03	0.586E-02	0.751E-03	0.102E-05	0.000E+00
244.591	57.0	0.000E+00	0.507E-09	0.236E-03	0.469E-02	0.495E-03	0.442E-06	0.000E+00
245.938	58.0	0.000E+00	0.275E-08	0.345E-03	0.366E-02	0.323E-03	0.000E+00	0.000E+00
247.285	59.0	0.000E+00	0.123E-07	0.473E-03	0.280E-02	0.210E-03	0.000E+00	0.000E+00
248.632	60.0	0.000E+00	0.467E-07	0.609E-03	0.211E-02	0.135E-03	0.000E+00	0.000E+00
249.979	61.0	0.000E+00	0.152E-06	0.739E-03	0.156E-02	0.869E-04	0.000E+00	0.000E+00
251.326	62.0	0.000E+00	0.434E-06	0.850E-03	0.114E-02	0.555E-04	0.000E+00	0.000E+00
252.673	63.0	0.000E+00	0.109E-05	0.930E-03	0.824E-03	0.352E-04	0.000E+00	0.000E+00
254.020	64.0	0.000E+00	0.245E-05	0.973E-03	0.588E-03	0.223E-04	0.000E+00	0.000E+00
255.367	65.0	0.000E+00	0.497E-05	0.977E-03	0.416E-03	0.140E-04	0.000E+00	0.000E+00
256.714	66.0	0.000E+00	0.915E-05	0.947E-03	0.291E-03	0.876E-05	0.000E+00	0.000E+00
258.061	67.0	0.000E+00	0.154E-04	0.888E-03	0.203E-03	0.544E-05	0.000E+00	0.000E+00
259.408	68.0	0.000E+00	0.239E-04	0.809E-03	0.140E-03	0.337E-05	0.000E+00	0.000E+00
260.754	69.0	0.937E-10	0.345E-04	0.717E-03	0.959E-04	0.206E-05	0.000E+00	0.000E+00
262.101	70.0	0.309E-09	0.464E-04	0.622E-03	0.654E-04	0.124E-05	0.000E+00	0.000E+00
263.448	71.0	0.920E-09	0.588E-04	0.528E-03	0.443E-04	0.731E-06	0.000E+00	0.000E+00
264.795	72.0	0.258E-08	0.705E-04	0.439E-03	0.299E-04	0.411E-06	0.000E+00	0.000E+00
266.142	73.0	0.692E-08	0.804E-04	0.359E-03	0.201E-04	0.212E-06	0.000E+00	0.000E+00
267.489	74.0	0.176E-07	0.878E-04	0.290E-03	0.134E-04	0.712E-07	0.000E+00	0.000E+00
268.836	75.0	0.418E-07	0.922E-04	0.230E-03	0.889E-05	0.000E+00	0.000E+00	0.000E+00
270.183	76.0	0.923E-07	0.934E-04	0.181E-03	0.588E-05	0.000E+00	0.000E+00	0.000E+00
271.530	77.0	0.189E-06	0.916E-04	0.140E-03	0.387E-05	0.000E+00	0.000E+00	0.000E+00
272.877	78.0	0.358E-06	0.874E-04	0.108E-03	0.253E-05	0.000E+00	0.000E+00	0.000E+00
274.224	79.0	0.633E-06	0.812E-04	0.819E-04	0.164E-05	0.000E+00	0.000E+00	0.000E+00
275.571	80.0	0.104E-05	0.738E-04	0.618E-04	0.106E-05	0.000E+00	0.000E+00	0.000E+00
276.918	81.0	0.161E-05	0.657E-04	0.462E-04	0.675E-06	0.000E+00	0.000E+00	0.000E+00
278.265	82.0	0.234E-05	0.573E-04	0.344E-04	0.419E-06	0.000E+00	0.000E+00	0.000E+00
279.612	83.0	0.322E-05	0.492E-04	0.253E-04	0.254E-06	0.000E+00	0.000E+00	0.000E+00
280.959	84.0	0.421E-05	0.416E-04	0.186E-04	0.143E-06	0.000E+00	0.000E+00	0.000E+00
282.305	85.0	0.525E-05	0.347E-04	0.135E-04	0.677E-07	0.000E+00	0.000E+00	0.000E+00
283.652	86.0	0.628E-05	0.285E-04	0.981E-05	0.189E-07	0.000E+00	0.000E+00	0.000E+00
