E_lab	E*/MeV	191Po	192Po	193Po	194Po	195Po	196Po	197Po
196.101	21.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.357E-08	0.124E-07
197.448	22.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.272E-07	0.481E-07
198.795	23.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.187E-06	0.173E-06
200.142	24.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.117E-05	0.575E-06
201.489	25.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.152E-09	0.665E-05	0.178E-05
202.836	26.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.591E-08	0.331E-04	0.505E-05
204.183	27.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.837E-07	0.131E-03	0.122E-04
205.530	28.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.617E-06	0.382E-03	0.233E-04
206.877	29.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.321E-05	0.839E-03	0.351E-04
208.224	30.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.135E-04	0.151E-02	0.445E-04
209.571	31.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.477E-04	0.231E-02	0.496E-04
210.918	32.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.143E-03	0.312E-02	0.499E-04
212.265	33.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.374E-03	0.379E-02	0.463E-04
213.612	34.0	0.000E+00	0.000E+00	0.000E+00	0.263E-08	0.869E-03	0.422E-02	0.403E-04
214.959	35.0	0.000E+00	0.000E+00	0.000E+00	0.243E-07	0.181E-02	0.437E-02	0.332E-04
216.305	36.0	0.000E+00	0.000E+00	0.000E+00	0.154E-06	0.342E-02	0.422E-02	0.260E-04
217.652	37.0	0.000E+00	0.000E+00	0.000E+00	0.848E-06	0.586E-02	0.383E-02	0.195E-04
218.999	38.0	0.000E+00	0.000E+00	0.000E+00	0.415E-05	0.915E-02	0.329E-02	0.140E-04
220.346	39.0	0.000E+00	0.000E+00	0.000E+00	0.170E-04	0.130E-01	0.269E-02	0.966E-05
221.693	40.0	0.000E+00	0.000E+00	0.000E+00	0.580E-04	0.170E-01	0.211E-02	0.644E-05
223.040	41.0	0.000E+00	0.000E+00	0.000E+00	0.166E-03	0.203E-01	0.159E-02	0.413E-05
224.387	42.0	0.000E+00	0.000E+00	0.000E+00	0.408E-03	0.225E-01	0.115E-02	0.256E-05
225.734	43.0	0.000E+00	0.000E+00	0.000E+00	0.876E-03	0.232E-01	0.811E-03	0.151E-05
227.081	44.0	0.000E+00	0.000E+00	0.000E+00	0.167E-02	0.224E-01	0.553E-03	0.810E-06
228.428	45.0	0.000E+00	0.000E+00	0.000E+00	0.285E-02	0.205E-01	0.367E-03	0.357E-06
229.775	46.0	0.000E+00	0.000E+00	0.156E-07	0.438E-02	0.178E-01	0.238E-03	0.000E+00
231.122	47.0	0.000E+00	0.000E+00	0.767E-07	0.614E-02	0.147E-01	0.150E-03	0.000E+00
232.469	48.0	0.000E+00	0.000E+00	0.264E-06	0.787E-02	0.117E-01	0.933E-04	0.000E+00
233.816	49.0	0.000E+00	0.000E+00	0.742E-06	0.929E-02	0.902E-02	0.568E-04	0.000E+00
235.163	50.0	0.000E+00	0.000E+00	0.192E-05	0.102E-01	0.672E-02	0.340E-04	0.000E+00
236.510	51.0	0.000E+00	0.000E+00	0.476E-05	0.105E-01	0.488E-02	0.200E-04	0.000E+00
