E_lab	E*/MeV	197At	198At	199At	200At	201At	202At	203At
182.760	44.0	0.000E+00	0.000E+00	0.313E-07	0.259E-07	0.515E-10	0.000E+00	0.000E+00
184.037	45.0	0.000E+00	0.000E+00	0.120E-06	0.584E-07	0.915E-10	0.000E+00	0.000E+00
185.314	46.0	0.000E+00	0.000E+00	0.264E-04	0.293E-04	0.281E-06	0.000E+00	0.000E+00
186.591	47.0	0.000E+00	0.217E-10	0.134E-03	0.108E-03	0.104E-05	0.000E+00	0.000E+00
187.867	48.0	0.000E+00	0.151E-08	0.497E-03	0.271E-03	0.220E-05	0.000E+00	0.000E+00
189.144	49.0	0.000E+00	0.507E-07	0.172E-02	0.631E-03	0.420E-05	0.000E+00	0.000E+00
190.421	50.0	0.000E+00	0.101E-05	0.559E-02	0.143E-02	0.788E-05	0.000E+00	0.000E+00
191.697	51.0	0.000E+00	0.131E-04	0.169E-01	0.311E-02	0.145E-04	0.000E+00	0.000E+00
192.974	52.0	0.000E+00	0.113E-03	0.451E-01	0.624E-02	0.250E-04	0.000E+00	0.000E+00
194.251	53.0	0.000E+00	0.615E-03	0.965E-01	0.105E-01	0.375E-04	0.000E+00	0.000E+00
195.528	54.0	0.000E+00	0.206E-02	0.150E+00	0.135E-01	0.443E-04	0.000E+00	0.000E+00
196.804	55.0	0.000E+00	0.459E-02	0.174E+00	0.134E-01	0.404E-04	0.000E+00	0.000E+00
198.081	56.0	0.000E+00	0.785E-02	0.165E+00	0.109E-01	0.301E-04	0.000E+00	0.000E+00
199.358	57.0	0.173E-07	0.115E-01	0.139E+00	0.789E-02	0.194E-04	0.000E+00	0.000E+00
200.635	58.0	0.168E-06	0.153E-01	0.108E+00	0.530E-02	0.112E-04	0.000E+00	0.000E+00
201.911	59.0	0.110E-05	0.191E-01	0.810E-01	0.342E-02	0.589E-05	0.000E+00	0.000E+00
203.188	60.0	0.520E-05	0.225E-01	0.590E-01	0.216E-02	0.258E-05	0.000E+00	0.000E+00
204.465	61.0	0.188E-04	0.251E-01	0.422E-01	0.134E-02	0.000E+00	0.000E+00	0.000E+00
205.742	62.0	0.541E-04	0.268E-01	0.298E-01	0.831E-03	0.000E+00	0.000E+00	0.000E+00
207.018	63.0	0.129E-03	0.273E-01	0.207E-01	0.511E-03	0.000E+00	0.000E+00	0.000E+00
208.295	64.0	0.266E-03	0.268E-01	0.143E-01	0.314E-03	0.000E+00	0.000E+00	0.000E+00
209.572	65.0	0.487E-03	0.253E-01	0.976E-02	0.192E-03	0.000E+00	0.000E+00	0.000E+00
210.848	66.0	0.804E-03	0.231E-01	0.662E-02	0.117E-03	0.000E+00	0.000E+00	0.000E+00
