E_lab	E*/MeV	195Bi	196Bi	197Bi	198Bi	199Bi	200Bi	201Bi
182.760	44.0	0.653E-14	0.361E-08	0.154E-07	0.470E-10	0.126E-08	0.701E-09	0.404E-11
184.037	45.0	0.546E-12	0.190E-07	0.466E-07	0.924E-10	0.517E-08	0.203E-08	0.796E-11
185.314	46.0	0.133E-09	0.442E-05	0.167E-04	0.139E-06	0.122E-05	0.704E-06	0.111E-07
186.591	47.0	0.308E-08	0.293E-04	0.833E-04	0.647E-06	0.685E-05	0.326E-05	0.502E-07
187.867	48.0	0.483E-07	0.141E-03	0.274E-03	0.178E-05	0.286E-04	0.997E-05	0.138E-06
189.144	49.0	0.597E-06	0.617E-03	0.812E-03	0.451E-05	0.112E-03	0.277E-04	0.321E-06
190.421	50.0	0.617E-05	0.253E-02	0.229E-02	0.142E-04	0.419E-03	0.737E-04	0.715E-06
191.697	51.0	0.542E-04	0.963E-02	0.615E-02	0.613E-04	0.149E-02	0.187E-03	0.154E-05
192.974	52.0	0.389E-03	0.327E-01	0.151E-01	0.297E-03	0.476E-02	0.435E-03	0.313E-05
194.251	53.0	0.207E-02	0.900E-01	0.317E-01	0.121E-02	0.125E-01	0.858E-03	0.573E-05
195.528	54.0	0.752E-02	0.185E+00	0.522E-01	0.352E-02	0.243E-01	0.133E-02	0.894E-05
196.804	55.0	0.193E-01	0.287E+00	0.686E-01	0.742E-02	0.361E-01	0.165E-02	0.118E-04
198.081	56.0	0.387E-01	0.368E+00	0.763E-01	0.125E-01	0.443E-01	0.175E-02	0.137E-04
199.358	57.0	0.655E-01	0.413E+00	0.751E-01	0.185E-01	0.485E-01	0.167E-02	0.142E-04
200.635	58.0	0.988E-01	0.426E+00	0.674E-01	0.250E-01	0.493E-01	0.147E-02	0.134E-04
201.911	59.0	0.137E+00	0.412E+00	0.562E-01	0.320E-01	0.478E-01	0.123E-02	0.117E-04
203.188	60.0	0.179E+00	0.381E+00	0.442E-01	0.391E-01	0.446E-01	0.978E-03	0.951E-05
204.465	61.0	0.222E+00	0.340E+00	0.336E-01	0.460E-01	0.405E-01	0.749E-03	0.718E-05
205.742	62.0	0.263E+00	0.295E+00	0.254E-01	0.525E-01	0.359E-01	0.556E-03	0.510E-05
207.018	63.0	0.301E+00	0.249E+00	0.198E-01	0.581E-01	0.312E-01	0.402E-03	0.346E-05
208.295	64.0	0.334E+00	0.206E+00	0.169E-01	0.626E-01	0.266E-01	0.285E-03	0.226E-05
209.572	65.0	0.361E+00	0.168E+00	0.164E-01	0.656E-01	0.224E-01	0.199E-03	0.145E-05
210.848	66.0	0.380E+00	0.134E+00	0.180E-01	0.671E-01	0.185E-01	0.137E-03	0.913E-06
212.125	67.0	0.391E+00	0.105E+00	0.215E-01	0.670E-01	0.151E-01	0.935E-04	0.570E-06
213.402	68.0	0.393E+00	0.808E-01	0.265E-01	0.653E-01	0.121E-01	0.632E-04	0.351E-06
214.679	69.0	0.387E+00	0.616E-01	0.328E-01	0.623E-01	0.869E-02	0.424E-04	0.215E-06
215.955	70.0	0.373E+00	0.464E-01	0.399E-01	0.581E-01	0.614E-02	0.283E-04	0.130E-06
217.232	71.0	0.352E+00	0.345E-01	0.474E-01	0.532E-01	0.426E-02	0.187E-04	0.775E-07
218.509	72.0	0.326E+00	0.256E-01	0.550E-01	0.477E-01	0.285E-02	0.123E-04	0.447E-07
219.786	73.0	0.295E+00	0.190E-01	0.624E-01	0.420E-01	0.192E-02	0.807E-05	0.243E-07
221.062	74.0	0.263E+00	0.143E-01	0.693E-01	0.363E-01	0.128E-02	0.525E-05	0.118E-07
222.339	75.0	0.230E+00	0.114E-01	0.752E-01	0.307E-01	0.872E-03	0.340E-05	0.301E-08
223.616	76.0	0.198E+00	0.985E-02	0.801E-01	0.255E-01	0.590E-03	0.218E-05	0.000E+00
224.892	77.0	0.167E+00	0.965E-02	0.837E-01	0.202E-01	0.396E-03	0.140E-05	0.000E+00
226.169	78.0	0.140E+00	0.107E-01	0.859E-01	0.140E-01	0.250E-03	0.886E-06	0.000E+00
227.446	79.0	0.115E+00	0.128E-01	0.866E-01	0.109E-01	0.162E-03	0.558E-06	0.000E+00
228.723	80.0	0.932E-01	0.159E-01	0.859E-01	0.690E-02	0.106E-03	0.349E-06	0.000E+00
229.999	81.0	0.747E-01	0.199E-01	0.837E-01	0.429E-02	0.652E-04	0.213E-06	0.000E+00
231.276	82.0	0.593E-01	0.246E-01	0.800E-01	0.256E-02	0.376E-04	0.128E-06	0.000E+00
232.553	83.0	0.583E-01	0.258E-01	0.793E-01	0.228E-02	0.236E-04	0.763E-07	0.000E+00
233.830	84.0	0.458E-01	0.310E-01	0.739E-01	0.135E-02	0.117E-04	0.429E-07	0.000E+00
235.106	85.0	0.359E-01	0.363E-01	0.677E-01	0.809E-03	0.676E-05	0.221E-07	0.000E+00
236.383	86.0	0.282E-01	0.416E-01	0.607E-01	0.479E-03	0.000E+00	0.717E-08	0.000E+00
237.660	87.0	0.236E-01	0.458E-01	0.535E-01	0.283E-03	0.000E+00	0.000E+00	0.000E+00
238.936	88.0	0.235E-01	0.456E-01	0.537E-01	0.148E-03	0.000E+00	0.000E+00	0.000E+00
240.213	89.0	0.193E-01	0.499E-01	0.463E-01	0.754E-04	0.000E+00	0.000E+00	0.000E+00
241.490	90.0	0.167E-01	0.535E-01	0.390E-01	0.392E-04	0.000E+00	0.000E+00	0.000E+00
