E_lab	E*/MeV	198Po	199Po	200Po	201Po	202Po	203Po	204Po
164.401	45.0	0.000E+00	0.000E+00	0.480E-09	0.109E-06	0.402E-07	0.140E-10	0.000E+00
165.643	46.0	0.000E+00	0.000E+00	0.585E-08	0.410E-06	0.982E-07	0.252E-10	0.000E+00
166.886	47.0	0.000E+00	0.000E+00	0.649E-06	0.115E-03	0.571E-04	0.764E-07	0.295E-10
168.128	48.0	0.000E+00	0.000E+00	0.694E-05	0.565E-03	0.228E-03	0.306E-06	0.196E-09
169.371	49.0	0.000E+00	0.000E+00	0.576E-04	0.214E-02	0.652E-03	0.766E-06	0.539E-09
170.613	50.0	0.000E+00	0.000E+00	0.409E-03	0.763E-02	0.170E-02	0.164E-05	0.253E-09
171.856	51.0	0.000E+00	0.000E+00	0.252E-02	0.260E-01	0.424E-02	0.329E-05	0.000E+00
173.098	52.0	0.000E+00	0.000E+00	0.136E-01	0.832E-01	0.101E-01	0.630E-05	0.000E+00
174.340	53.0	0.000E+00	0.000E+00	0.608E-01	0.239E+00	0.225E-01	0.114E-04	0.000E+00
175.583	54.0	0.000E+00	0.151E-05	0.207E+00	0.560E+00	0.428E-01	0.187E-04	0.000E+00
176.825	55.0	0.000E+00	0.166E-04	0.499E+00	0.984E+00	0.656E-01	0.265E-04	0.000E+00
178.068	56.0	0.000E+00	0.108E-03	0.891E+00	0.133E+01	0.816E-01	0.324E-04	0.000E+00
179.310	57.0	0.000E+00	0.494E-03	0.130E+01	0.150E+01	0.872E-01	0.348E-04	0.000E+00
180.552	58.0	0.000E+00	0.174E-02	0.168E+01	0.150E+01	0.831E-01	0.338E-04	0.000E+00
181.795	59.0	0.000E+00	0.503E-02	0.199E+01	0.139E+01	0.722E-01	0.300E-04	0.000E+00
183.037	60.0	0.000E+00	0.125E-01	0.225E+01	0.121E+01	0.581E-01	0.245E-04	0.000E+00
184.280	61.0	0.000E+00	0.272E-01	0.244E+01	0.100E+01	0.439E-01	0.186E-04	0.000E+00
185.522	62.0	0.000E+00	0.531E-01	0.258E+01	0.809E+00	0.315E-01	0.131E-04	0.000E+00
186.765	63.0	0.557E-06	0.942E-01	0.265E+01	0.635E+00	0.218E-01	0.859E-05	0.000E+00
188.007	64.0	0.356E-05	0.154E+00	0.266E+01	0.488E+00	0.147E-01	0.527E-05	0.000E+00
189.249	65.0	0.178E-04	0.233E+00	0.261E+01	0.368E+00	0.975E-02	0.303E-05	0.000E+00
190.492	66.0	0.732E-04	0.331E+00	0.251E+01	0.274E+00	0.639E-02	0.164E-05	0.000E+00
191.734	67.0	0.256E-03	0.444E+00	0.236E+01	0.201E+00	0.416E-02	0.792E-06	0.000E+00
192.977	68.0	0.771E-03	0.568E+00	0.218E+01	0.146E+00	0.269E-02	0.257E-06	0.000E+00
194.219	69.0	0.204E-02	0.696E+00	0.197E+01	0.105E+00	0.173E-02	0.000E+00	0.000E+00
195.462	70.0	0.482E-02	0.822E+00	0.175E+01	0.748E-01	0.110E-02	0.000E+00	0.000E+00
196.704	71.0	0.102E-01	0.937E+00	0.152E+01	0.528E-01	0.701E-03	0.000E+00	0.000E+00
197.946	72.0	0.198E-01	0.104E+01	0.131E+01	0.370E-01	0.444E-03	0.000E+00	0.000E+00
199.189	73.0	0.353E-01	0.111E+01	0.110E+01	0.257E-01	0.280E-03	0.000E+00	0.000E+00
200.431	74.0	0.584E-01	0.117E+01	0.912E+00	0.177E-01	0.176E-03	0.000E+00	0.000E+00
201.674	75.0	0.904E-01	0.120E+01	0.745E+00	0.122E-01	0.110E-03	0.000E+00	0.000E+00
202.916	76.0	0.132E+00	0.120E+01	0.601E+00	0.829E-02	0.683E-04	0.000E+00	0.000E+00
204.159	77.0	0.183E+00	0.117E+01	0.478E+00	0.562E-02	0.423E-04	0.000E+00	0.000E+00
205.401	78.0	0.241E+00	0.112E+01	0.376E+00	0.379E-02	0.260E-04	0.000E+00	0.000E+00
206.643	79.0	0.306E+00	0.105E+01	0.293E+00	0.255E-02	0.159E-04	0.000E+00	0.000E+00
207.886	80.0	0.374E+00	0.972E+00	0.226E+00	0.170E-02	0.959E-05	0.000E+00	0.000E+00
209.128	81.0	0.443E+00	0.881E+00	0.172E+00	0.113E-02	0.574E-05	0.000E+00	0.000E+00
210.371	82.0	0.508E+00	0.785E+00	0.130E+00	0.750E-03	0.327E-05	0.000E+00	0.000E+00
211.613	83.0	0.568E+00	0.688E+00	0.977E-01	0.495E-03	0.178E-05	0.000E+00	0.000E+00
212.856	84.0	0.619E+00	0.595E+00	0.728E-01	0.325E-03	0.785E-06	0.000E+00	0.000E+00
214.098	85.0	0.659E+00	0.507E+00	0.538E-01	0.213E-03	0.179E-06	0.000E+00	0.000E+00
215.340	86.0	0.687E+00	0.427E+00	0.395E-01	0.139E-03	0.000E+00	0.000E+00	0.000E+00
216.583	87.0	0.702E+00	0.354E+00	0.289E-01	0.899E-04	0.000E+00	0.000E+00	0.000E+00
217.825	88.0	0.704E+00	0.291E+00	0.210E-01	0.580E-04	0.000E+00	0.000E+00	0.000E+00
219.068	89.0	0.693E+00	0.237E+00	0.151E-01	0.372E-04	0.000E+00	0.000E+00	0.000E+00
220.310	90.0	0.670E+00	0.190E+00	0.109E-01	0.237E-04	0.000E+00	0.000E+00	0.000E+00
