E_lab	E*/MeV	199At	200At	201At	202At	203At	204At	205At
145.765	30.0	0.000E+00	0.000E+00	0.000E+00	0.499E-07	0.101E-05	0.523E-08	0.367E-11
147.007	31.0	0.000E+00	0.000E+00	0.000E+00	0.800E-06	0.514E-05	0.157E-07	0.877E-11
148.249	32.0	0.000E+00	0.000E+00	0.000E+00	0.824E-05	0.239E-04	0.448E-07	0.178E-10
149.492	33.0	0.000E+00	0.000E+00	0.000E+00	0.651E-04	0.102E-03	0.123E-06	0.000E+00
150.734	34.0	0.000E+00	0.000E+00	0.000E+00	0.425E-03	0.397E-03	0.328E-06	0.000E+00
151.977	35.0	0.000E+00	0.000E+00	0.675E-08	0.228E-02	0.136E-02	0.824E-06	0.000E+00
153.219	36.0	0.000E+00	0.000E+00	0.670E-06	0.921E-02	0.379E-02	0.185E-05	0.000E+00
154.462	37.0	0.000E+00	0.000E+00	0.209E-04	0.266E-01	0.801E-02	0.351E-05	0.000E+00
155.704	38.0	0.000E+00	0.000E+00	0.287E-03	0.592E-01	0.133E-01	0.553E-05	0.000E+00
156.946	39.0	0.000E+00	0.000E+00	0.213E-02	0.110E+00	0.183E-01	0.725E-05	0.000E+00
158.189	40.0	0.000E+00	0.000E+00	0.995E-02	0.180E+00	0.221E-01	0.821E-05	0.000E+00
159.431	41.0	0.000E+00	0.000E+00	0.329E-01	0.268E+00	0.243E-01	0.815E-05	0.000E+00
160.674	42.0	0.000E+00	0.000E+00	0.841E-01	0.363E+00	0.246E-01	0.731E-05	0.000E+00
161.916	43.0	0.000E+00	0.000E+00	0.177E+00	0.453E+00	0.234E-01	0.606E-05	0.000E+00
163.159	44.0	0.000E+00	0.000E+00	0.324E+00	0.523E+00	0.210E-01	0.460E-05	0.000E+00
164.401	45.0	0.000E+00	0.000E+00	0.530E+00	0.566E+00	0.180E-01	0.325E-05	0.000E+00
165.643	46.0	0.000E+00	0.923E-06	0.797E+00	0.577E+00	0.147E-01	0.210E-05	0.000E+00
166.886	47.0	0.000E+00	0.219E-04	0.112E+01	0.559E+00	0.116E-01	0.102E-05	0.000E+00
168.128	48.0	0.000E+00	0.259E-03	0.149E+01	0.519E+00	0.886E-02	0.000E+00	0.000E+00
169.371	49.0	0.000E+00	0.182E-02	0.189E+01	0.462E+00	0.658E-02	0.000E+00	0.000E+00
170.613	50.0	0.000E+00	0.847E-02	0.229E+01	0.397E+00	0.477E-02	0.000E+00	0.000E+00
171.856	51.0	0.000E+00	0.281E-01	0.266E+01	0.330E+00	0.338E-02	0.000E+00	0.000E+00
173.098	52.0	0.000E+00	0.716E-01	0.296E+01	0.266E+00	0.235E-02	0.000E+00	0.000E+00
174.340	53.0	0.000E+00	0.149E+00	0.314E+01	0.209E+00	0.161E-02	0.000E+00	0.000E+00
175.583	54.0	0.000E+00	0.265E+00	0.319E+01	0.160E+00	0.108E-02	0.000E+00	0.000E+00
176.825	55.0	0.147E-05	0.418E+00	0.310E+01	0.119E+00	0.712E-03	0.000E+00	0.000E+00
178.068	56.0	0.174E-04	0.599E+00	0.289E+01	0.873E-01	0.462E-03	0.000E+00	0.000E+00
179.310	57.0	0.133E-03	0.794E+00	0.259E+01	0.625E-01	0.295E-03	0.000E+00	0.000E+00
180.552	58.0	0.703E-03	0.987E+00	0.224E+01	0.438E-01	0.186E-03	0.000E+00	0.000E+00
181.795	59.0	0.274E-02	0.116E+01	0.187E+01	0.302E-01	0.115E-03	0.000E+00	0.000E+00
183.037	60.0	0.821E-02	0.131E+01	0.151E+01	0.204E-01	0.694E-04	0.000E+00	0.000E+00
184.280	61.0	0.199E-01	0.141E+01	0.119E+01	0.136E-01	0.410E-04	0.000E+00	0.000E+00
185.522	62.0	0.407E-01	0.146E+01	0.912E+00	0.892E-02	0.232E-04	0.000E+00	0.000E+00
186.765	63.0	0.725E-01	0.146E+01	0.683E+00	0.578E-02	0.117E-04	0.000E+00	0.000E+00
188.007	64.0	0.116E+00	0.141E+01	0.501E+00	0.369E-02	0.525E-05	0.000E+00	0.000E+00
189.249	65.0	0.168E+00	0.132E+01	0.361E+00	0.234E-02	0.000E+00	0.000E+00	0.000E+00
190.492	66.0	0.227E+00	0.120E+01	0.256E+00	0.146E-02	0.000E+00	0.000E+00	0.000E+00
191.734	67.0	0.289E+00	0.106E+01	0.179E+00	0.908E-03	0.000E+00	0.000E+00	0.000E+00
192.977	68.0	0.348E+00	0.910E+00	0.124E+00	0.559E-03	0.000E+00	0.000E+00	0.000E+00
194.219	69.0	0.402E+00	0.765E+00	0.847E-01	0.341E-03	0.000E+00	0.000E+00	0.000E+00
