E_lab	E*/MeV	191Po	192Po	193Po	194Po	195Po	196Po	197Po
196.101	21.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.424E-08	0.141E-07
197.448	22.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.322E-07	0.554E-07
198.795	23.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.221E-06	0.201E-06
200.142	24.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.138E-05	0.678E-06
201.489	25.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.178E-09	0.781E-05	0.212E-05
202.836	26.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.733E-08	0.389E-04	0.607E-05
204.183	27.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.110E-06	0.156E-03	0.148E-04
205.530	28.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.834E-06	0.456E-03	0.285E-04
206.877	29.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.429E-05	0.101E-02	0.433E-04
208.224	30.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.178E-04	0.185E-02	0.553E-04
209.571	31.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.618E-04	0.287E-02	0.620E-04
210.918	32.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.184E-03	0.391E-02	0.628E-04
212.265	33.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.477E-03	0.480E-02	0.587E-04
213.612	34.0	0.000E+00	0.000E+00	0.000E+00	0.335E-08	0.110E-02	0.541E-02	0.513E-04
214.959	35.0	0.000E+00	0.000E+00	0.000E+00	0.318E-07	0.228E-02	0.565E-02	0.425E-04
216.305	36.0	0.000E+00	0.000E+00	0.000E+00	0.209E-06	0.429E-02	0.550E-02	0.334E-04
217.652	37.0	0.000E+00	0.000E+00	0.000E+00	0.117E-05	0.734E-02	0.504E-02	0.251E-04
218.999	38.0	0.000E+00	0.000E+00	0.000E+00	0.573E-05	0.115E-01	0.437E-02	0.181E-04
220.346	39.0	0.000E+00	0.000E+00	0.000E+00	0.234E-04	0.164E-01	0.360E-02	0.126E-04
221.693	40.0	0.000E+00	0.000E+00	0.000E+00	0.794E-04	0.214E-01	0.284E-02	0.840E-05
223.040	41.0	0.000E+00	0.000E+00	0.000E+00	0.226E-03	0.259E-01	0.215E-02	0.542E-05
224.387	42.0	0.000E+00	0.000E+00	0.000E+00	0.553E-03	0.289E-01	0.157E-02	0.337E-05
225.734	43.0	0.000E+00	0.000E+00	0.000E+00	0.118E-02	0.300E-01	0.111E-02	0.200E-05
227.081	44.0	0.000E+00	0.000E+00	0.000E+00	0.224E-02	0.293E-01	0.760E-03	0.113E-05
228.428	45.0	0.000E+00	0.000E+00	0.000E+00	0.381E-02	0.269E-01	0.507E-03	0.547E-06
229.775	46.0	0.000E+00	0.000E+00	0.203E-07	0.588E-02	0.235E-01	0.330E-03	0.110E-06
231.122	47.0	0.000E+00	0.000E+00	0.101E-06	0.824E-02	0.196E-01	0.210E-03	0.000E+00
232.469	48.0	0.000E+00	0.000E+00	0.354E-06	0.106E-01	0.157E-01	0.131E-03	0.000E+00
233.816	49.0	0.000E+00	0.000E+00	0.102E-05	0.126E-01	0.121E-01	0.798E-04	0.000E+00
235.163	50.0	0.000E+00	0.000E+00	0.268E-05	0.138E-01	0.910E-02	0.480E-04	0.000E+00
236.510	51.0	0.000E+00	0.000E+00	0.666E-05	0.143E-01	0.664E-02	0.284E-04	0.000E+00
237.857	52.0	0.000E+00	0.000E+00	0.155E-04	0.139E-01	0.474E-02	0.165E-04	0.000E+00
239.203	53.0	0.000E+00	0.000E+00	0.335E-04	0.129E-01	0.331E-02	0.950E-05	0.000E+00
240.550	54.0	0.000E+00	0.000E+00	0.665E-04	0.115E-01	0.228E-02	0.536E-05	0.000E+00
241.897	55.0	0.000E+00	0.000E+00	0.122E-03	0.983E-02	0.154E-02	0.294E-05	0.000E+00
243.244	56.0	0.000E+00	0.000E+00	0.206E-03	0.814E-02	0.103E-02	0.155E-05	0.000E+00
