E_lab	E*/MeV	197At	198At	199At	200At	201At	202At	203At
163.609	29.0	0.000E+00	0.000E+00	0.000E+00	0.872E-09	0.832E-06	0.169E-07	0.495E-11
164.886	30.0	0.000E+00	0.000E+00	0.000E+00	0.299E-07	0.410E-05	0.494E-07	0.879E-11
166.163	31.0	0.000E+00	0.000E+00	0.000E+00	0.559E-06	0.184E-04	0.138E-06	0.142E-11
167.440	32.0	0.000E+00	0.000E+00	0.000E+00	0.649E-05	0.746E-04	0.369E-06	0.000E+00
168.716	33.0	0.000E+00	0.000E+00	0.000E+00	0.517E-04	0.269E-03	0.935E-06	0.000E+00
169.993	34.0	0.000E+00	0.000E+00	0.000E+00	0.290E-03	0.809E-03	0.215E-05	0.000E+00
171.270	35.0	0.000E+00	0.000E+00	0.000E+00	0.109E-02	0.182E-02	0.406E-05	0.000E+00
172.547	36.0	0.000E+00	0.000E+00	0.168E-08	0.292E-02	0.304E-02	0.601E-05	0.000E+00
173.823	37.0	0.000E+00	0.000E+00	0.146E-06	0.623E-02	0.408E-02	0.718E-05	0.000E+00
175.100	38.0	0.000E+00	0.000E+00	0.360E-05	0.116E-01	0.471E-02	0.729E-05	0.000E+00
176.377	39.0	0.000E+00	0.000E+00	0.420E-04	0.197E-01	0.495E-02	0.661E-05	0.000E+00
177.653	40.0	0.000E+00	0.000E+00	0.278E-03	0.309E-01	0.484E-02	0.554E-05	0.000E+00
178.930	41.0	0.000E+00	0.000E+00	0.117E-02	0.441E-01	0.444E-02	0.437E-05	0.000E+00
180.207	42.0	0.000E+00	0.000E+00	0.350E-02	0.574E-01	0.385E-02	0.327E-05	0.000E+00
181.484	43.0	0.000E+00	0.000E+00	0.825E-02	0.688E-01	0.318E-02	0.230E-05	0.000E+00
182.760	44.0	0.000E+00	0.000E+00	0.164E-01	0.765E-01	0.252E-02	0.151E-05	0.000E+00
184.037	45.0	0.000E+00	0.000E+00	0.287E-01	0.798E-01	0.193E-02	0.833E-06	0.000E+00
185.314	46.0	0.000E+00	0.000E+00	0.457E-01	0.786E-01	0.144E-02	0.120E-06	0.000E+00
186.591	47.0	0.000E+00	0.813E-08	0.672E-01	0.736E-01	0.104E-02	0.000E+00	0.000E+00
187.867	48.0	0.000E+00	0.216E-06	0.918E-01	0.660E-01	0.741E-03	0.000E+00	0.000E+00
189.144	49.0	0.000E+00	0.268E-05	0.117E+00	0.568E-01	0.515E-03	0.000E+00	0.000E+00
190.421	50.0	0.000E+00	0.195E-04	0.139E+00	0.471E-01	0.351E-03	0.000E+00	0.000E+00
191.697	51.0	0.000E+00	0.932E-04	0.156E+00	0.379E-01	0.235E-03	0.000E+00	0.000E+00
192.974	52.0	0.000E+00	0.319E-03	0.164E+00	0.296E-01	0.155E-03	0.000E+00	0.000E+00
194.251	53.0	0.000E+00	0.843E-03	0.164E+00	0.224E-01	0.100E-03	0.000E+00	0.000E+00
195.528	54.0	0.000E+00	0.183E-02	0.156E+00	0.166E-01	0.640E-04	0.000E+00	0.000E+00
196.804	55.0	0.000E+00	0.341E-02	0.141E+00	0.120E-01	0.399E-04	0.000E+00	0.000E+00
198.081	56.0	0.000E+00	0.566E-02	0.123E+00	0.850E-02	0.245E-04	0.000E+00	0.000E+00
199.358	57.0	0.133E-07	0.856E-02	0.103E+00	0.589E-02	0.146E-04	0.000E+00	0.000E+00
200.635	58.0	0.135E-06	0.120E-01	0.829E-01	0.401E-02	0.830E-05	0.000E+00	0.000E+00
201.911	59.0	0.924E-06	0.157E-01	0.650E-01	0.268E-02	0.441E-05	0.000E+00	0.000E+00
203.188	60.0	0.456E-05	0.193E-01	0.496E-01	0.177E-02	0.196E-05	0.000E+00	0.000E+00
204.465	61.0	0.170E-04	0.224E-01	0.370E-01	0.115E-02	0.000E+00	0.000E+00	0.000E+00
205.742	62.0	0.504E-04	0.246E-01	0.269E-01	0.736E-03	0.000E+00	0.000E+00	0.000E+00
207.018	63.0	0.123E-03	0.257E-01	0.193E-01	0.467E-03	0.000E+00	0.000E+00	0.000E+00
208.295	64.0	0.257E-03	0.257E-01	0.136E-01	0.294E-03	0.000E+00	0.000E+00	0.000E+00
209.572	65.0	0.475E-03	0.246E-01	0.942E-02	0.183E-03	0.000E+00	0.000E+00	0.000E+00
210.848	66.0	0.792E-03	0.227E-01	0.646E-02	0.113E-03	0.000E+00	0.000E+00	0.000E+00
212.125	67.0	0.121E-02	0.202E-01	0.439E-02	0.694E-04	0.000E+00	0.000E+00	0.000E+00
213.402	68.0	0.171E-02	0.176E-01	0.295E-02	0.423E-04	0.000E+00	0.000E+00	0.000E+00
214.679	69.0	0.226E-02	0.148E-01	0.197E-02	0.256E-04	0.000E+00	0.000E+00	0.000E+00
215.955	70.0	0.280E-02	0.123E-01	0.131E-02	0.154E-04	0.000E+00	0.000E+00	0.000E+00
217.232	71.0	0.328E-02	0.992E-02	0.866E-03	0.913E-05	0.000E+00	0.000E+00	0.000E+00
218.509	72.0	0.364E-02	0.789E-02	0.570E-03	0.536E-05	0.000E+00	0.000E+00	0.000E+00
219.786	73.0	0.387E-02	0.618E-02	0.373E-03	0.305E-05	0.000E+00	0.000E+00	0.000E+00
221.062	74.0	0.394E-02	0.477E-02	0.243E-03	0.170E-05	0.000E+00	0.000E+00	0.000E+00
222.339	75.0	0.388E-02	0.363E-02	0.158E-03	0.881E-06	0.000E+00	0.000E+00	0.000E+00
