E_lab	E*/MeV	197At	198At	199At	200At	201At	202At	203At
182.760	44.0	0.000E+00	0.000E+00	0.313E-07	0.259E-07	0.515E-10	0.000E+00	0.000E+00
184.037	45.0	0.000E+00	0.000E+00	0.120E-06	0.584E-07	0.915E-10	0.000E+00	0.000E+00
185.314	46.0	0.000E+00	0.000E+00	0.264E-04	0.293E-04	0.281E-06	0.000E+00	0.000E+00
186.591	47.0	0.000E+00	0.217E-10	0.134E-03	0.108E-03	0.104E-05	0.000E+00	0.000E+00
187.867	48.0	0.000E+00	0.151E-08	0.497E-03	0.271E-03	0.220E-05	0.000E+00	0.000E+00
189.144	49.0	0.000E+00	0.507E-07	0.172E-02	0.631E-03	0.420E-05	0.000E+00	0.000E+00
190.421	50.0	0.000E+00	0.101E-05	0.559E-02	0.143E-02	0.788E-05	0.000E+00	0.000E+00
191.697	51.0	0.000E+00	0.131E-04	0.169E-01	0.311E-02	0.145E-04	0.000E+00	0.000E+00
192.974	52.0	0.000E+00	0.113E-03	0.451E-01	0.624E-02	0.250E-04	0.000E+00	0.000E+00
194.251	53.0	0.000E+00	0.615E-03	0.965E-01	0.105E-01	0.375E-04	0.000E+00	0.000E+00
195.528	54.0	0.000E+00	0.206E-02	0.150E+00	0.135E-01	0.443E-04	0.000E+00	0.000E+00
196.804	55.0	0.000E+00	0.459E-02	0.174E+00	0.134E-01	0.404E-04	0.000E+00	0.000E+00
198.081	56.0	0.000E+00	0.785E-02	0.165E+00	0.109E-01	0.301E-04	0.000E+00	0.000E+00
199.358	57.0	0.173E-07	0.115E-01	0.139E+00	0.789E-02	0.194E-04	0.000E+00	0.000E+00
200.635	58.0	0.168E-06	0.153E-01	0.108E+00	0.530E-02	0.112E-04	0.000E+00	0.000E+00
201.911	59.0	0.110E-05	0.191E-01	0.810E-01	0.342E-02	0.589E-05	0.000E+00	0.000E+00
203.188	60.0	0.520E-05	0.225E-01	0.590E-01	0.216E-02	0.258E-05	0.000E+00	0.000E+00
204.465	61.0	0.188E-04	0.251E-01	0.422E-01	0.134E-02	0.000E+00	0.000E+00	0.000E+00
205.742	62.0	0.541E-04	0.268E-01	0.298E-01	0.831E-03	0.000E+00	0.000E+00	0.000E+00
207.018	63.0	0.129E-03	0.273E-01	0.207E-01	0.511E-03	0.000E+00	0.000E+00	0.000E+00
208.295	64.0	0.266E-03	0.268E-01	0.143E-01	0.314E-03	0.000E+00	0.000E+00	0.000E+00
209.572	65.0	0.487E-03	0.253E-01	0.976E-02	0.192E-03	0.000E+00	0.000E+00	0.000E+00
210.848	66.0	0.804E-03	0.231E-01	0.662E-02	0.117E-03	0.000E+00	0.000E+00	0.000E+00
212.125	67.0	0.122E-02	0.205E-01	0.446E-02	0.710E-04	0.000E+00	0.000E+00	0.000E+00
213.402	68.0	0.172E-02	0.177E-01	0.298E-02	0.430E-04	0.000E+00	0.000E+00	0.000E+00
214.679	69.0	0.227E-02	0.149E-01	0.199E-02	0.258E-04	0.000E+00	0.000E+00	0.000E+00
215.955	70.0	0.280E-02	0.123E-01	0.132E-02	0.155E-04	0.000E+00	0.000E+00	0.000E+00
217.232	71.0	0.328E-02	0.994E-02	0.868E-03	0.915E-05	0.000E+00	0.000E+00	0.000E+00
218.509	72.0	0.364E-02	0.790E-02	0.570E-03	0.537E-05	0.000E+00	0.000E+00	0.000E+00
219.786	73.0	0.387E-02	0.618E-02	0.373E-03	0.305E-05	0.000E+00	0.000E+00	0.000E+00
221.062	74.0	0.394E-02	0.477E-02	0.244E-03	0.171E-05	0.000E+00	0.000E+00	0.000E+00
222.339	75.0	0.388E-02	0.363E-02	0.158E-03	0.881E-06	0.000E+00	0.000E+00	0.000E+00
223.616	76.0	0.369E-02	0.274E-02	0.103E-03	0.336E-06	0.000E+00	0.000E+00	0.000E+00
224.892	77.0	0.341E-02	0.204E-02	0.663E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00
226.169	78.0	0.307E-02	0.151E-02	0.426E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00
227.446	79.0	0.270E-02	0.111E-02	0.273E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00
228.723	80.0	0.232E-02	0.805E-03	0.174E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00
229.999	81.0	0.197E-02	0.582E-03	0.110E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00
231.276	82.0	0.163E-02	0.418E-03	0.695E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00
232.553	83.0	0.134E-02	0.299E-03	0.435E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00
233.830	84.0	0.108E-02	0.212E-03	0.268E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00
235.106	85.0	0.861E-03	0.150E-03	0.163E-05	0.000E+00	0.000E+00	0.000E+00	0.000E+00
236.383	86.0	0.679E-03	0.106E-03	0.968E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00
237.660	87.0	0.530E-03	0.740E-04	0.557E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00
238.936	88.0	0.410E-03	0.517E-04	0.280E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00
240.213	89.0	0.314E-03	0.359E-04	0.106E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00
241.490	90.0	0.239E-03	0.249E-04	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00
