E_lab	E*/MeV	190Bi	191Bi	192Bi	193Bi	194Bi	195Bi	196Bi
212.265	33.0	0.000E+00	0.000E+00	0.906E-10	0.153E-08	0.111E-11	0.514E-09	0.180E-09
213.612	34.0	0.000E+00	0.000E+00	0.571E-09	0.387E-08	0.199E-11	0.207E-08	0.437E-09
214.959	35.0	0.000E+00	0.000E+00	0.109E-06	0.821E-06	0.231E-08	0.290E-06	0.802E-07
216.305	36.0	0.000E+00	0.137E-11	0.131E-05	0.847E-05	0.415E-07	0.289E-05	0.864E-06
217.652	37.0	0.000E+00	0.750E-10	0.665E-05	0.262E-04	0.129E-06	0.119E-04	0.258E-05
218.999	38.0	0.000E+00	0.197E-08	0.300E-04	0.691E-04	0.409E-06	0.455E-04	0.672E-05
220.346	39.0	0.000E+00	0.333E-07	0.126E-03	0.171E-03	0.195E-05	0.168E-03	0.166E-04
221.693	40.0	0.000E+00	0.416E-06	0.498E-03	0.405E-03	0.120E-04	0.595E-03	0.395E-04
223.040	41.0	0.000E+00	0.405E-05	0.179E-02	0.898E-03	0.711E-04	0.196E-02	0.883E-04
224.387	42.0	0.000E+00	0.291E-04	0.542E-02	0.175E-02	0.337E-03	0.548E-02	0.175E-03
225.734	43.0	0.000E+00	0.140E-03	0.123E-01	0.272E-02	0.111E-02	0.117E-01	0.284E-03
227.081	44.0	0.000E+00	0.440E-03	0.204E-01	0.322E-02	0.252E-02	0.182E-01	0.360E-03
228.428	45.0	0.000E+00	0.101E-02	0.263E-01	0.303E-02	0.436E-02	0.223E-01	0.373E-03
229.775	46.0	0.000E+00	0.188E-02	0.288E-01	0.241E-02	0.641E-02	0.235E-01	0.333E-03
231.122	47.0	0.000E+00	0.306E-02	0.284E-01	0.173E-02	0.855E-02	0.225E-01	0.267E-03
232.469	48.0	0.000E+00	0.454E-02	0.261E-01	0.118E-02	0.107E-01	0.202E-01	0.197E-03
233.816	49.0	0.112E-07	0.626E-02	0.228E-01	0.826E-03	0.128E-01	0.174E-01	0.137E-03
235.163	50.0	0.591E-07	0.812E-02	0.191E-01	0.665E-03	0.148E-01	0.145E-01	0.915E-04
236.510	51.0	0.246E-06	0.100E-01	0.155E-01	0.702E-03	0.164E-01	0.118E-01	0.595E-04
237.857	52.0	0.857E-06	0.117E-01	0.122E-01	0.951E-03	0.177E-01	0.932E-02	0.381E-04
239.203	53.0	0.258E-05	0.131E-01	0.940E-02	0.144E-02	0.186E-01	0.723E-02	0.241E-04
240.550	54.0	0.687E-05	0.141E-01	0.707E-02	0.218E-02	0.189E-01	0.551E-02	0.151E-04
241.897	55.0	0.163E-04	0.145E-01	0.521E-02	0.318E-02	0.187E-01	0.412E-02	0.937E-05
243.244	56.0	0.351E-04	0.143E-01	0.378E-02	0.443E-02	0.181E-01	0.304E-02	0.579E-05
244.591	57.0	0.683E-04	0.136E-01	0.270E-02	0.588E-02	0.170E-01	0.221E-02	0.355E-05
245.938	58.0	0.122E-03	0.125E-01	0.190E-02	0.749E-02	0.155E-01	0.159E-02	0.216E-05
247.285	59.0	0.200E-03	0.111E-01	0.132E-02	0.917E-02	0.139E-01	0.113E-02	0.131E-05
248.632	60.0	0.308E-03	0.959E-02	0.915E-03	0.108E-01	0.121E-01	0.791E-03	0.789E-06
249.979	61.0	0.445E-03	0.807E-02	0.633E-03	0.124E-01	0.104E-01	0.551E-03	0.471E-06
251.326	62.0	0.608E-03	0.664E-02	0.447E-03	0.137E-01	0.869E-02	0.380E-03	0.279E-06
252.673	63.0	0.791E-03	0.534E-02	0.337E-03	0.148E-01	0.714E-02	0.260E-03	0.163E-06
254.020	64.0	0.984E-03	0.422E-02	0.292E-03	0.155E-01	0.578E-02	0.177E-03	0.944E-07
255.367	65.0	0.117E-02	0.327E-02	0.305E-03	0.159E-01	0.460E-02	0.119E-03	0.526E-07
256.714	66.0	0.134E-02	0.250E-02	0.375E-03	0.158E-01	0.360E-02	0.801E-04	0.269E-07
258.061	67.0	0.148E-02	0.188E-02	0.501E-03	0.154E-01	0.279E-02	0.533E-04	0.114E-07
259.408	68.0	0.158E-02	0.140E-02	0.682E-03	0.146E-01	0.213E-02	0.353E-04	0.000E+00
