E_lab	E*/MeV	196Po	197Po	198Po	199Po	200Po	201Po	202Po
163.609	29.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.533E-08	0.851E-07	0.587E-08
164.886	30.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.637E-07	0.464E-06	0.211E-07
166.163	31.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.618E-06	0.235E-05	0.722E-07
167.440	32.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.503E-05	0.110E-04	0.234E-06
168.716	33.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.343E-04	0.460E-04	0.715E-06
169.993	34.0	0.000E+00	0.000E+00	0.000E+00	0.369E-09	0.184E-03	0.160E-03	0.196E-05
171.270	35.0	0.000E+00	0.000E+00	0.000E+00	0.174E-07	0.702E-03	0.422E-03	0.441E-05
172.547	36.0	0.000E+00	0.000E+00	0.000E+00	0.310E-06	0.194E-02	0.829E-03	0.780E-05
173.823	37.0	0.000E+00	0.000E+00	0.000E+00	0.312E-05	0.433E-02	0.132E-02	0.111E-04
175.100	38.0	0.000E+00	0.000E+00	0.000E+00	0.211E-04	0.839E-02	0.180E-02	0.135E-04
176.377	39.0	0.000E+00	0.000E+00	0.000E+00	0.106E-03	0.149E-01	0.222E-02	0.143E-04
177.653	40.0	0.000E+00	0.000E+00	0.000E+00	0.411E-03	0.246E-01	0.254E-02	0.140E-04
178.930	41.0	0.000E+00	0.000E+00	0.000E+00	0.129E-02	0.377E-01	0.271E-02	0.127E-04
180.207	42.0	0.000E+00	0.000E+00	0.000E+00	0.341E-02	0.540E-01	0.272E-02	0.109E-04
181.484	43.0	0.000E+00	0.000E+00	0.000E+00	0.778E-02	0.725E-01	0.259E-02	0.887E-05
182.760	44.0	0.000E+00	0.000E+00	0.117E-06	0.157E-01	0.916E-01	0.235E-02	0.691E-05
184.037	45.0	0.000E+00	0.000E+00	0.120E-05	0.286E-01	0.109E+00	0.204E-02	0.518E-05
185.314	46.0	0.000E+00	0.000E+00	0.851E-05	0.475E-01	0.124E+00	0.171E-02	0.376E-05
186.591	47.0	0.000E+00	0.000E+00	0.459E-04	0.733E-01	0.133E+00	0.139E-02	0.264E-05
187.867	48.0	0.000E+00	0.000E+00	0.199E-03	0.106E+00	0.136E+00	0.109E-02	0.180E-05
189.144	49.0	0.000E+00	0.000E+00	0.708E-03	0.145E+00	0.134E+00	0.835E-03	0.118E-05
190.421	50.0	0.000E+00	0.000E+00	0.213E-02	0.188E+00	0.126E+00	0.623E-03	0.734E-06
191.697	51.0	0.000E+00	0.000E+00	0.548E-02	0.233E+00	0.114E+00	0.455E-03	0.423E-06
192.974	52.0	0.000E+00	0.000E+00	0.123E-01	0.276E+00	0.991E-01	0.325E-03	0.203E-06
194.251	53.0	0.000E+00	0.000E+00	0.244E-01	0.315E+00	0.837E-01	0.228E-03	0.000E+00
195.528	54.0	0.000E+00	0.000E+00	0.435E-01	0.343E+00	0.685E-01	0.157E-03	0.000E+00
196.804	55.0	0.000E+00	0.212E-06	0.707E-01	0.359E+00	0.544E-01	0.106E-03	0.000E+00
198.081	56.0	0.000E+00	0.134E-05	0.106E+00	0.361E+00	0.421E-01	0.699E-04	0.000E+00
199.358	57.0	0.000E+00	0.651E-05	0.147E+00	0.349E+00	0.318E-01	0.454E-04	0.000E+00
200.635	58.0	0.000E+00	0.256E-04	0.193E+00	0.324E+00	0.234E-01	0.290E-04	0.000E+00
201.911	59.0	0.000E+00	0.844E-04	0.240E+00	0.291E+00	0.169E-01	0.182E-04	0.000E+00
203.188	60.0	0.000E+00	0.239E-03	0.284E+00	0.253E+00	0.119E-01	0.112E-04	0.000E+00
204.465	61.0	0.000E+00	0.592E-03	0.322E+00	0.213E+00	0.828E-02	0.675E-05	0.000E+00
205.742	62.0	0.000E+00	0.130E-02	0.350E+00	0.174E+00	0.565E-02	0.400E-05	0.000E+00
207.018	63.0	0.000E+00	0.255E-02	0.368E+00	0.139E+00	0.380E-02	0.227E-05	0.000E+00
208.295	64.0	0.000E+00	0.456E-02	0.374E+00	0.109E+00	0.252E-02	0.122E-05	0.000E+00
209.572	65.0	0.568E-07	0.748E-02	0.368E+00	0.832E-01	0.166E-02	0.608E-06	0.000E+00
210.848	66.0	0.295E-06	0.114E-01	0.351E+00	0.626E-01	0.107E-02	0.195E-06	0.000E+00
212.125	67.0	0.127E-05	0.163E-01	0.326E+00	0.464E-01	0.691E-03	0.000E+00	0.000E+00
213.402	68.0	0.466E-05	0.221E-01	0.295E+00	0.338E-01	0.441E-03	0.000E+00	0.000E+00
214.679	69.0	0.148E-04	0.285E-01	0.261E+00	0.244E-01	0.279E-03	0.000E+00	0.000E+00
215.955	70.0	0.412E-04	0.353E-01	0.226E+00	0.174E-01	0.176E-03	0.000E+00	0.000E+00
217.232	71.0	0.102E-03	0.422E-01	0.192E+00	0.123E-01	0.110E-03	0.000E+00	0.000E+00
218.509	72.0	0.226E-03	0.487E-01	0.160E+00	0.862E-02	0.682E-04	0.000E+00	0.000E+00
219.786	73.0	0.456E-03	0.545E-01	0.131E+00	0.599E-02	0.421E-04	0.000E+00	0.000E+00
221.062	74.0	0.845E-03	0.593E-01	0.105E+00	0.414E-02	0.259E-04	0.000E+00	0.000E+00
222.339	75.0	0.145E-02	0.628E-01	0.837E-01	0.284E-02	0.158E-04	0.000E+00	0.000E+00
223.616	76.0	0.233E-02	0.649E-01	0.657E-01	0.194E-02	0.959E-05	0.000E+00	0.000E+00
224.892	77.0	0.351E-02	0.653E-01	0.510E-01	0.131E-02	0.576E-05	0.000E+00	0.000E+00
226.169	78.0	0.502E-02	0.642E-01	0.391E-01	0.887E-03	0.338E-05	0.000E+00	0.000E+00
227.446	79.0	0.685E-02	0.618E-01	0.297E-01	0.596E-03	0.195E-05	0.000E+00	0.000E+00
228.723	80.0	0.893E-02	0.582E-01	0.224E-01	0.399E-03	0.107E-05	0.000E+00	0.000E+00
