E_lab	E*/MeV	198Po	199Po	200Po	201Po	202Po	203Po	204Po
145.765	30.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.897E-08	0.371E-07	0.116E-08
147.007	31.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.904E-07	0.201E-06	0.422E-08
148.249	32.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.773E-06	0.100E-05	0.147E-07
149.492	33.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.577E-05	0.453E-05	0.484E-07
150.734	34.0	0.000E+00	0.000E+00	0.000E+00	0.347E-09	0.379E-04	0.187E-04	0.154E-06
151.977	35.0	0.000E+00	0.000E+00	0.000E+00	0.240E-07	0.211E-03	0.677E-04	0.456E-06
153.219	36.0	0.000E+00	0.000E+00	0.000E+00	0.602E-06	0.902E-03	0.196E-03	0.119E-05
154.462	37.0	0.000E+00	0.000E+00	0.000E+00	0.722E-05	0.279E-02	0.434E-03	0.263E-05
155.704	38.0	0.000E+00	0.000E+00	0.000E+00	0.519E-04	0.669E-02	0.761E-03	0.480E-05
156.946	39.0	0.000E+00	0.000E+00	0.000E+00	0.259E-03	0.135E-01	0.113E-02	0.739E-05
158.189	40.0	0.000E+00	0.000E+00	0.000E+00	0.999E-03	0.244E-01	0.148E-02	0.989E-05
159.431	41.0	0.000E+00	0.000E+00	0.000E+00	0.317E-02	0.406E-01	0.179E-02	0.117E-04
160.674	42.0	0.000E+00	0.000E+00	0.000E+00	0.850E-02	0.624E-01	0.200E-02	0.125E-04
161.916	43.0	0.000E+00	0.000E+00	0.176E-06	0.197E-01	0.892E-01	0.210E-02	0.122E-04
163.159	44.0	0.000E+00	0.000E+00	0.236E-05	0.403E-01	0.119E+00	0.209E-02	0.112E-04
164.401	45.0	0.000E+00	0.000E+00	0.202E-04	0.745E-01	0.149E+00	0.198E-02	0.963E-05
165.643	46.0	0.000E+00	0.000E+00	0.125E-03	0.126E+00	0.177E+00	0.180E-02	0.792E-05
166.886	47.0	0.000E+00	0.000E+00	0.596E-03	0.199E+00	0.201E+00	0.156E-02	0.622E-05
168.128	48.0	0.000E+00	0.000E+00	0.228E-02	0.294E+00	0.217E+00	0.132E-02	0.471E-05
169.371	49.0	0.000E+00	0.000E+00	0.720E-02	0.412E+00	0.225E+00	0.107E-02	0.342E-05
170.613	50.0	0.000E+00	0.000E+00	0.193E-01	0.547E+00	0.224E+00	0.846E-03	0.241E-05
171.856	51.0	0.000E+00	0.000E+00	0.447E-01	0.692E+00	0.216E+00	0.651E-03	0.164E-05
173.098	52.0	0.000E+00	0.000E+00	0.917E-01	0.836E+00	0.201E+00	0.488E-03	0.107E-05
174.340	53.0	0.000E+00	0.000E+00	0.169E+00	0.965E+00	0.181E+00	0.358E-03	0.661E-06
175.583	54.0	0.000E+00	0.147E-05	0.284E+00	0.107E+01	0.158E+00	0.258E-03	0.367E-06
176.825	55.0	0.000E+00	0.115E-04	0.441E+00	0.113E+01	0.134E+00	0.181E-03	0.151E-06
178.068	56.0	0.000E+00	0.667E-04	0.636E+00	0.114E+01	0.111E+00	0.126E-03	0.000E+00
179.310	57.0	0.000E+00	0.302E-03	0.863E+00	0.112E+01	0.892E-01	0.852E-04	0.000E+00
180.552	58.0	0.000E+00	0.111E-02	0.111E+01	0.105E+01	0.701E-01	0.569E-04	0.000E+00
181.795	59.0	0.000E+00	0.340E-02	0.136E+01	0.952E+00	0.538E-01	0.373E-04	0.000E+00
183.037	60.0	0.000E+00	0.888E-02	0.160E+01	0.837E+00	0.403E-01	0.241E-04	0.000E+00
184.280	61.0	0.000E+00	0.203E-01	0.181E+01	0.713E+00	0.296E-01	0.152E-04	0.000E+00
185.522	62.0	0.000E+00	0.410E-01	0.198E+01	0.592E+00	0.214E-01	0.944E-05	0.000E+00
186.765	63.0	0.425E-06	0.748E-01	0.209E+01	0.479E+00	0.151E-01	0.573E-05	0.000E+00
188.007	64.0	0.276E-05	0.125E+00	0.216E+01	0.379E+00	0.105E-01	0.338E-05	0.000E+00
189.249	65.0	0.140E-04	0.192E+00	0.216E+01	0.293E+00	0.721E-02	0.192E-05	0.000E+00
190.492	66.0	0.585E-04	0.276E+00	0.211E+01	0.223E+00	0.487E-02	0.103E-05	0.000E+00
191.734	67.0	0.206E-03	0.373E+00	0.200E+01	0.166E+00	0.325E-02	0.450E-06	0.000E+00
192.977	68.0	0.627E-03	0.480E+00	0.186E+01	0.122E+00	0.215E-02	0.137E-07	0.000E+00
194.219	69.0	0.167E-02	0.589E+00	0.169E+01	0.888E-01	0.140E-02	0.000E+00	0.000E+00
195.462	70.0	0.396E-02	0.695E+00	0.150E+01	0.637E-01	0.907E-03	0.000E+00	0.000E+00
196.704	71.0	0.843E-02	0.793E+00	0.131E+01	0.452E-01	0.582E-03	0.000E+00	0.000E+00
197.946	72.0	0.164E-01	0.876E+00	0.112E+01	0.317E-01	0.371E-03	0.000E+00	0.000E+00
199.189	73.0	0.292E-01	0.941E+00	0.944E+00	0.221E-01	0.235E-03	0.000E+00	0.000E+00
200.431	74.0	0.482E-01	0.985E+00	0.781E+00	0.153E-01	0.147E-03	0.000E+00	0.000E+00
201.674	75.0	0.746E-01	0.101E+01	0.637E+00	0.105E-01	0.921E-04	0.000E+00	0.000E+00
202.916	76.0	0.109E+00	0.100E+01	0.513E+00	0.715E-02	0.573E-04	0.000E+00	0.000E+00
204.159	77.0	0.151E+00	0.981E+00	0.407E+00	0.484E-02	0.354E-04	0.000E+00	0.000E+00
205.401	78.0	0.199E+00	0.939E+00	0.320E+00	0.326E-02	0.217E-04	0.000E+00	0.000E+00
206.643	79.0	0.252E+00	0.881E+00	0.248E+00	0.219E-02	0.132E-04	0.000E+00	0.000E+00
207.886	80.0	0.308E+00	0.811E+00	0.191E+00	0.146E-02	0.800E-05	0.000E+00	0.000E+00
