E_lab	E*/MeV	196Po	197Po	198Po	199Po	200Po	201Po	202Po
182.760	44.0	0.000E+00	0.000E+00	0.157E-10	0.561E-07	0.448E-07	0.427E-10	0.000E+00
184.037	45.0	0.000E+00	0.000E+00	0.273E-09	0.215E-06	0.115E-06	0.781E-10	0.000E+00
185.314	46.0	0.000E+00	0.000E+00	0.134E-07	0.422E-04	0.547E-04	0.190E-06	0.104E-09
186.591	47.0	0.000E+00	0.000E+00	0.214E-06	0.227E-03	0.243E-03	0.858E-06	0.770E-09
187.867	48.0	0.000E+00	0.000E+00	0.245E-05	0.894E-03	0.709E-03	0.216E-05	0.219E-08
189.144	49.0	0.000E+00	0.000E+00	0.234E-04	0.332E-02	0.189E-02	0.452E-05	0.385E-08
190.421	50.0	0.000E+00	0.000E+00	0.190E-03	0.118E-01	0.485E-02	0.904E-05	0.403E-08
191.697	51.0	0.000E+00	0.000E+00	0.130E-02	0.397E-01	0.119E-01	0.175E-04	0.000E+00
192.974	52.0	0.000E+00	0.000E+00	0.724E-02	0.120E+00	0.268E-01	0.321E-04	0.000E+00
194.251	53.0	0.000E+00	0.000E+00	0.297E-01	0.294E+00	0.513E-01	0.528E-04	0.000E+00
195.528	54.0	0.000E+00	0.684E-07	0.828E-01	0.531E+00	0.762E-01	0.732E-04	0.000E+00
196.804	55.0	0.000E+00	0.683E-06	0.164E+00	0.723E+00	0.883E-01	0.840E-04	0.000E+00
198.081	56.0	0.000E+00	0.434E-05	0.259E+00	0.808E+00	0.847E-01	0.821E-04	0.000E+00
199.358	57.0	0.000E+00	0.205E-04	0.355E+00	0.797E+00	0.711E-01	0.702E-04	0.000E+00
200.635	58.0	0.000E+00	0.774E-04	0.446E+00	0.729E+00	0.545E-01	0.537E-04	0.000E+00
201.911	59.0	0.000E+00	0.244E-03	0.530E+00	0.633E+00	0.393E-01	0.374E-04	0.000E+00
203.188	60.0	0.000E+00	0.662E-03	0.602E+00	0.530E+00	0.272E-01	0.241E-04	0.000E+00
204.465	61.0	0.000E+00	0.158E-02	0.661E+00	0.432E+00	0.183E-01	0.147E-04	0.000E+00
205.742	62.0	0.000E+00	0.335E-02	0.703E+00	0.345E+00	0.122E-01	0.857E-05	0.000E+00
207.018	63.0	0.000E+00	0.643E-02	0.726E+00	0.269E+00	0.798E-02	0.483E-05	0.000E+00
208.295	64.0	0.000E+00	0.113E-01	0.731E+00	0.207E+00	0.520E-02	0.259E-05	0.000E+00
209.572	65.0	0.157E-06	0.182E-01	0.717E+00	0.157E+00	0.337E-02	0.134E-05	0.000E+00
210.848	66.0	0.813E-06	0.274E-01	0.685E+00	0.117E+00	0.217E-02	0.584E-06	0.000E+00
212.125	67.0	0.349E-05	0.389E-01	0.640E+00	0.863E-01	0.139E-02	0.115E-06	0.000E+00
213.402	68.0	0.127E-04	0.523E-01	0.584E+00	0.629E-01	0.883E-03	0.000E+00	0.000E+00
214.679	69.0	0.402E-04	0.671E-01	0.522E+00	0.453E-01	0.560E-03	0.000E+00	0.000E+00
215.955	70.0	0.112E-03	0.827E-01	0.456E+00	0.324E-01	0.353E-03	0.000E+00	0.000E+00
217.232	71.0	0.275E-03	0.984E-01	0.391E+00	0.229E-01	0.222E-03	0.000E+00	0.000E+00
218.509	72.0	0.610E-03	0.113E+00	0.330E+00	0.161E-01	0.139E-03	0.000E+00	0.000E+00
219.786	73.0	0.123E-02	0.127E+00	0.273E+00	0.112E-01	0.863E-04	0.000E+00	0.000E+00
221.062	74.0	0.227E-02	0.138E+00	0.223E+00	0.779E-02	0.535E-04	0.000E+00	0.000E+00
222.339	75.0	0.388E-02	0.146E+00	0.179E+00	0.537E-02	0.330E-04	0.000E+00	0.000E+00
223.616	76.0	0.620E-02	0.151E+00	0.142E+00	0.367E-02	0.202E-04	0.000E+00	0.000E+00
224.892	77.0	0.934E-02	0.152E+00	0.112E+00	0.250E-02	0.123E-04	0.000E+00	0.000E+00
226.169	78.0	0.133E-01	0.150E+00	0.865E-01	0.169E-02	0.738E-05	0.000E+00	0.000E+00
227.446	79.0	0.181E-01	0.145E+00	0.664E-01	0.114E-02	0.441E-05	0.000E+00	0.000E+00
228.723	80.0	0.236E-01	0.137E+00	0.504E-01	0.767E-03	0.248E-05	0.000E+00	0.000E+00
229.999	81.0	0.296E-01	0.127E+00	0.380E-01	0.512E-03	0.123E-05	0.000E+00	0.000E+00
231.276	82.0	0.357E-01	0.116E+00	0.284E-01	0.341E-03	0.515E-06	0.000E+00	0.000E+00
232.553	83.0	0.416E-01	0.104E+00	0.210E-01	0.226E-03	0.856E-07	0.000E+00	0.000E+00
233.830	84.0	0.470E-01	0.916E-01	0.155E-01	0.149E-03	0.000E+00	0.000E+00	0.000E+00
235.106	85.0	0.516E-01	0.794E-01	0.113E-01	0.977E-04	0.000E+00	0.000E+00	0.000E+00
236.383	86.0	0.551E-01	0.679E-01	0.824E-02	0.639E-04	0.000E+00	0.000E+00	0.000E+00
237.660	87.0	0.574E-01	0.573E-01	0.596E-02	0.416E-04	0.000E+00	0.000E+00	0.000E+00
238.936	88.0	0.583E-01	0.477E-01	0.428E-02	0.270E-04	0.000E+00	0.000E+00	0.000E+00
240.213	89.0	0.580E-01	0.393E-01	0.306E-02	0.174E-04	0.000E+00	0.000E+00	0.000E+00
241.490	90.0	0.565E-01	0.321E-01	0.218E-02	0.111E-04	0.000E+00	0.000E+00	0.000E+00
