E_lab	E*/MeV	192At	193At	194At	195At	196At	197At	198At
196.101	21.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.832E-10	0.667E-08	0.134E-10
197.448	22.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.183E-08	0.182E-07	0.260E-10
198.795	23.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.208E-07	0.478E-07	0.467E-10
200.142	24.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.179E-06	0.120E-06	0.742E-10
201.489	25.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.131E-05	0.285E-06	0.364E-10
202.836	26.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.819E-05	0.635E-06	0.000E+00
204.183	27.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.391E-04	0.124E-05	0.000E+00
205.530	28.0	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.126E-03	0.192E-05	0.000E+00
206.877	29.0	0.000E+00	0.000E+00	0.000E+00	0.306E-08	0.280E-03	0.239E-05	0.000E+00
208.224	30.0	0.000E+00	0.000E+00	0.000E+00	0.102E-06	0.484E-03	0.254E-05	0.000E+00
209.571	31.0	0.000E+00	0.000E+00	0.000E+00	0.129E-05	0.693E-03	0.240E-05	0.000E+00
210.918	32.0	0.000E+00	0.000E+00	0.000E+00	0.847E-05	0.861E-03	0.207E-05	0.000E+00
212.265	33.0	0.000E+00	0.000E+00	0.000E+00	0.358E-04	0.964E-03	0.166E-05	0.000E+00
213.612	34.0	0.000E+00	0.000E+00	0.000E+00	0.115E-03	0.992E-03	0.125E-05	0.000E+00
214.959	35.0	0.000E+00	0.000E+00	0.000E+00	0.298E-03	0.950E-03	0.853E-06	0.000E+00
216.305	36.0	0.000E+00	0.000E+00	0.000E+00	0.621E-03	0.854E-03	0.504E-06	0.000E+00
217.652	37.0	0.000E+00	0.000E+00	0.000E+00	0.105E-02	0.725E-03	0.000E+00	0.000E+00
218.999	38.0	0.000E+00	0.000E+00	0.000E+00	0.148E-02	0.585E-03	0.000E+00	0.000E+00
220.346	39.0	0.000E+00	0.000E+00	0.000E+00	0.179E-02	0.451E-03	0.000E+00	0.000E+00
221.693	40.0	0.000E+00	0.000E+00	0.740E-09	0.194E-02	0.334E-03	0.000E+00	0.000E+00
