E_lab	E*/MeV	190Po	191Po	192Po	193Po	194Po	195Po	196Po
300.696	75.0	0.332E-08	0.146E-04	0.335E-04	0.516E-05	0.000E+00	0.000E+00	0.000E+00
302.093	76.0	0.832E-08	0.166E-04	0.258E-04	0.350E-05	0.000E+00	0.000E+00	0.000E+00
303.491	77.0	0.188E-07	0.180E-04	0.196E-04	0.236E-05	0.000E+00	0.000E+00	0.000E+00
304.888	78.0	0.385E-07	0.189E-04	0.148E-04	0.159E-05	0.000E+00	0.000E+00	0.000E+00
306.285	79.0	0.719E-07	0.192E-04	0.111E-04	0.106E-05	0.000E+00	0.000E+00	0.000E+00
307.682	80.0	0.124E-06	0.189E-04	0.820E-05	0.704E-06	0.000E+00	0.000E+00	0.000E+00
309.079	81.0	0.198E-06	0.181E-04	0.603E-05	0.464E-06	0.000E+00	0.000E+00	0.000E+00
310.476	82.0	0.294E-06	0.169E-04	0.441E-05	0.305E-06	0.000E+00	0.000E+00	0.000E+00
311.874	83.0	0.412E-06	0.155E-04	0.320E-05	0.196E-06	0.000E+00	0.000E+00	0.000E+00
313.271	84.0	0.545E-06	0.139E-04	0.231E-05	0.123E-06	0.000E+00	0.000E+00	0.000E+00
314.668	85.0	0.686E-06	0.122E-04	0.166E-05	0.768E-07	0.000E+00	0.000E+00	0.000E+00
316.065	86.0	0.824E-06	0.106E-04	0.118E-05	0.420E-07	0.000E+00	0.000E+00	0.000E+00
317.462	87.0	0.950E-06	0.906E-05	0.840E-06	0.171E-07	0.000E+00	0.000E+00	0.000E+00
318.859	88.0	0.106E-05	0.763E-05	0.594E-06	0.485E-08	0.000E+00	0.000E+00	0.000E+00
320.257	89.0	0.113E-05	0.634E-05	0.417E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00
321.654	90.0	0.118E-05	0.522E-05	0.292E-06	0.000E+00	0.000E+00	0.000E+00	0.000E+00
