E_lab	E*/MeV	191Po	192Po	193Po	194Po	195Po	196Po	197Po
232.469	48.0	0.000E+00	0.000E+00	0.636E-06	0.187E-01	0.277E-01	0.252E-03	0.000E+00
233.816	49.0	0.000E+00	0.000E+00	0.190E-05	0.223E-01	0.216E-01	0.156E-03	0.000E+00
235.163	50.0	0.000E+00	0.000E+00	0.513E-05	0.248E-01	0.164E-01	0.943E-04	0.000E+00
236.510	51.0	0.000E+00	0.000E+00	0.129E-04	0.258E-01	0.121E-01	0.563E-04	0.000E+00
237.857	52.0	0.000E+00	0.000E+00	0.301E-04	0.255E-01	0.869E-02	0.332E-04	0.000E+00
239.203	53.0	0.000E+00	0.000E+00	0.645E-04	0.239E-01	0.612E-02	0.192E-04	0.000E+00
240.550	54.0	0.000E+00	0.000E+00	0.127E-03	0.214E-01	0.424E-02	0.110E-04	0.000E+00
241.897	55.0	0.000E+00	0.000E+00	0.231E-03	0.185E-01	0.290E-02	0.624E-05	0.000E+00
243.244	56.0	0.000E+00	0.000E+00	0.388E-03	0.155E-01	0.195E-02	0.342E-05	0.000E+00
244.591	57.0	0.000E+00	0.173E-08	0.609E-03	0.126E-01	0.130E-02	0.180E-05	0.000E+00
245.938	58.0	0.000E+00	0.916E-08	0.895E-03	0.997E-02	0.860E-03	0.880E-06	0.000E+00
247.285	59.0	0.000E+00	0.402E-07	0.123E-02	0.773E-02	0.564E-03	0.277E-06	0.000E+00
248.632	60.0	0.000E+00	0.149E-06	0.160E-02	0.588E-02	0.367E-03	0.000E+00	0.000E+00
249.979	61.0	0.000E+00	0.479E-06	0.197E-02	0.440E-02	0.237E-03	0.000E+00	0.000E+00
251.326	62.0	0.000E+00	0.135E-05	0.229E-02	0.325E-02	0.153E-03	0.000E+00	0.000E+00
252.673	63.0	0.000E+00	0.335E-05	0.254E-02	0.237E-02	0.977E-04	0.000E+00	0.000E+00
254.020	64.0	0.000E+00	0.748E-05	0.270E-02	0.170E-02	0.622E-04	0.000E+00	0.000E+00
255.367	65.0	0.000E+00	0.151E-04	0.275E-02	0.121E-02	0.394E-04	0.000E+00	0.000E+00
256.714	66.0	0.000E+00	0.278E-04	0.270E-02	0.858E-03	0.248E-04	0.000E+00	0.000E+00
258.061	67.0	0.000E+00	0.470E-04	0.256E-02	0.601E-03	0.156E-04	0.000E+00	0.000E+00
259.408	68.0	0.000E+00	0.735E-04	0.236E-02	0.418E-03	0.971E-05	0.000E+00	0.000E+00
260.754	69.0	0.389E-09	0.107E-03	0.212E-02	0.289E-03	0.603E-05	0.000E+00	0.000E+00
262.101	70.0	0.126E-08	0.145E-03	0.186E-02	0.198E-03	0.370E-05	0.000E+00	0.000E+00
263.448	71.0	0.358E-08	0.186E-03	0.159E-02	0.135E-03	0.224E-05	0.000E+00	0.000E+00
264.795	72.0	0.952E-08	0.226E-03	0.134E-02	0.916E-04	0.133E-05	0.000E+00	0.000E+00
266.142	73.0	0.242E-07	0.261E-03	0.111E-02	0.619E-04	0.778E-06	0.000E+00	0.000E+00
267.489	74.0	0.588E-07	0.288E-03	0.898E-03	0.415E-04	0.426E-06	0.000E+00	0.000E+00
268.836	75.0	0.136E-06	0.306E-03	0.719E-03	0.278E-04	0.191E-06	0.000E+00	0.000E+00
270.183	76.0	0.293E-06	0.313E-03	0.569E-03	0.185E-04	0.000E+00	0.000E+00	0.000E+00
271.530	77.0	0.591E-06	0.310E-03	0.444E-03	0.122E-04	0.000E+00	0.000E+00	0.000E+00
272.877	78.0	0.111E-05	0.299E-03	0.343E-03	0.806E-05	0.000E+00	0.000E+00	0.000E+00
274.224	79.0	0.195E-05	0.280E-03	0.263E-03	0.528E-05	0.000E+00	0.000E+00	0.000E+00
275.571	80.0	0.320E-05	0.257E-03	0.199E-03	0.344E-05	0.000E+00	0.000E+00	0.000E+00
